,time,beta,alpha,sigma_D,sigma_C,S_c,S_d,I_c,I_d
0,0.0,0.9166666666666666,0.2,0.625,0.5,0.09995999999999998,0.89964,3.999999999999999e-05,0.00036
1,0.200133422281521,0.9166666666666666,0.2,0.625,0.5,0.09641187847739766,0.9031353636044458,4.827480723085475e-05,0.00040448311092576106
2,0.400266844563042,0.9166666666666666,0.2,0.625,0.5,0.092976344300902,0.9065113393982819,5.7469099543601404e-05,0.0004548472012725654
3,0.600400266844563,0.9166666666666666,0.2,0.625,0.5,0.08965065497065364,0.9097697274534835,6.767559198085052e-05,0.0005119419838820524
4,0.800533689126084,0.9166666666666666,0.2,0.625,0.5,0.08643214551089476,0.9129121406905367,7.899485010172901e-05,0.0005767189484667193
5,1.0006671114076051,0.9166666666666666,0.2,0.625,0.5,0.08331813073031072,0.915940055971867,9.15391665070487e-05,0.000650274131315201
6,1.200800533689126,0.9166666666666666,0.2,0.625,0.5,0.08030593167565628,0.9188547658705162,0.00010543360386299448,0.0007338688499645349
7,1.400933955970647,0.9166666666666666,0.2,0.625,0.5,0.07739288099000459,0.9216573482713327,0.0001208172791282731,0.000828953459534392
8,1.601067378252168,0.9166666666666666,0.2,0.625,0.5,0.0745763267209019,0.9243486317398554,0.0001378448929576653,0.0009371966462849771
9,1.801200800533689,0.9166666666666666,0.2,0.625,0.5,0.07185363623516038,0.9269291690868582,0.0001566874480638759,0.0010605072299174332
10,2.0013342228152102,0.9166666666666666,0.2,0.625,0.5,0.069222200008386,0.9293991787063882,0.0001775352001374975,0.0012010860850881274
11,2.201467645096731,0.9166666666666666,0.2,0.625,0.5,0.06667943442324518,0.9317585002349559,0.0002005993297405636,0.0013614660120581353
12,2.401601067378252,0.9166666666666666,0.2,0.625,0.5,0.06422278407459422,0.9340065483122433,0.00022611375582719582,0.0015445538573351225
13,2.601734489659773,0.9166666666666666,0.2,0.625,0.5,0.061849725247794925,0.9361422369035661,0.00025433807811373147,0.0017536997705250123
14,2.801867911941294,0.9166666666666666,0.2,0.625,0.5,0.05955776688423025,0.9381639157654772,0.00028555995191472246,0.001992757398377666
15,3.002001334222815,0.9166666666666666,0.2,0.625,0.5,0.0573444539874844,0.9400692738006479,0.0003200987202103742,0.0022661734916572334
16,3.202134756504336,0.9166666666666666,0.2,0.625,0.5,0.05520736677235952,0.9418552696921216,0.00035830738246736804,0.0025790561530513794
17,3.402268178785857,0.9166666666666666,0.2,0.625,0.5,0.05314412354510778,0.9435180136925406,0.00040057671051352576,0.0029372860518379717
18,3.602401601067378,0.9166666666666666,0.2,0.625,0.5,0.05115238126261847,0.9450526479618245,0.0004473388913080407,0.003347631884248813
19,3.802535023348899,0.9166666666666666,0.2,0.625,0.5,0.0492298362158979,0.9464532021263293,0.0004990717632647936,0.0038178898945079344
20,4.0026684456304205,0.9166666666666666,0.2,0.625,0.5,0.04737422472391339,0.9477124496273548,0.0005563028790909402,0.004357022769640809
21,4.202801867911941,0.9166666666666666,0.2,0.625,0.5,0.04558332337037079,0.9488217138794045,0.0006196141716749837,0.004975348578549628
22,4.402935290193462,0.9166666666666666,0.2,0.625,0.5,0.04385494945842686,0.9497706815600824,0.0006896465518737569,0.005684722429616971
23,4.603068712474983,0.9166666666666666,0.2,0.625,0.5,0.0421869610349563,0.9505471637583992,0.0007671050914230469,0.006498770115221358
24,4.803202134756504,0.9166666666666666,0.2,0.625,0.5,0.04057725720879078,0.9511368455534679,0.0008527638932725144,0.007433133344468757
25,5.003335557038025,0.9166666666666666,0.2,0.625,0.5,0.03902377806477613,0.9515229809211531,0.0009474715628721144,0.008505769451198662
26,5.203468979319546,0.9166666666666666,0.2,0.625,0.5,0.03752450538029117,0.9516860929441123,0.001052155436846979,0.009737246238749456
27,5.403602401601067,0.9166666666666666,0.2,0.625,0.5,0.03607746284586423,0.9516036096635831,0.0011678266042032099,0.011151100886349347
28,5.603735823882588,0.9166666666666666,0.2,0.625,0.5,0.034680717315777765,0.9512494734663639,0.0012955832636637843,0.012774225954194526
29,5.803869246164109,0.9166666666666666,0.2,0.625,0.5,0.03333237983005483,0.9505937185996529,0.0014366143353405168,0.014637287234951791
30,6.00400266844563,0.9166666666666666,0.2,0.625,0.5,0.03203060797609822,0.94960201123633,0.001592200449159637,0.01677518033841211
31,6.204136090727151,0.9166666666666666,0.2,0.625,0.5,0.030773608484681195,0.9482351735608594,0.0017637144096958675,0.019227503544763415
32,6.404269513008672,0.9166666666666666,0.2,0.625,0.5,0.029559641713901488,0.9464486933508633,0.0019526175158261383,0.02203904741940888
33,6.604402935290193,0.9166666666666666,0.2,0.625,0.5,0.02838702683293163,0.9441922323627697,0.0021604543901204117,0.0252602864141781
34,6.804536357571714,0.9166666666666666,0.2,0.625,0.5,0.027254149124478103,0.941409148641834,0.002388843035467178,0.028947859198220523
35,7.004669779853235,0.9166666666666666,0.2,0.625,0.5,0.026159469305272742,0.9380360953792488,0.002639460271174395,0.033164975044303914
36,7.204803202134756,0.9166666666666666,0.2,0.625,0.5,0.025101535395127644,0.9340026936307801,0.002914021375587091,0.03798174959850502
37,7.404936624416277,0.9166666666666666,0.2,0.625,0.5,0.024078997147236485,0.9292313741227383,0.003214254023612849,0.04347537470641234
38,7.605070046697798,0.9166666666666666,0.2,0.625,0.5,0.02309062327521111,0.9236373641622854,0.003541866031801091,0.04973014653070231
39,7.805203468979319,0.9166666666666666,0.2,0.625,0.5,0.02213532310138071,0.9171291276469047,0.0038985037148500934,0.05683704553686447
40,8.005336891260841,0.9166666666666666,0.2,0.625,0.5,0.021212169889273463,0.9096089958820313,0.004285707441186087,0.06489312678750905
41,8.205470313542362,0.9166666666666666,0.2,0.625,0.5,0.020320428057634024,0.9009744330499768,0.004704860253695116,0.07400027863869395
42,8.405603735823883,0.9166666666666666,0.2,0.625,0.5,0.019459582428396103,0.891119873942736,0.005157134908603069,0.08426340872026471
43,8.605737158105404,0.9166666666666666,0.2,0.625,0.5,0.018629368584573258,0.8799392751691618,0.005643442984392662,0.09578791326187211
44,8.805870580386925,0.9166666666666666,0.2,0.625,0.5,0.017829802383756,0.8673294915457118,0.006164392598777875,0.10867631347175419
45,9.006004002668446,0.9166666666666666,0.2,0.625,0.5,0.017061206638867493,0.8531945274075218,0.0067202610974676875,0.12302400485614297
46,9.206137424949967,0.9166666666666666,0.2,0.625,0.5,0.016324231908077122,0.837450642654852,0.007310992061111413,0.13891413337595931
47,9.406270847231488,0.9166666666666666,0.2,0.625,0.5,0.015619867974180572,0.8200322270391394,0.007936226532620936,0.156411678454059
48,9.606404269513009,0.9166666666666666,0.2,0.625,0.5,0.01494944457684019,0.8008983094146879,0.008595371944261082,0.1755568740642108
49,9.80653769179453,0.9166666666666666,0.2,0.625,0.5,0.014314612762217974,0.7800390740976174,0.009287730790588979,0.19635858234957565
50,10.00667111407605,0.9166666666666666,0.2,0.625,0.5,0.013717315125749275,0.7574823071917048,0.010012665040117386,0.21878771264242847
51,10.206804536357572,0.9166666666666666,0.2,0.625,0.5,0.013159735515629961,0.733298790568086,0.010769815712606361,0.24277165820367758
52,10.406937958639093,0.9166666666666666,0.2,0.625,0.5,0.012644235264804458,0.7076060933183622,0.011559355726918423,0.26819031568991475
53,10.607071380920614,0.9166666666666666,0.2,0.625,0.5,0.012173280028164224,0.6805700619468259,0.01238225875775224,0.2948743992672575
54,10.807204803202135,0.9166666666666666,0.2,0.625,0.5,0.011749362946745839,0.6524033948427092,0.013240563690942286,0.32260667851960256
55,11.007338225483656,0.9166666666666666,0.2,0.625,0.5,0.01137493293680816,0.6233609743746118,0.01413760868588549,0.35112648400269447
56,11.207471647765177,0.9166666666666666,0.2,0.625,0.5,0.011052336094416287,0.5937319528350341,0.01507821280629594,0.3801374982642536
57,11.407605070046698,0.9166666666666666,0.2,0.625,0.5,0.01078377719282741,0.5638289858676213,0.01606878946394564,0.40931844747560553
58,11.607738492328219,0.9166666666666666,0.2,0.625,0.5,0.010571306011573238,0.5339753792997003,0.01711738482401984,0.43833592986470643
59,11.80787191460974,0.9166666666666666,0.2,0.625,0.5,0.010416830450602228,0.5044913669801029,0.01823364440565725,0.46685815816363746
60,12.00800533689126,0.9166666666666666,0.2,0.625,0.5,0.010322153656965039,0.4756804771092237,0.01942872135122458,0.4945686478825866
61,12.208138759172781,0.9166666666666666,0.2,0.625,0.5,0.010289032684196463,0.4478175141816744,0.020715142474148733,0.5211783106599803
62,12.408272181454302,0.9166666666666666,0.2,0.625,0.5,0.010319251089393357,0.42113890620239053,0.022106654199551972,0.546435188508664
63,12.608405603735823,0.9166666666666666,0.2,0.625,0.5,0.010414699687291813,0.395836160766015,0.02361806610930812,0.5701310734373849
