,time,beta,alpha,sigma_D,sigma_C,S_c,S_d,I_c,I_d
0,0.0,0.5,0.2,0.9583333333333333,0.5416666666666666,0.09995999999999998,0.89964,3.999999999999999e-05,0.00036
1,0.200133422281521,0.5,0.2,0.9583333333333333,0.5416666666666666,0.09641448030000382,0.9031630854739613,4.5192394435538387e-05,0.00037724183159935974
2,0.400266844563042,0.5,0.2,0.9583333333333333,0.5416666666666666,0.09298178954409654,0.9065721753326239,5.0641590141814544e-05,0.0003953935331378641
3,0.600400266844563,0.5,0.2,0.9583333333333333,0.5416666666666666,0.08965924273370557,0.909869890049009,5.635503154405346e-05,0.00041451218574137017
4,0.800533689126084,0.5,0.2,0.9583333333333333,0.5416666666666666,0.08644417324811952,0.9130588276511803,6.234063467780684e-05,0.000434658466022337
5,1.0006671114076051,0.5,0.2,0.9583333333333333,0.5416666666666666,0.08333392090159368,0.9161415734216971,6.860705075139232e-05,0.00045589862595785027
6,1.200800533689126,0.5,0.2,0.9583333333333333,0.5416666666666666,0.08032582381892978,0.919120715267805,7.516282144325633e-05,0.00047829809182196983
7,1.400933955970647,0.5,0.2,0.9583333333333333,0.5416666666666666,0.07741723632181347,0.9219988190302751,8.201715702226467e-05,0.0005019274908890041
8,1.601067378252168,0.5,0.2,0.9583333333333333,0.5416666666666666,0.07460553943179912,0.9247784139077968,8.918040228323836e-05,0.0005268662581207536
9,1.801200800533689,0.5,0.2,0.9583333333333333,0.5416666666666666,0.07188812670957256,0.9274620150373273,9.666306712941576e-05,0.0005531951859705732
10,2.0013342228152102,0.5,0.2,0.9583333333333333,0.5416666666666666,0.06926242579425605,0.9300520952809763,0.00010447658443714693,0.0005810023403302955
11,2.201467645096731,0.5,0.2,0.9583333333333333,0.5416666666666666,0.06672587944352461,0.9325511096192168,0.00011263267644781692,0.0006103782608104922
12,2.401601067378252,0.5,0.2,0.9583333333333333,0.5416666666666666,0.0642759781855986,0.9349614551766628,0.00012114416479262839,0.0006414224729456233
13,2.601734489659773,0.5,0.2,0.9583333333333333,0.5416666666666666,0.06191024590205607,0.9372854891868617,0.0001300245552168333,0.0006742403558649944
14,2.801867911941294,0.5,0.2,0.9583333333333333,0.5416666666666666,0.059626233145338166,0.9395255368838684,0.00013928790802885435,0.000708942062764251
15,3.002001334222815,0.5,0.2,0.9583333333333333,0.5416666666666666,0.0574215474054157,0.9416838551854332,0.0001489494516250091,0.0007456479575259211
16,3.202134756504336,0.5,0.2,0.9583333333333333,0.5416666666666666,0.0552938095614289,0.943762684840667,0.0001590246850047286,0.0007844809128990321
17,3.402268178785857,0.5,0.2,0.9583333333333333,0.5416666666666666,0.05324071106313363,0.9457641815578651,0.00016953054755843169,0.0008255768314424412
18,3.602401601067378,0.5,0.2,0.9583333333333333,0.5416666666666666,0.05125997455900736,0.947690462900298,0.00018048461601193617,0.0008690779246823796
19,3.802535023348899,0.5,0.2,0.9583333333333333,0.5416666666666666,0.049349377987639484,0.9495435795989143,0.00019190560221773174,0.0009151368112280398
20,4.0026684456304205,0.5,0.2,0.9583333333333333,0.5416666666666666,0.04750673825535842,0.951325533321718,0.0002038131108154225,0.0009639153121078768
21,4.202801867911941,0.5,0.2,0.9583333333333333,0.5416666666666666,0.04572992559210099,0.9530382603327431,0.00021622788394262674,0.001015586191212957
22,4.402935290193462,0.5,0.2,0.9583333333333333,0.5416666666666666,0.044016856881245146,0.9546836378752209,0.00022917173271169025,0.0010703335108219428
23,4.603068712474983,0.5,0.2,0.9583333333333333,0.5416666666666666,0.042365493174918153,0.9562634869756036,0.00024266749604346857,0.001128352353434536
24,4.803202134756504,0.5,0.2,0.9583333333333333,0.5416666666666666,0.040773847062173345,0.9577795631706769,0.00025673922678900855,0.0011898505403604867
25,5.003335557038025,0.5,0.2,0.9583333333333333,0.5416666666666666,0.039239981562855505,0.9592335553865503,0.0002714122959492347,0.0012550507546447193
26,5.203468979319546,0.5,0.2,0.9583333333333333,0.5416666666666666,0.0377620082628379,0.9606270900080968,0.00028671325580927927,0.001324188473255893
27,5.403602401601067,0.5,0.2,0.9583333333333333,0.5416666666666666,0.03633808823263549,0.9619617249373071,0.0003026701180508966,0.0013975167120062898
28,5.603735823882588,0.5,0.2,0.9583333333333333,0.5416666666666666,0.034966431627762355,0.9632389531899944,0.00031931217820479747,0.0014753030040381998
29,5.803869246164109,0.5,0.2,0.9583333333333333,0.5416666666666666,0.03364529675982175,0.964460197072855,0.00033667036360869774,0.0015578358037143798
30,6.00400266844563,0.5,0.2,0.9583333333333333,0.5416666666666666,0.032372991021478566,0.9656268126868566,0.00035477695594046514,0.0016454193357242823
31,6.204136090727151,0.5,0.2,0.9583333333333333,0.5416666666666666,0.03114787057333795,0.9667400891002239,0.0003736656469499971,0.0017383746794880537
32,6.404269513008672,0.5,0.2,0.9583333333333333,0.5416666666666666,0.029968336775216396,0.967801238881692,0.00039337217589148954,0.0018370521671999729
33,6.604402935290193,0.5,0.2,0.9583333333333333,0.5416666666666666,0.028832839202910288,0.9688114058259601,0.00041393380581222105,0.0019418211653172705
34,6.804536357571714,0.5,0.2,0.9583333333333333,0.5416666666666666,0.027739875364323974,0.9697716646070562,0.0004353893505251431,0.002053070678094542
35,7.004669779853235,0.5,0.2,0.9583333333333333,0.5416666666666666,0.02668798475391082,0.9706830106261459,0.0004577799091738576,0.0021712247107692623
36,7.204803202134756,0.5,0.2,0.9583333333333333,0.5416666666666666,0.025675753363577372,0.9715463673696574,0.0004811483291155919,0.0022967309376495226
37,7.404936624416277,0.5,0.2,0.9583333333333333,0.5416666666666666,0.024701813719532797,0.9723625865177955,0.0005055391947628294,0.0024300605679087556
38,7.605070046697798,0.5,0.2,0.9583333333333333,0.5416666666666666,0.023764837238981568,0.973132436243565,0.0005309996304400449,0.0025717268870132587
39,7.805203468979319,0.5,0.2,0.9583333333333333,0.5416666666666666,0.022863539493287677,0.9738566092040443,0.000557578756768963,0.002722272545899008
40,8.005336891260841,0.5,0.2,0.9583333333333333,0.5416666666666666,0.02199668074403457,0.9745357232862504,0.0005853276341821097,0.002882268335532675
41,8.205470313542362,0.5,0.2,0.9583333333333333,0.5416666666666666,0.021163057205103492,0.9751703070444868,0.000614300144139914,0.003052335606269471
42,8.405603735823883,0.5,0.2,0.9583333333333333,0.5416666666666666,0.020361506501877423,0.9757608089224314,0.0006445524406055969,0.0032331321350851294
43,8.605737158105404,0.5,0.2,0.9583333333333333,0.5416666666666666,0.019590908854974255,0.9763075991666481,0.000676142830960461,0.003425349147416828
44,8.805870580386925,0.5,0.2,0.9583333333333333,0.5416666666666666,0.018850178621742045,0.9768109533882737,0.0007091326222315877,0.0036297353677522083
45,9.006004002668446,0.5,0.2,0.9583333333333333,0.5416666666666666,0.018138267527574362,0.9772710590079439,0.0007435857980973011,0.0038470876663840143
46,9.206137424949967,0.5,0.2,0.9583333333333333,0.5416666666666666,0.017454165177660356,0.9776880150604074,0.0007795689731659108,0.004078250788765864
47,9.406270847231488,0.5,0.2,0.9583333333333333,0.5416666666666666,0.016796894984463122,0.9780618218907987,0.0008171518097974126,0.004324131314940274
48,9.606404269513009,0.5,0.2,0.9583333333333333,0.5416666666666666,0.016165517710813253,0.9783923908702251,0.0008564066510241957,0.004585684767936919
49,9.80653769179453,0.5,0.2,0.9583333333333333,0.5416666666666666,0.015559125148521286,0.9786795258183008,0.0008974091626758471,0.0048639398705015964
50,10.00667111407605,0.5,0.2,0.9583333333333333,0.5416666666666666,0.014976843235926272,0.9789229322956737,0.0009402380180434242,0.0051599864503560295
51,10.206804536357572,0.5,0.2,0.9583333333333333,0.5416666666666666,0.014417830413069972,0.9791222108062231,0.0009849750642378925,0.0054749837164684715
52,10.406937958639093,0.5,0.2,0.9583333333333333,0.5416666666666666,0.013881274224372363,0.9792768445914208,0.0010317056658684304,0.0058101755183378465
53,10.607071380920614,0.5,0.2,0.9583333333333333,0.5416666666666666,0.013366395552546302,0.9793862153258146,0.001080518274405655,0.00616687084723296
54,10.807204803202135,0.5,0.2,0.9583333333333333,0.5416666666666666,0.012872441195089282,0.9794495705762695,0.001131505124100773,0.006546483104540019
55,11.007338225483656,0.5,0.2,0.9583333333333333,0.5416666666666666,0.012398689693683058,0.9794660502676166,0.0011847616962547677,0.006950498342445129
56,11.207471647765177,0.5,0.2,0.9583333333333333,0.5416666666666666,0.011944446869422873,0.979434664047723,0.0012403870899842684,0.007380501992869417
57,11.407605070046698,0.5,0.2,0.9583333333333333,0.5416666666666666,0.011509044272311496,0.979354282317429,0.0012984841324485046,0.007838189277810527
58,11.607738492328219,0.5,0.2,0.9583333333333333,0.5416666666666666,0.01109184064133167,0.9792236450143889,0.0013591592804438446,0.008325355063835187
59,11.80787191460974,0.5,0.2,0.9583333333333333,0.5416666666666666,0.01069222062170598,0.9790413482547867,0.001422522599157784,0.00884390852434909
60,12.00800533689126,0.5,0.2,0.9583333333333333,0.5416666666666666,0.010309593320053734,0.9788058372153238,0.0014886878856837675,0.009395881578938226
61,12.208138759172781,0.5,0.2,0.9583333333333333,0.5416666666666666,0.009943390744140381,0.9785153997388955,0.0015577728159824197,0.009983436700981256
62,12.408272181454302,0.5,0.2,0.9583333333333333,0.5416666666666666,0.009593070001848728,0.9781681675233355,0.0016298984242612063,0.010608864050554043
63,12.608405603735823,0.5,0.2,0.9583333333333333,0.5416666666666666,0.009258110810282404,0.9777621055340833,0.0017051894081335243,0.011274594247500214
64,12.808539026017344,0.5,0.2,0.9583333333333333,0.5416666666666666,0.00893801446779388,0.9772950045117702,0.001783774120391965,0.011983206900043526
65,13.008672448298865,0.5,0.2,0.9583333333333333,0.5416666666666666,0.008632303861106482,0.9767644722949989,0.0018657841089239756,0.012737439734970261
66,13.208805870580386,0.5,0.2,0.9583333333333333,0.5416666666666666,0.008340522452289507,0.9761679302995601,0.0019513543739589894,0.013540192874190914
67,13.408939292861907,0.5,0.2,0.9583333333333333,0.5416666666666666,0.008062233718117961,0.9755026053087913,0.002040623088057474,0.014394537885032815
68,13.609072715143428,0.5,0.2,0.9583333333333333,0.5416666666666666,0.007797020710887603,0.9747655194915135,0.0021337310677455733,0.015303728729852813
69,13.80920613742495,0.5,0.2,0.9583333333333333,0.5416666666666666,0.007544485156146917,0.9739534867145271,0.0022308220981487503,0.01627120603117679
70,14.00933955970647,0.5,0.2,0.9583333333333333,0.5416666666666666,0.007304246991802968,0.9730631039305345,0.0023320422537425486,0.017300606823919536
71,14.209472981987991,0.5,0.2,0.9583333333333333,0.5416666666666666,0.00707594382411026,0.9720907435378929,0.002437539401624341,0.018395773236372127
72,14.409606404269512,0.5,0.2,0.9583333333333333,0.5416666666666666,0.006859230144203306,0.9710325469873902,0.002547463456905819,0.01956075941150039
73,14.609739826551033,0.5,0.2,0.9583333333333333,0.5416666666666666,0.0066537769122958276,0.9698844195723421,0.0026619649436077897,0.020799838571754055
74,14.809873248832554,0.5,0.2,0.9583333333333333,0.5416666666666666,0.0064592708723875784,0.9686420223428441,0.002781195148696674,0.022117511636071365
75,15.010006671114075,0.5,0.2,0.9583333333333333,0.5416666666666666,0.006275413868788636,0.9673007640478459,0.0029053062639036466,0.023518515819461572
76,15.210140093395596,0.5,0.2,0.9583333333333333,0.5416666666666666,0.006101922293340191,0.9658557955290556,0.0030344506435940324,0.025007831534009903
77,15.410273515677117,0.5,0.2,0.9583333333333333,0.5416666666666666,0.005938526814634782,0.964302017248874,0.0031687779308556237,0.026590678005635405
78,15.610406937958638,0.5,0.2,0.9583333333333333,0.5416666666666666,0.005784971605630121,0.9626340655695632,0.00330843591500057,0.02827252690980592
79,15.810540360240159,0.5,0.2,0.9583333333333333,0.5416666666666666,0.005641013708451544,0.9608463051390926,0.0034535703531046453,0.0300591107993511
80,16.010673782521682,0.5,0.2,0.9583333333333333,0.5416666666666666,0.005506422487174311,0.9589328457418711,0.0036043230532482335,0.031956408717706206
81,16.210807204803203,0.5,0.2,0.9583333333333333,0.5416666666666666,0.005380979055186316,0.9568875349091777,0.0037608313574408504,0.033970654678194954
82,16.410940627084724,0.5,0.2,0.9583333333333333,0.5416666666666666,0.005264475710132122,0.9547039447044696,0.0039232278893703235,0.036108351696027725
83,16.611074049366245,0.5,0.2,0.9583333333333333,0.5416666666666666,0.005156715465040824,0.9523753961186435,0.004091638724425093,0.03837624969189029
84,16.811207471647766,0.5,0.2,0.9583333333333333,0.5416666666666666,0.0050575115939235265,0.9498949796370105,0.0042661817423962824,0.040781327026669444
85,17.011340893929287,0.5,0.2,0.9583333333333333,0.5416666666666666,0.00496668697477223,0.9472555397829243,0.004446966589196339,0.043330806653106894
86,17.211474316210808,0.5,0.2,0.9583333333333333,0.5416666666666666,0.004884073625263365,0.944449704738285,0.004634093732847447,0.046032127903603906
87,17.41160773849233,0.5,0.2,0.9583333333333333,0.5416666666666666,0.004809512162386279,0.9414698856373874,0.004827653223684044,0.04889294897654197
88,17.61174116077385,0.5,0.2,0.9583333333333333,0.5416666666666666,0.004742851539028533,0.9383083230541318,0.005027723738102957,0.05192110166873643
89,17.81187458305537,0.5,0.2,0.9583333333333333,0.5416666666666666,0.004683948544137504,0.9349571003770448,0.0052343716276312,0.055124579451186186
90,18.01200800533689,0.5,0.2,0.9583333333333333,0.5416666666666666,0.004632667419214031,0.9314081676052155,0.005447650332027867,0.05851151464354232
91,18.212141427618413,0.5,0.2,0.9583333333333333,0.5416666666666666,0.004588879800609642,0.9276534043890777,0.005667600193929589,0.062090115616382786
92,18.412274849899934,0.5,0.2,0.9583333333333333,0.5416666666666666,0.004552464093015505,0.9236846185114084,0.005894247166720942,0.06586867022885495
93,18.612408272181455,0.5,0.2,0.9583333333333333,0.5416666666666666,0.004523305854644078,0.9194936370133563,0.006127604045640224,0.06985545308635913
94,18.812541694462976,0.5,0.2,0.9583333333333333,0.5416666666666666,0.004501297488510841,0.9150723375419574,0.006367669885491814,0.07405869508403973
95,19.012675116744497,0.5,0.2,0.9583333333333333,0.5416666666666666,0.004486338511025496,0.9104127139029684,0.006614431141109177,0.07848651644489664
96,19.212808539026017,0.5,0.2,0.9583333333333333,0.5416666666666666,0.004478335530872744,0.9055069290888749,0.006867861883260181,0.08314687349699205
97,19.41294196130754,0.5,0.2,0.9583333333333333,0.5416666666666666,0.004477203101610677,0.900347411755232,0.007127926725985092,0.08804745841717201
98,19.61307538358906,0.5,0.2,0.9583333333333333,0.5416666666666666,0.004482863820609546,0.8949269119139891,0.007394581433707812,0.09319564283169338
99,19.81320880587058,0.5,0.2,0.9583333333333333,0.5416666666666666,0.00449524965326515,0.8892386081308656,0.0076677773406583155,0.09859836487521069
100,20.0133422281521,0.5,0.2,0.9583333333333333,0.5416666666666666,0.004514302337594608,0.883276177145937,0.007947462890143791,0.10426205762632437
101,20.213475650433622,0.5,0.2,0.9583333333333333,0.5416666666666666,0.004539975299146949,0.8770339118726651,0.008233589858704425,0.11019252296948338
102,20.413609072715143,0.5,0.2,0.9583333333333333,0.5416666666666666,0.004572234413042343,0.8705068021223824,0.00852611597954736,0.11639484748502758
103,20.613742494996664,0.5,0.2,0.9583333333333333,0.5416666666666666,0.0046110605587263535,0.8636906586136224,0.008825013009599437,0.1228732678180515
104,20.813875917278185,0.5,0.2,0.9583333333333333,0.5416666666666666,0.00465645082141525,0.8565822030774612,0.00913027064930774,0.1296310754518155
105,21.014009339559706,0.5,0.2,0.9583333333333333,0.5416666666666666,0.004708421744385905,0.8491791906794804,0.00944190644495875,0.13667048113117466
