,time,beta,alpha,sigma_D,sigma_C,S_c,S_d,I_c,I_d
0,0.0,0.4583333333333333,0.2,0.5,0.7083333333333333,0.09995999999999998,0.89964,3.999999999999999e-05,0.00036
1,0.200133422281521,0.4583333333333333,0.2,0.5,0.7083333333333333,0.09641356902634225,0.9031669144587969,4.4895078041416147e-05,0.00037462143681934865
2,0.400266844563042,0.4583333333333333,0.2,0.5,0.7083333333333333,0.09297999136567296,0.9065801079574147,5.000686346543329e-05,0.000389893813446897
3,0.600400266844563,0.4583333333333333,0.2,0.5,0.7083333333333333,0.08965658152221952,0.9098822257272615,5.5340287178165466e-05,0.00040585246334081217
4,0.800533689126084,0.4583333333333333,0.2,0.5,0.7083333333333333,0.08644067249401902,0.9130758923038245,6.090058707277393e-05,0.0004225346150837037
5,1.0006671114076051,0.4583333333333333,0.2,0.5,0.7083333333333333,0.08332960478924184,0.9161637210609547,6.669351329274694e-05,0.00043998063651079717
6,1.200800533689126,0.4583333333333333,0.2,0.5,0.7083333333333333,0.08032071653743633,0.9191483284451577,7.272471751641564e-05,0.0004582302998895443
7,1.400933955970647,0.4583333333333333,0.2,0.5,0.7083333333333333,0.07741135378727446,0.9220323215800998,7.900004744776055e-05,0.00047732458517779825
8,1.601067378252168,0.4583333333333333,0.2,0.5,0.7083333333333333,0.074598903036738,0.9248182594422685,8.552642813118089e-05,0.0004973110928622083
9,1.801200800533689,0.4583333333333333,0.2,0.5,0.7083333333333333,0.07188075301440078,0.9275086992048748,9.231072671918552e-05,0.0005182370540051149
10,2.0013342228152102,0.4583333333333333,0.2,0.5,0.7083333333333333,0.06925433609667728,0.9301061494145743,9.936051462177381e-05,0.000540153974126569
11,2.201467645096731,0.4583333333333333,0.2,0.5,0.7083333333333333,0.06671708840974146,0.9326131146164722,0.00010668339467548731,0.0005631135791105953
12,2.401601067378252,0.4583333333333333,0.2,0.5,0.7083333333333333,0.06426650253082467,0.935032036950234,0.00011428779608222997,0.0005871727228590189
13,2.601734489659773,0.4583333333333333,0.2,0.5,0.7083333333333333,0.06190009799965667,0.9373653289846936,0.0001221825029274828,0.0006123905127221516
14,2.801867911941294,0.4583333333333333,0.2,0.5,0.7083333333333333,0.05961542581086427,0.9396153687332297,0.00013037672125577882,0.0006388287346501242
15,3.002001334222815,0.4583333333333333,0.2,0.5,0.7083333333333333,0.05741008717351196,0.9417844791046283,0.00013888031246780768,0.0006665534093919101
16,3.202134756504336,0.4583333333333333,0.2,0.5,0.7083333333333333,0.0552817151592351,0.9438749480025552,0.00014770355077818278,0.000695633287431458
17,3.402268178785857,0.4583333333333333,0.2,0.5,0.7083333333333333,0.05322798674224276,0.9458890150901956,0.00015685727938497955,0.0007261408881766522
