,time,beta,alpha,sigma_D,sigma_C,S_c,S_d,I_c,I_d
0,0.0,0.375,0.2,0.375,0.5,0.09995999999999998,0.89964,3.999999999999999e-05,0.00036
1,0.200133422281521,0.375,0.2,0.375,0.5,0.09641560834753175,0.9031706500965355,4.430826741059471e-05,0.000369433288522087
2,0.400266844563042,0.375,0.2,0.375,0.5,0.0929840381660258,0.9065880771442214,4.876668060981813e-05,0.00037911800914292796
3,0.600400266844563,0.375,0.2,0.375,0.5,0.08966260200163911,0.9098949583471397,5.337694799982499e-05,0.00038906270322118676
4,0.800533689126084,0.375,0.2,0.375,0.5,0.08644863097279652,0.9130939520210156,5.814085585748692e-05,0.0003992761503303167
5,1.0006671114076051,0.375,0.2,0.375,0.5,0.08333946400493548,0.9161877081095634,6.306033256256203e-05,0.0004097675529384645
6,1.200800533689126,0.375,0.2,0.375,0.5,0.08033243751385745,0.919178879175039,6.813727803219453e-05,0.0004205460330711635
7,1.400933955970647,0.375,0.2,0.375,0.5,0.07742489461646311,0.9220701109069809,7.337363887735148e-05,0.00043162083767845705
8,1.601067378252168,0.375,0.2,0.375,0.5,0.07461422046261589,0.924864005783073,7.877167958499617e-05,0.0004430020747259468
9,1.801200800533689,0.375,0.2,0.375,0.5,0.07189780218314726,0.9275631643640425,8.433365243003133e-05,0.0004546998003800551
10,2.0013342228152102,0.375,0.2,0.375,0.5,0.06927307064862481,0.9301701427925041,9.006201575565011e-05,0.0004667245431153302
11,2.201467645096731,0.375,0.2,0.375,0.5,0.06673746004590882,0.9326874938683068,9.5959237250605e-05,0.00047908684853365094
12,2.401601067378252,0.375,0.2,0.375,0.5,0.06428846124007148,0.9351177129051855,0.00010202803295737237,0.0004917978217855342
13,2.601734489659773,0.375,0.2,0.375,0.5,0.06192359139604713,0.9374632685932853,0.00010827122341733869,0.0005048687872500884
14,2.801867911941294,0.375,0.2,0.375,0.5,0.05964040034593258,0.9397265965437404,0.00011469176087001417,0.0005183113494569946
15,3.002001334222815,0.375,0.2,0.375,0.5,0.05743648734900508,0.9419100823420147,0.00012129279068818905,0.000532137518291906
