,time,beta,alpha,sigma_D,sigma_C,S_c,S_d,I_c,I_d,R0
386,77.2515010006671,0.5,0.2,0.041666666666666664,0.5416666666666666,0.09121336329669229,0.31985678727098693,0.13372413876880276,0.45520571066351795,307.3822461814436
387,77.45163442294863,0.5,0.2,0.041666666666666664,0.5416666666666666,0.09185517626766913,0.3202234774293757,0.13440031614503417,0.45352103015792095,307.3822461814436
388,77.65176784523015,0.5,0.2,0.041666666666666664,0.5416666666666666,0.09249779098920936,0.320593531936195,0.13507418474924876,0.4518344923253468,307.3822461814436
389,77.85190126751168,0.5,0.2,0.041666666666666664,0.5416666666666666,0.09314115232379996,0.32096696979910794,0.13574568146747035,0.45014619640962167,307.3822461814436
390,78.05203468979319,0.5,0.2,0.041666666666666664,0.5416666666666666,0.09378520413995971,0.32134381026594927,0.13641474245732452,0.44845624313676646,307.3822461814436
391,78.25216811207471,0.5,0.2,0.041666666666666664,0.5416666666666666,0.09442988972496838,0.3217240724911237,0.13708130414742964,0.44676473363647823,307.3822461814436
392,78.45230153435624,0.5,0.2,0.041666666666666664,0.5416666666666666,0.09507515183598467,0.32210777549373487,0.13774530336531787,0.44507176930496256,307.3822461814436
393,78.65243495663776,0.5,0.2,0.041666666666666664,0.5416666666666666,0.09572093271037636,0.3224949381486207,0.1384066773670582,0.4433774517739448,307.3822461814436
394,78.85256837891927,0.5,0.2,0.041666666666666664,0.5416666666666666,0.09636717407605011,0.32288557917738875,0.1390653638668794,0.44168188287968174,307.3822461814436
395,79.0527018012008,0.5,0.2,0.041666666666666664,0.5416666666666666,0.09701381716178163,0.32327971713945175,0.13972130106679315,0.43998516463197346,307.3822461814436
396,79.25283522348232,0.5,0.2,0.041666666666666664,0.5416666666666666,0.09766080270754533,0.32367737042306266,0.14037442768621688,0.4382873991831751,307.3822461814436
397,79.45296864576385,0.5,0.2,0.041666666666666664,0.5416666666666666,0.09830807102168895,0.32407855724579926,0.14102468261765236,0.4365886891148593,307.3822461814436
398,79.65310206804536,0.5,0.2,0.041666666666666664,0.5416666666666666,0.0989555619835345,0.3244832956440405,0.14167200501800578,0.43488913735441914,307.3822461814436
399,79.85323549032688,0.5,0.2,0.041666666666666664,0.5416666666666666,0.09960321497867493,0.3248916034488665,0.1423163349371791,0.4331888466352794,307.3822461814436
400,80.0533689126084,0.5,0.2,0.041666666666666664,0.5416666666666666,0.10025096895341463,0.3253034982859917,0.14295761299557,0.43148791976502354,307.3822461814436
401,80.25350233488993,0.5,0.2,0.041666666666666664,0.5416666666666666,0.10089876242579726,0.3257189975669409,0.14359578040812582,0.4297864595991359,307.3822461814436
402,80.45363575717144,0.5,0.2,0.041666666666666664,0.5416666666666666,0.10154653349648946,0.3261381184801963,0.1442307790095448,0.42808456901376934,307.3822461814436
403,80.65376917945296,0.5,0.2,0.041666666666666664,0.5416666666666666,0.10219421985966486,0.3265608779823446,0.14486255127947784,0.42638235087851256,307.3822461814436
404,80.85390260173449,0.5,0.2,0.041666666666666664,0.5416666666666666,0.1028417588138877,0.3269872927892241,0.14549104036772947,0.4246799080291586,307.3822461814436
405,81.05403602401601,0.5,0.2,0.041666666666666664,0.5416666666666666,0.10348908727569815,0.32741737937343435,0.1461161900757015,0.42297734327516595,307.3822461814436
406,81.25416944629752,0.5,0.2,0.041666666666666664,0.5416666666666666,0.10413614188316477,0.3278511541737549,0.14673794338050097,0.42127476056257934,307.3822461814436
407,81.45430286857905,0.5,0.2,0.041666666666666664,0.5416666666666666,0.104782858907391,0.328288633352219,0.14735624406990713,0.4195722636704829,307.3822461814436
408,81.65443629086057,0.5,0.2,0.041666666666666664,0.5416666666666666,0.1054291742431372,0.32872983273753636,0.1479710370957812,0.41786995592354526,307.3822461814436
409,81.8545697131421,0.5,0.2,0.041666666666666664,0.5416666666666666,0.10607502345535191,0.329174767900204,0.14858226802183455,0.4161679406226096,307.3822461814436
410,82.05470313542361,0.5,0.2,0.041666666666666664,0.5416666666666666,0.10672034179079866,0.32962345414540317,0.1491898830367939,0.4144663210270043,307.3822461814436
411,82.25483655770513,0.5,0.2,0.041666666666666664,0.5416666666666666,0.107365064189683,0.330075906505897,0.1497938289675667,0.4127652003368533,307.3822461814436
412,82.45496997998666,0.5,0.2,0.041666666666666664,0.5416666666666666,0.10800912529727918,0.33053213973492723,0.15039405329240624,0.4110646816753874,307.3822461814436
413,82.65510340226818,0.5,0.2,0.041666666666666664,0.5416666666666666,0.10865245947555716,0.3309921682991118,0.15099050415407697,0.40936486807125416,307.3822461814436
414,82.85523682454969,0.5,0.2,0.041666666666666664,0.5416666666666666,0.10929500080480722,0.33145600635036765,0.15158313035278262,0.4076658624920426,307.3822461814436
415,83.05537024683122,0.5,0.2,0.041666666666666664,0.5416666666666666,0.10993668303264681,0.33192366758749403,0.1521718812326329,0.40596776814722635,307.3822461814436
416,83.25550366911274,0.5,0.2,0.041666666666666664,0.5416666666666666,0.11057743968682325,0.3323951654612347,0.15275670689951662,0.40427068795242554,307.3822461814436
417,83.45563709139427,0.5,0.2,0.041666666666666664,0.5416666666666666,0.11121720406206273,0.33287051311521576,0.15333755818413422,0.4025747246385874,307.3822461814436
418,83.65577051367578,0.5,0.2,0.041666666666666664,0.5416666666666666,0.11185590921991537,0.333349723354137,0.1539143866313249,0.40087998079462284,307.3822461814436
419,83.8559039359573,0.5,0.2,0.041666666666666664,0.5416666666666666,0.11249348799986833,0.33383280863559117,0.15448714451219236,0.3991865588523482,307.3822461814436
420,84.05603735823883,0.5,0.2,0.041666666666666664,0.5416666666666666,0.1131298730304583,0.33431978106188315,0.15505578483622956,0.39749456107142905,307.3822461814436
421,84.25617078052035,0.5,0.2,0.041666666666666664,0.5416666666666666,0.11376499674038451,0.33481065237184937,0.1556202613634442,0.395804089524322,307.3822461814436
422,84.45630420280186,0.5,0.2,0.041666666666666664,0.5416666666666666,0.1143987913696216,0.33530543393267703,0.15618052861648385,0.3941152460812177,307.3822461814436
423,84.65643762508338,0.5,0.2,0.041666666666666664,0.5416666666666666,0.1150311890434585,0.33580413671294895,0.15673654179675964,0.3924281324468331,307.3822461814436
424,84.85657104736491,0.5,0.2,0.041666666666666664,0.5416666666666666,0.11566212187274406,0.336306771247869,0.15728825666058716,0.39074285021879995,307.3822461814436
425,85.05670446964643,0.5,0.2,0.041666666666666664,0.5416666666666666,0.11629152171705816,0.3368133477050574,0.1578356299095796,0.38905950066830497,307.3822461814436
426,85.25683789192794,0.5,0.2,0.041666666666666664,0.5416666666666666,0.11691932030319979,0.33732387584433343,0.15837861903895778,0.38737818481350916,307.3822461814436
427,85.45697131420947,0.5,0.2,0.041666666666666664,0.5416666666666666,0.11754544924511881,0.33783836500690384,0.1589171823362212,0.38569900341175634,307.3822461814436
428,85.657104736491,0.5,0.2,0.041666666666666664,0.5416666666666666,0.11816984005631112,0.338356824106799,0.15945127889131674,0.3840220569455733,307.3822461814436
429,85.85723815877252,0.5,0.2,0.041666666666666664,0.5416666666666666,0.11879242416221417,0.33887926162231,0.15998086860680696,0.382347445608669,307.3822461814436
430,86.05737158105403,0.5,0.2,0.041666666666666664,0.5416666666666666,0.11941313291260226,0.339405685587425,0.16050591220803892,0.38067526929193396,307.3822461814436
431,86.25750500333555,0.5,0.2,0.041666666666666664,0.5416666666666666,0.1200318975939821,0.33993610358326615,0.16102637125331262,0.37900562756943923,307.3822461814436
432,86.45763842561708,0.5,0.2,0.041666666666666664,0.5416666666666666,0.12064864982192097,0.34047052258059907,0.16154220774084468,0.3773386198566354,307.3822461814436
433,86.6577718478986,0.5,0.2,0.041666666666666664,0.5416666666666666,0.12126332140122002,0.3410089489909377,0.1620533842804831,0.3756743453273593,307.3822461814436
434,86.85790527018011,0.5,0.2,0.041666666666666664,0.5416666666666666,0.1218758438704591,0.3415513888413704,0.16255986460038335,0.37401290268778725,307.3822461814436
435,87.05803869246164,0.5,0.2,0.041666666666666664,0.5416666666666666,0.12248614881562793,0.34209784764791745,0.16306161323748983,0.3723543902989649,307.3822461814436
436,87.25817211474316,0.5,0.2,0.041666666666666664,0.5416666666666666,0.12309416788659493,0.3426483304053706,0.16355859554338112,0.3706989061646534,307.3822461814436
437,87.45830553702469,0.5,0.2,0.041666666666666664,0.5416666666666666,0.12369983281355104,0.3432028415771433,0.16405077769014242,0.3690465479191633,307.3822461814436
