,time,beta,alpha,sigma_D,sigma_C,S_c,S_d,I_c,I_d,R0
0,0.0,1.25,0.2,0.3333333333333333,0.5,0.09995999999999998,0.89964,3.999999999999999e-05,0.00036,26.268355524788713
1,0.200133422281521,1.25,0.2,0.3333333333333333,0.5,0.09640971846155644,0.9031113942238463,4.7721866920138384e-05,0.00043116544767724316,26.268355524788713
2,0.400266844563042,1.25,0.2,0.3333333333333333,0.5,0.09297134333644583,0.906454877496241,5.6638115749378644e-05,0.0005171410515640119,26.268355524788713
3,0.600400266844563,1.25,0.2,0.3333333333333333,0.5,0.08964201740404698,0.9096698691326089,6.695601453418843e-05,0.0006211574488100267,26.268355524788713
4,0.800533689126084,1.25,0.2,0.3333333333333333,0.5,0.08641891263467731,0.9127550788164236,7.891495301420473e-05,0.0007470935958851032,26.268355524788713
5,1.0006671114076051,1.25,0.2,0.3333333333333333,0.5,0.08329916058152592,0.9157083305999059,9.279773653765815e-05,0.0008997110820306862,26.268355524788713
6,1.200800533689126,1.25,0.2,0.3333333333333333,0.5,0.0802798655002678,0.9185263567289819,0.00010893776108834587,0.0010848400096620245,26.268355524788713
7,1.400933955970647,1.25,0.2,0.3333333333333333,0.5,0.07735810400529497,0.921204580025303,0.00012772630722582992,0.0013095896621762623,26.268355524788713
8,1.601067378252168,1.25,0.2,0.3333333333333333,0.5,0.07453092139149707,0.9237367983282868,0.0001496240085892838,0.0015826562716269902,26.268355524788713
9,1.801200800533689,1.25,0.2,0.3333333333333333,0.5,0.07179532711698675,0.9261148237001479,0.00017517296845261533,0.0019146762144128333,26.268355524788713
10,2.0013342228152102,1.25,0.2,0.3333333333333333,0.5,0.06914828872558357,0.9283280526360894,0.00020501066786512913,0.002318647970462066,26.268355524788713
11,2.201467645096731,1.25,0.2,0.3333333333333333,0.5,0.06658672282213611,0.9303628901889288,0.00023988815972121114,0.00281049882921401,26.268355524788713
12,2.401601067378252,1.25,0.2,0.3333333333333333,0.5,0.06410748526011374,0.93220214646353,0.00028068782282031503,0.0034096804535362424,26.268355524788713
13,2.601734489659773,1.25,0.2,0.3333333333333333,0.5,0.06170735830771143,0.933824224948769,0.00032844656103512773,0.004139970182484527,26.268355524788713
14,2.801867911941294,1.25,0.2,0.3333333333333333,0.5,0.0593830352401334,0.9352021660694083,0.00038438206863892024,0.005030416621819487,26.268355524788713
15,3.002001334222815,1.25,0.2,0.3333333333333333,0.5,0.057131102910667614,0.936302504280517,0.00044992228240263823,0.006116470526413015,26.268355524788713
16,3.202134756504336,1.25,0.2,0.3333333333333333,0.5,0.0549480220042637,0.9370838995748227,0.0005267387679993801,0.007441339652914372,26.268355524788713
17,3.402268178785857,1.25,0.2,0.3333333333333333,0.5,0.052830105271191245,0.9374955240280618,0.0006167840240707512,0.009057586676676402,26.268355524788713
18,3.602401601067378,1.25,0.2,0.3333333333333333,0.5,0.05077349385656958,0.9374751052210137,0.0007223334009114024,0.01102906752150545,26.268355524788713
19,3.802535023348899,1.25,0.2,0.3333333333333333,0.5,0.04877413486913482,0.9369467668411277,0.0008460277819783751,0.013433070507759281,26.268355524788713
20,4.0026684456304205,1.25,0.2,0.3333333333333333,0.5,0.04682776014079867,0.9358184890676785,0.0009909188552318878,0.016362831936291136,26.268355524788713
21,4.202801867911941,1.25,0.2,0.3333333333333333,0.5,0.044929869925893186,0.933979307006173,0.0011605130814135384,0.019930309986520435,26.268355524788713
22,4.402935290193462,1.25,0.2,0.3333333333333333,0.5,0.043075725411034355,0.9312962824309429,0.0013588111337083605,0.024269181024314673,26.268355524788713
23,4.603068712474983,1.25,0.2,0.3333333333333333,0.5,0.04126035795131529,0.9276114406991504,0.0015903348809155708,0.029537866468619108,26.268355524788713
24,4.803202134756504,1.25,0.2,0.3333333333333333,0.5,0.039478601158090564,0.9227388802108932,0.0018601362600780386,0.035922382370938574,26.268355524788713
25,5.003335557038025,1.25,0.2,0.3333333333333333,0.5,0.037725157241436644,0.9164624617247359,0.002173775850023072,0.04363860518380492,26.268355524788713
26,5.203468979319546,1.25,0.2,0.3333333333333333,0.5,0.03599471271805511,0.908534751493879,0.0025372545647822896,0.05293328122328423,26.268355524788713
27,5.403602401601067,1.25,0.2,0.3333333333333333,0.5,0.03428211325003978,0.8986779152668829,0.0029568851392356493,0.06408308634384227,26.268355524788713
28,5.603735823882588,1.25,0.2,0.3333333333333333,0.5,0.03258261571508381,0.8865877824820214,0.003439080100143325,0.07739052170275196,26.268355524788713
29,5.803869246164109,1.25,0.2,0.3333333333333333,0.5,0.030892225673294815,0.8719423577862709,0.003990038505213405,0.09317537803522127,26.268355524788713
30,6.00400266844563,1.25,0.2,0.3333333333333333,0.5,0.029208118540337644,0.8544161537279596,0.004615319445304728,0.1117604082863986,26.268355524788713
31,6.204136090727151,1.25,0.2,0.3333333333333333,0.5,0.027529131362791847,0.8337017794410898,0.005319296269530899,0.133449792926588,26.268355524788713
32,6.404269513008672,1.25,0.2,0.3333333333333333,0.5,0.02585627369323032,0.8095389794765616,0.006104521717210248,0.1585002251129984,26.268355524788713
33,6.604402935290193,1.25,0.2,0.3333333333333333,0.5,0.02419319311303899,0.7817508858631246,0.006971044563359494,0.1870848764604777,26.268355524788713
34,6.804536357571714,1.25,0.2,0.3333333333333333,0.5,0.02254648399284199,0.7502843693397772,0.00791577502735599,0.21925337164002556,26.268355524788713
35,7.004669779853235,1.25,0.2,0.3333333333333333,0.5,0.02092573300933995,0.7152497184870437,0.008932007791415238,0.2548925407122018,26.268355524788713
