,sim_id,time,S,I,C,D
0,0,0,999.0,1.0,500.0,500.0
1,0,1,999.0,1.0,94.0,906.0
2,0,2,999.0,1.0,38.0,962.0
3,0,3,999.0,1.0,6.0,994.0
4,0,4,999.0,1.0,4.0,996.0
5,0,5,999.0,1.0,4.0,996.0
6,0,6,999.0,1.0,4.0,996.0
7,0,7,999.0,1.0,4.0,996.0
8,0,8,998.0,2.0,4.0,996.0
9,0,9,996.0,4.0,4.0,996.0
10,0,10,990.0,10.0,4.0,996.0
11,0,11,901.0,99.0,4.0,996.0
12,0,12,767.0,233.0,4.0,996.0
13,0,13,640.0,360.0,4.0,996.0
14,0,14,540.0,460.0,4.0,996.0
15,0,15,466.0,534.0,4.0,996.0
16,0,16,389.0,611.0,4.0,996.0
17,0,17,340.0,660.0,4.0,996.0
18,0,18,382.0,618.0,4.0,996.0
19,0,19,462.0,538.0,4.0,996.0
20,0,20,540.0,460.0,4.0,996.0
21,0,21,574.0,426.0,4.0,996.0
22,0,22,598.0,402.0,4.0,996.0
23,0,23,629.0,371.0,4.0,996.0
24,0,24,633.0,367.0,4.0,996.0
25,0,25,619.0,381.0,4.0,996.0
26,0,26,591.0,409.0,4.0,996.0
27,0,27,567.0,433.0,4.0,996.0
28,0,28,576.0,424.0,4.0,996.0
29,0,29,568.0,432.0,4.0,996.0
30,0,30,541.0,459.0,4.0,996.0
31,0,31,517.0,483.0,4.0,996.0
32,0,32,486.0,514.0,4.0,996.0
33,0,33,502.0,498.0,4.0,996.0
34,0,34,496.0,504.0,4.0,996.0
35,0,35,483.0,517.0,4.0,996.0
36,0,36,488.0,512.0,4.0,996.0
37,0,37,490.0,510.0,4.0,996.0
38,0,38,501.0,499.0,4.0,996.0
39,0,39,520.0,480.0,4.0,996.0
40,0,40,514.0,486.0,4.0,996.0
41,0,41,530.0,470.0,4.0,996.0
42,0,42,547.0,453.0,4.0,996.0
43,0,43,536.0,464.0,4.0,996.0
44,0,44,539.0,461.0,4.0,996.0
45,0,45,516.0,484.0,4.0,996.0
46,0,46,544.0,456.0,4.0,996.0
47,0,47,555.0,445.0,4.0,996.0
48,0,48,566.0,434.0,4.0,996.0
49,0,49,554.0,446.0,4.0,996.0
50,0,50,548.0,452.0,4.0,996.0
51,0,51,547.0,453.0,4.0,996.0
52,0,52,558.0,442.0,4.0,996.0
53,0,53,491.0,509.0,4.0,996.0
54,0,54,479.0,521.0,4.0,996.0
55,0,55,447.0,553.0,4.0,996.0
56,0,56,437.0,563.0,4.0,996.0
57,0,57,442.0,558.0,4.0,996.0
58,0,58,438.0,562.0,4.0,996.0
59,0,59,442.0,558.0,4.0,996.0
60,0,60,495.0,505.0,4.0,996.0
61,0,61,501.0,499.0,4.0,996.0
62,0,62,527.0,473.0,4.0,996.0
63,0,63,526.0,474.0,4.0,996.0
64,0,64,531.0,469.0,4.0,996.0
65,0,65,545.0,455.0,4.0,996.0
66,0,66,552.0,448.0,4.0,996.0
67,0,67,523.0,477.0,4.0,996.0
68,0,68,515.0,485.0,4.0,996.0
69,0,69,472.0,528.0,4.0,996.0
70,0,70,467.0,533.0,4.0,996.0
71,0,71,452.0,548.0,4.0,996.0
72,0,72,441.0,559.0,4.0,996.0
73,0,73,457.0,543.0,4.0,996.0
74,0,74,499.0,501.0,4.0,996.0
75,0,75,520.0,480.0,4.0,996.0
76,0,76,560.0,440.0,4.0,996.0
77,0,77,564.0,436.0,4.0,996.0
78,0,78,571.0,429.0,4.0,996.0
79,0,79,568.0,432.0,4.0,996.0
80,0,80,553.0,447.0,4.0,996.0
81,0,81,527.0,473.0,4.0,996.0
82,0,82,512.0,488.0,4.0,996.0
83,0,83,514.0,486.0,4.0,996.0
84,0,84,538.0,462.0,4.0,996.0
85,0,85,566.0,434.0,4.0,996.0
86,0,86,601.0,399.0,4.0,996.0
87,0,87,633.0,367.0,4.0,996.0
88,0,88,629.0,371.0,4.0,996.0
89,0,89,617.0,383.0,4.0,996.0
90,0,90,592.0,408.0,4.0,996.0
91,0,91,575.0,425.0,4.0,996.0
92,0,92,534.0,466.0,4.0,996.0
93,0,93,506.0,494.0,4.0,996.0
94,0,94,486.0,514.0,4.0,996.0
95,0,95,507.0,493.0,4.0,996.0
96,0,96,545.0,455.0,4.0,996.0
97,0,97,544.0,456.0,4.0,996.0
98,0,98,536.0,464.0,4.0,996.0
99,0,99,524.0,476.0,4.0,996.0
100,0,100,504.0,496.0,4.0,996.0
101,0,101,481.0,519.0,4.0,996.0
102,0,102,465.0,535.0,4.0,996.0
103,0,103,440.0,560.0,4.0,996.0
104,0,104,489.0,511.0,4.0,996.0
105,0,105,490.0,510.0,4.0,996.0
106,0,106,535.0,465.0,4.0,996.0
107,0,107,560.0,440.0,4.0,996.0
108,0,108,586.0,414.0,4.0,996.0
109,0,109,588.0,412.0,4.0,996.0
110,0,110,566.0,434.0,4.0,996.0
111,0,111,525.0,475.0,4.0,996.0
112,0,112,553.0,447.0,4.0,996.0
113,0,113,534.0,466.0,4.0,996.0
114,0,114,544.0,456.0,4.0,996.0
115,0,115,524.0,476.0,4.0,996.0
116,0,116,500.0,500.0,4.0,996.0
117,0,117,513.0,487.0,4.0,996.0
118,0,118,517.0,483.0,4.0,996.0
119,0,119,486.0,514.0,4.0,996.0
120,0,120,489.0,511.0,4.0,996.0
121,0,121,481.0,519.0,4.0,996.0
122,0,122,484.0,516.0,4.0,996.0
