,time,beta,alpha,sigma_D,sigma_C,S_c,S_d,I_c,I_d,R0
0,0.0,4.583333333333334,0.2,0.5,0.5,0.833,0.1666,0.0003333333333333333,6.666666666666666e-05,23.062841405720818
1,0.200133422281521,4.583333333333334,0.2,0.5,0.5,0.8273372774602794,0.17221858602557777,0.0003699540581355859,7.418245600700217e-05,23.062841405720818
2,0.400266844563042,4.583333333333334,0.2,0.5,0.5,0.8215219632322746,0.17798442251062901,0.0004106586937040435,8.295556339215105e-05,23.062841405720818
3,0.600400266844563,4.583333333333334,0.2,0.5,0.5,0.8155523459390761,0.18389837647899704,0.00045605984737268925,9.321773455395607e-05,23.062841405720818
4,0.800533689126084,4.583333333333334,0.2,0.5,0.5,0.8094268822046393,0.18996101802545848,0.0005068580395652318,0.00010524173033678606,23.062841405720818
5,1.0006671114076051,4.583333333333334,0.2,0.5,0.5,0.8031441180531874,0.19617264961438433,0.0005638753406965164,0.0001193569917315522,23.062841405720818
6,1.200800533689126,4.583333333333334,0.2,0.5,0.5,0.7967026986595509,0.2025332554775963,0.0006280818720644893,0.00013596399078799024,23.062841405720818
7,1.400933955970647,4.583333333333334,0.2,0.5,0.5,0.7901013584915372,0.20904246639873747,0.0007006249322169702,0.00015555017750817674,23.062841405720818
8,1.601067378252168,4.583333333333334,0.2,0.5,0.5,0.7833389050479245,0.2156995182250211,0.00078286591602688,0.00017871081102731085,23.062841405720818
9,1.801200800533689,4.583333333333334,0.2,0.5,0.5,0.7764141896624901,0.22250322152326862,0.0008764168360684908,0.00020617197817270674,23.062841405720818
10,2.0013342228152102,4.583333333333334,0.2,0.5,0.5,0.7693260818572827,0.22945188775962236,0.0009832033578570818,0.00023882702523781696,23.062841405720818
11,2.201467645096731,4.583333333333334,0.2,0.5,0.5,0.7620734266140813,0.23654326704079895,0.0011055295562234617,0.0002777767888961569,23.062841405720818
12,2.401601067378252,4.583333333333334,0.2,0.5,0.5,0.7546549917372952,0.24377447032940308,0.0012461578431578598,0.00032438009014373946,23.062841405720818
13,2.601734489659773,4.583333333333334,0.2,0.5,0.5,0.7470693903933967,0.2511418618332833,0.0014084211832904024,0.00038032659002950405,23.062841405720818
14,2.801867911941294,4.583333333333334,0.2,0.5,0.5,0.7393149885434798,0.25864093805848176,0.001596351009769759,0.00044772238826865096,23.062841405720818
15,3.002001334222815,4.583333333333334,0.2,0.5,0.5,0.7313897949592199,0.26626618647255224,0.0018148261925998116,0.0005291923756280127,23.062841405720818
16,3.202134756504336,4.583333333333334,0.2,0.5,0.5,0.7232912814043454,0.27401085963808325,0.0020698116498012796,0.0006280473077700414,23.062841405720818
17,3.402268178785857,4.583333333333334,0.2,0.5,0.5,0.7150162076655161,0.2818667601212287,0.0023685837177134495,0.000748448495541709,23.062841405720818
18,3.602401601067378,4.583333333333334,0.2,0.5,0.5,0.7065603558070708,0.28982391041739863,0.0027200721363338544,0.0008956616391967544,23.062841405720818
19,3.802535023348899,4.583333333333334,0.2,0.5,0.5,0.69791821626291,0.29787016397135596,0.003135258295536664,0.0010763614701973373,23.062841405720818
20,4.0026684456304205,4.583333333333334,0.2,0.5,0.5,0.6890825384510505,0.3059906418454416,0.003627741289285051,0.0012990784142228257,23.062841405720818
21,4.202801867911941,4.583333333333334,0.2,0.5,0.5,0.6800438301388665,0.3141670977828946,0.0042143640806439776,0.0015747079975949481,23.062841405720818
22,4.402935290193462,4.583333333333334,0.2,0.5,0.5,0.6707896597980435,0.3223770179366489,0.0049160843107130155,0.0019172379545944185,23.062841405720818
23,4.603068712474983,4.583333333333334,0.2,0.5,0.5,0.6613037948554203,0.3305924869659078,0.005759046050191474,0.0023446721284803565,23.062841405720818
24,4.803202134756504,4.583333333333334,0.2,0.5,0.5,0.6515650749443688,0.33877866962113934,0.006775979237059386,0.002880276197432413,23.062841405720818
25,5.003335557038025,4.583333333333334,0.2,0.5,0.5,0.641545999377215,0.34689186013348267,0.008007952414282322,0.0035541880750198786,23.062841405720818
26,5.203468979319546,4.583333333333334,0.2,0.5,0.5,0.631210961695392,0.3548769697787246,0.00950656610517656,0.004405502420706678,23.062841405720818
27,5.403602401601067,4.583333333333334,0.2,0.5,0.5,0.620513994783758,0.3626642121928244,0.011336759418577569,0.005485033604839905,23.062841405720818
28,5.603735823882588,4.583333333333334,0.2,0.5,0.5,0.6093960230075114,0.3701649022720275,0.013580244281210518,0.006858830439250523,23.062841405720818
29,5.803869246164109,4.583333333333334,0.2,0.5,0.5,0.5977814909661656,0.37726606611158664,0.016339745760544745,0.008612697161703028,23.062841405720818
30,6.00400266844563,4.583333333333334,0.2,0.5,0.5,0.5855744501511747,0.38382380543268624,0.01974398010370823,0.010857764312430788,23.062841405720818
31,6.204136090727151,4.583333333333334,0.2,0.5,0.5,0.5726541667120989,0.38965525595795036,0.02395334508947124,0.01373723224047941,23.062841405720818
32,6.404269513008672,4.583333333333334,0.2,0.5,0.5,0.5588705525050803,0.3945292034716164,0.029166044581893265,0.017434199441409826,23.062841405720818
33,6.604402935290193,4.583333333333334,0.2,0.5,0.5,0.5440403754113788,0.3981563596537832,0.03562359632811689,0.022179668606721065,23.062841405720818
34,6.804536357571714,4.583333333333334,0.2,0.5,0.5,0.5279454081325916,0.4001803720722983,0.04361452479577038,0.02825969499933972,23.062841405720818
35,7.004669779853235,4.583333333333334,0.2,0.5,0.5,0.510334968557853,0.40017276612391256,0.05347347738820812,0.03601878793002657,23.062841405720818
