,sim_id,time,S,I,C,D
0,0,0,999.0,1.0,500.0,500.0
1,0,1,998.0,2.0,225.0,775.0
2,0,2,848.0,152.0,64.0,936.0
3,0,3,553.0,447.0,15.0,985.0
4,0,4,280.0,720.0,15.0,985.0
5,0,5,133.0,867.0,15.0,985.0
6,0,6,62.0,938.0,15.0,985.0
7,0,7,32.0,968.0,15.0,985.0
8,0,8,17.0,983.0,15.0,985.0
9,0,9,154.0,846.0,15.0,985.0
10,0,10,364.0,636.0,15.0,985.0
11,0,11,468.0,532.0,15.0,985.0
12,0,12,387.0,613.0,15.0,985.0
13,0,13,291.0,709.0,15.0,985.0
14,0,14,206.0,794.0,15.0,985.0
15,0,15,164.0,836.0,15.0,985.0
16,0,16,126.0,874.0,15.0,985.0
17,0,17,134.0,866.0,15.0,985.0
18,0,18,240.0,760.0,15.0,985.0
19,0,19,326.0,674.0,15.0,985.0
20,0,20,321.0,679.0,15.0,985.0
21,0,21,257.0,743.0,15.0,985.0
22,0,22,186.0,814.0,15.0,985.0
23,0,23,123.0,877.0,15.0,985.0
24,0,24,124.0,876.0,15.0,985.0
25,0,25,118.0,882.0,15.0,985.0
26,0,26,194.0,806.0,15.0,985.0
27,0,27,276.0,724.0,15.0,985.0
28,0,28,294.0,706.0,15.0,985.0
29,0,29,265.0,735.0,15.0,985.0
30,0,30,241.0,759.0,15.0,985.0
31,0,31,178.0,822.0,15.0,985.0
32,0,32,141.0,859.0,15.0,985.0
33,0,33,123.0,877.0,15.0,985.0
34,0,34,138.0,862.0,16.0,984.0
35,0,35,231.0,769.0,45.0,955.0
36,0,36,294.0,706.0,66.0,934.0
37,0,37,268.0,732.0,88.0,912.0
38,0,38,252.0,748.0,110.0,890.0
39,0,39,216.0,784.0,127.0,873.0
40,0,40,171.0,829.0,135.0,865.0
41,0,41,146.0,854.0,148.0,852.0
42,0,42,129.0,871.0,155.0,845.0
43,0,43,148.0,852.0,439.0,561.0
44,0,44,229.0,771.0,184.0,816.0
45,0,45,289.0,711.0,186.0,814.0
46,0,46,336.0,664.0,192.0,808.0
47,0,47,325.0,675.0,201.0,799.0
48,0,48,226.0,774.0,283.0,717.0
49,0,49,183.0,817.0,266.0,734.0
50,0,50,154.0,846.0,449.0,551.0
51,0,51,147.0,853.0,506.0,494.0
52,0,52,155.0,845.0,632.0,368.0
53,0,53,165.0,835.0,643.0,357.0
54,0,54,215.0,785.0,666.0,334.0
55,0,55,315.0,685.0,665.0,335.0
56,0,56,253.0,747.0,565.0,435.0
57,0,57,213.0,787.0,688.0,312.0
58,0,58,192.0,808.0,689.0,311.0
59,0,59,202.0,798.0,689.0,311.0
60,0,60,169.0,831.0,690.0,310.0
61,0,61,179.0,821.0,691.0,309.0
62,0,62,198.0,802.0,690.0,310.0
63,0,63,294.0,706.0,688.0,312.0
64,0,64,297.0,703.0,689.0,311.0
65,0,65,240.0,760.0,702.0,298.0
66,0,66,187.0,813.0,702.0,298.0
67,0,67,195.0,805.0,702.0,298.0
68,0,68,187.0,813.0,701.0,299.0
69,0,69,191.0,809.0,702.0,298.0
70,0,70,182.0,818.0,702.0,298.0
71,0,71,248.0,752.0,698.0,302.0
72,0,72,315.0,685.0,623.0,377.0
73,0,73,289.0,711.0,643.0,357.0
