,sim_id,time,S,I,C,D
0,0,0,999.0,1.0,500.0,500.0
1,0,1,999.0,1.0,86.0,914.0
2,0,2,999.0,1.0,14.0,986.0
3,0,3,999.0,1.0,1.0,999.0
4,0,4,998.0,2.0,0.0,1000.0
5,0,5,901.0,99.0,0.0,1000.0
6,0,6,770.0,230.0,0.0,1000.0
7,0,7,597.0,403.0,0.0,1000.0
8,0,8,402.0,598.0,0.0,1000.0
9,0,9,275.0,725.0,0.0,1000.0
10,0,10,173.0,827.0,0.0,1000.0
11,0,11,108.0,892.0,0.0,1000.0
12,0,12,175.0,825.0,0.0,1000.0
13,0,13,243.0,757.0,0.0,1000.0
14,0,14,335.0,665.0,0.0,1000.0
15,0,15,428.0,572.0,0.0,1000.0
16,0,16,432.0,568.0,0.0,1000.0
17,0,17,371.0,629.0,0.0,1000.0
18,0,18,299.0,701.0,0.0,1000.0
19,0,19,220.0,780.0,0.0,1000.0
20,0,20,203.0,797.0,0.0,1000.0
21,0,21,224.0,776.0,0.0,1000.0
22,0,22,276.0,724.0,0.0,1000.0
23,0,23,313.0,687.0,0.0,1000.0
24,0,24,366.0,634.0,0.0,1000.0
25,0,25,356.0,644.0,0.0,1000.0
26,0,26,339.0,661.0,0.0,1000.0
27,0,27,311.0,689.0,0.0,1000.0
28,0,28,270.0,730.0,0.0,1000.0
29,0,29,222.0,778.0,0.0,1000.0
30,0,30,223.0,777.0,0.0,1000.0
31,0,31,272.0,728.0,0.0,1000.0
32,0,32,332.0,668.0,0.0,1000.0
33,0,33,355.0,645.0,0.0,1000.0
34,0,34,371.0,629.0,0.0,1000.0
35,0,35,389.0,611.0,0.0,1000.0
36,0,36,388.0,612.0,0.0,1000.0
37,0,37,376.0,624.0,0.0,1000.0
38,0,38,351.0,649.0,0.0,1000.0
39,0,39,321.0,679.0,0.0,1000.0
40,0,40,312.0,688.0,0.0,1000.0
41,0,41,286.0,714.0,0.0,1000.0
42,0,42,251.0,749.0,0.0,1000.0
43,0,43,247.0,753.0,0.0,1000.0
44,0,44,250.0,750.0,0.0,1000.0
45,0,45,238.0,762.0,0.0,1000.0
46,0,46,274.0,726.0,0.0,1000.0
47,0,47,317.0,683.0,0.0,1000.0
48,0,48,322.0,678.0,0.0,1000.0
49,0,49,337.0,663.0,0.0,1000.0
50,0,50,321.0,679.0,0.0,1000.0
51,0,51,302.0,698.0,0.0,1000.0
52,0,52,297.0,703.0,0.0,1000.0
53,0,53,273.0,727.0,0.0,1000.0
54,0,54,243.0,757.0,0.0,1000.0
55,0,55,290.0,710.0,0.0,1000.0
56,0,56,310.0,690.0,0.0,1000.0
57,0,57,324.0,676.0,0.0,1000.0
58,0,58,308.0,692.0,0.0,1000.0
59,0,59,296.0,704.0,0.0,1000.0
60,0,60,281.0,719.0,0.0,1000.0
61,0,61,273.0,727.0,0.0,1000.0
62,0,62,246.0,754.0,0.0,1000.0
63,0,63,265.0,735.0,0.0,1000.0
64,0,64,302.0,698.0,0.0,1000.0
65,0,65,340.0,660.0,0.0,1000.0
66,0,66,390.0,610.0,0.0,1000.0
67,0,67,405.0,595.0,0.0,1000.0
68,0,68,406.0,594.0,0.0,1000.0
69,0,69,396.0,604.0,0.0,1000.0
70,0,70,316.0,684.0,0.0,1000.0
71,0,71,276.0,724.0,0.0,1000.0
72,0,72,267.0,733.0,0.0,1000.0
73,0,73,238.0,762.0,0.0,1000.0
74,0,74,283.0,717.0,0.0,1000.0
75,0,75,315.0,685.0,0.0,1000.0
76,0,76,336.0,664.0,0.0,1000.0
77,0,77,391.0,609.0,0.0,1000.0
78,0,78,380.0,620.0,0.0,1000.0
79,0,79,335.0,665.0,0.0,1000.0
80,0,80,307.0,693.0,0.0,1000.0
81,0,81,247.0,753.0,0.0,1000.0
82,0,82,233.0,767.0,0.0,1000.0
83,0,83,218.0,782.0,0.0,1000.0
84,0,84,236.0,764.0,0.0,1000.0
85,0,85,281.0,719.0,0.0,1000.0
86,0,86,367.0,633.0,0.0,1000.0
87,0,87,404.0,596.0,0.0,1000.0
88,0,88,444.0,556.0,0.0,1000.0
89,0,89,433.0,567.0,0.0,1000.0
90,0,90,438.0,562.0,0.0,1000.0
91,0,91,374.0,626.0,0.0,1000.0
92,0,92,364.0,636.0,0.0,1000.0
93,0,93,346.0,654.0,0.0,1000.0
94,0,94,374.0,626.0,0.0,1000.0
95,0,95,363.0,637.0,0.0,1000.0
96,0,96,325.0,675.0,0.0,1000.0
97,0,97,288.0,712.0,0.0,1000.0
98,0,98,317.0,683.0,0.0,1000.0
99,0,99,314.0,686.0,0.0,1000.0
100,0,100,278.0,722.0,0.0,1000.0
101,0,101,231.0,769.0,0.0,1000.0
102,0,102,242.0,758.0,0.0,1000.0
103,0,103,303.0,697.0,0.0,1000.0
104,0,104,359.0,641.0,0.0,1000.0
105,0,105,333.0,667.0,0.0,1000.0
106,0,106,311.0,689.0,0.0,1000.0
107,0,107,315.0,685.0,0.0,1000.0
108,0,108,314.0,686.0,0.0,1000.0
109,0,109,321.0,679.0,0.0,1000.0
110,0,110,317.0,683.0,0.0,1000.0
111,0,111,266.0,734.0,0.0,1000.0
112,0,112,308.0,692.0,0.0,1000.0
113,0,113,326.0,674.0,0.0,1000.0
114,0,114,357.0,643.0,0.0,1000.0
115,0,115,370.0,630.0,0.0,1000.0
116,0,116,354.0,646.0,0.0,1000.0
117,0,117,307.0,693.0,0.0,1000.0
118,0,118,329.0,671.0,0.0,1000.0
119,0,119,305.0,695.0,0.0,1000.0
120,0,120,288.0,712.0,0.0,1000.0
121,0,121,253.0,747.0,0.0,1000.0
122,0,122,250.0,750.0,0.0,1000.0
123,0,123,251.0,749.0,0.0,1000.0
124,0,124,270.0,730.0,0.0,1000.0
125,0,125,284.0,716.0,0.0,1000.0
126,0,126,296.0,704.0,0.0,1000.0
127,0,127,304.0,696.0,0.0,1000.0
128,0,128,314.0,686.0,0.0,1000.0
129,0,129,320.0,680.0,0.0,1000.0
130,0,130,312.0,688.0,0.0,1000.0
131,0,131,322.0,678.0,0.0,1000.0
132,0,132,315.0,685.0,0.0,1000.0
133,0,133,298.0,702.0,0.0,1000.0
