,sim_id,time,S,I,C,D
0,0,0,999.0,1.0,500.0,500.0
1,0,1,999.0,1.0,554.0,446.0
2,0,2,999.0,1.0,603.0,397.0
3,0,3,998.0,2.0,92.0,908.0
4,0,4,887.0,113.0,14.0,986.0
5,0,5,725.0,275.0,6.0,994.0
6,0,6,500.0,500.0,6.0,994.0
7,0,7,343.0,657.0,6.0,994.0
8,0,8,225.0,775.0,6.0,994.0
9,0,9,150.0,850.0,6.0,994.0
10,0,10,102.0,898.0,6.0,994.0
11,0,11,175.0,825.0,6.0,994.0
12,0,12,275.0,725.0,6.0,994.0
13,0,13,403.0,597.0,6.0,994.0
14,0,14,452.0,548.0,6.0,994.0
15,0,15,445.0,555.0,6.0,994.0
16,0,16,377.0,623.0,6.0,994.0
17,0,17,320.0,680.0,6.0,994.0
18,0,18,260.0,740.0,6.0,994.0
19,0,19,226.0,774.0,6.0,994.0
20,0,20,242.0,758.0,6.0,994.0
21,0,21,268.0,732.0,6.0,994.0
22,0,22,309.0,691.0,6.0,994.0
23,0,23,378.0,622.0,6.0,994.0
24,0,24,387.0,613.0,6.0,994.0
25,0,25,391.0,609.0,6.0,994.0
26,0,26,335.0,665.0,6.0,994.0
27,0,27,307.0,693.0,6.0,994.0
28,0,28,288.0,712.0,6.0,994.0
29,0,29,257.0,743.0,6.0,994.0
30,0,30,243.0,757.0,6.0,994.0
31,0,31,258.0,742.0,6.0,994.0
32,0,32,248.0,752.0,6.0,994.0
33,0,33,331.0,669.0,6.0,994.0
34,0,34,343.0,657.0,6.0,994.0
35,0,35,345.0,655.0,6.0,994.0
36,0,36,330.0,670.0,6.0,994.0
37,0,37,296.0,704.0,6.0,994.0
38,0,38,274.0,726.0,6.0,994.0
39,0,39,283.0,717.0,6.0,994.0
40,0,40,259.0,741.0,6.0,994.0
41,0,41,288.0,712.0,6.0,994.0
42,0,42,286.0,714.0,6.0,994.0
43,0,43,313.0,687.0,6.0,994.0
44,0,44,342.0,658.0,6.0,994.0
45,0,45,367.0,633.0,6.0,994.0
46,0,46,359.0,641.0,6.0,994.0
47,0,47,368.0,632.0,6.0,994.0
48,0,48,339.0,661.0,6.0,994.0
