,sim_id,time,S,I,C,D
0,0,0,999.0,1.0,500.0,500.0
1,0,1,998.0,2.0,561.0,439.0
2,0,2,993.0,7.0,94.0,906.0
3,0,3,509.0,491.0,73.0,927.0
4,0,4,78.0,922.0,16.0,984.0
5,0,5,11.0,989.0,16.0,984.0
6,0,6,1.0,999.0,16.0,984.0
7,0,7,1.0,999.0,16.0,984.0
8,0,8,1.0,999.0,16.0,984.0
9,0,9,5.0,995.0,16.0,984.0
10,0,10,484.0,516.0,16.0,984.0
11,0,11,434.0,566.0,16.0,984.0
12,0,12,71.0,929.0,16.0,984.0
13,0,13,10.0,990.0,17.0,983.0
14,0,14,1.0,999.0,106.0,894.0
15,0,15,2.0,998.0,92.0,908.0
16,0,16,1.0,999.0,63.0,937.0
17,0,17,5.0,995.0,62.0,938.0
18,0,18,481.0,519.0,62.0,938.0
19,0,19,445.0,555.0,52.0,948.0
20,0,20,80.0,920.0,31.0,969.0
21,0,21,12.0,988.0,31.0,969.0
22,0,22,2.0,998.0,31.0,969.0
23,0,23,2.0,998.0,31.0,969.0
24,0,24,1.0,999.0,31.0,969.0
25,0,25,5.0,995.0,31.0,969.0
26,0,26,466.0,534.0,31.0,969.0
27,0,27,443.0,557.0,30.0,970.0
28,0,28,84.0,916.0,29.0,971.0
29,0,29,13.0,987.0,29.0,971.0
30,0,30,2.0,998.0,29.0,971.0
31,0,31,2.0,998.0,29.0,971.0
32,0,32,1.0,999.0,29.0,971.0
33,0,33,5.0,995.0,29.0,971.0
34,0,34,459.0,541.0,29.0,971.0
35,0,35,446.0,554.0,28.0,972.0
36,0,36,94.0,906.0,28.0,972.0
37,0,37,15.0,985.0,28.0,972.0
38,0,38,2.0,998.0,28.0,972.0
39,0,39,2.0,998.0,28.0,972.0
40,0,40,1.0,999.0,28.0,972.0
41,0,41,5.0,995.0,28.0,972.0
42,0,42,451.0,549.0,28.0,972.0
43,0,43,445.0,555.0,28.0,972.0
44,0,44,105.0,895.0,27.0,973.0
45,0,45,16.0,984.0,27.0,973.0
46,0,46,2.0,998.0,27.0,973.0
47,0,47,2.0,998.0,27.0,973.0
48,0,48,1.0,999.0,27.0,973.0
49,0,49,4.0,996.0,27.0,973.0
50,0,50,439.0,561.0,27.0,973.0
51,0,51,446.0,554.0,27.0,973.0
52,0,52,208.0,792.0,27.0,973.0
53,0,53,108.0,892.0,27.0,973.0
54,0,54,6.0,994.0,27.0,973.0
55,0,55,2.0,998.0,27.0,973.0
56,0,56,1.0,999.0,27.0,973.0
57,0,57,4.0,996.0,27.0,973.0
58,0,58,425.0,575.0,27.0,973.0
59,0,59,355.0,645.0,27.0,973.0
60,0,60,126.0,874.0,27.0,973.0
61,0,61,111.0,889.0,28.0,972.0
62,0,62,8.0,992.0,28.0,972.0
63,0,63,2.0,998.0,29.0,971.0
64,0,64,1.0,999.0,445.0,555.0
65,0,65,4.0,996.0,425.0,575.0
66,0,66,414.0,586.0,420.0,580.0
67,0,67,372.0,628.0,62.0,938.0
68,0,68,130.0,870.0,59.0,941.0
69,0,69,122.0,878.0,139.0,861.0
70,0,70,21.0,979.0,125.0,875.0
71,0,71,3.0,997.0,133.0,867.0
72,0,72,2.0,998.0,135.0,865.0
73,0,73,2.0,998.0,138.0,862.0
74,0,74,387.0,613.0,139.0,861.0
75,0,75,386.0,614.0,109.0,891.0
76,0,76,159.0,841.0,83.0,917.0
77,0,77,124.0,876.0,83.0,917.0
78,0,78,29.0,971.0,83.0,917.0
79,0,79,4.0,996.0,83.0,917.0
80,0,80,4.0,996.0,84.0,916.0
81,0,81,4.0,996.0,130.0,870.0
82,0,82,363.0,637.0,140.0,860.0
83,0,83,483.0,517.0,87.0,913.0
84,0,84,188.0,812.0,85.0,915.0
85,0,85,136.0,864.0,85.0,915.0
86,0,86,40.0,960.0,85.0,915.0
87,0,87,3.0,997.0,85.0,915.0
88,0,88,2.0,998.0,87.0,913.0
89,0,89,3.0,997.0,453.0,547.0
90,0,90,226.0,774.0,422.0,578.0
91,0,91,455.0,545.0,107.0,893.0
92,0,92,196.0,804.0,116.0,884.0
93,0,93,140.0,860.0,92.0,908.0
94,0,94,47.0,953.0,92.0,908.0
95,0,95,4.0,996.0,88.0,912.0
96,0,96,2.0,998.0,89.0,911.0
97,0,97,1.0,999.0,85.0,915.0
98,0,98,210.0,790.0,83.0,917.0
99,0,99,446.0,554.0,81.0,919.0
100,0,100,211.0,789.0,80.0,920.0
101,0,101,146.0,854.0,78.0,922.0
102,0,102,58.0,942.0,78.0,922.0
103,0,103,9.0,991.0,78.0,922.0
104,0,104,3.0,997.0,78.0,922.0
105,0,105,1.0,999.0,78.0,922.0
106,0,106,190.0,810.0,78.0,922.0
107,0,107,425.0,575.0,78.0,922.0
108,0,108,236.0,764.0,78.0,922.0
109,0,109,147.0,853.0,78.0,922.0
110,0,110,63.0,937.0,78.0,922.0
111,0,111,12.0,988.0,78.0,922.0
112,0,112,4.0,996.0,78.0,922.0
113,0,113,1.0,999.0,78.0,922.0
114,0,114,179.0,821.0,79.0,921.0
115,0,115,396.0,604.0,78.0,922.0
116,0,116,241.0,759.0,78.0,922.0
117,0,117,151.0,849.0,78.0,922.0
118,0,118,71.0,929.0,78.0,922.0
119,0,119,21.0,979.0,78.0,922.0
120,0,120,4.0,996.0,78.0,922.0
121,0,121,1.0,999.0,80.0,920.0
122,0,122,170.0,830.0,553.0,447.0
123,0,123,480.0,520.0,544.0,456.0
124,0,124,367.0,633.0,63.0,937.0
125,0,125,157.0,843.0,50.0,950.0
126,0,126,72.0,928.0,50.0,950.0
127,0,127,23.0,977.0,51.0,949.0
128,0,128,5.0,995.0,50.0,950.0
129,0,129,0.0,1000.0,50.0,950.0
130,0,130,68.0,932.0,50.0,950.0
131,0,131,346.0,654.0,51.0,949.0
132,0,132,367.0,633.0,51.0,949.0
133,0,133,155.0,845.0,50.0,950.0
134,0,134,74.0,926.0,50.0,950.0
135,0,135,25.0,975.0,50.0,950.0
136,0,136,6.0,994.0,51.0,949.0
137,0,137,1.0,999.0,51.0,949.0
138,0,138,62.0,938.0,51.0,949.0
139,0,139,331.0,669.0,52.0,948.0
140,0,140,376.0,624.0,50.0,950.0
141,0,141,160.0,840.0,50.0,950.0
142,0,142,74.0,926.0,50.0,950.0
143,0,143,25.0,975.0,51.0,949.0
144,0,144,6.0,994.0,51.0,949.0
145,0,145,1.0,999.0,51.0,949.0
146,0,146,59.0,941.0,51.0,949.0
147,0,147,317.0,683.0,52.0,948.0
148,0,148,374.0,626.0,50.0,950.0
149,0,149,171.0,829.0,50.0,950.0
0,1,0,999.0,1.0,500.0,500.0
1,1,1,998.0,2.0,551.0,449.0
2,1,2,933.0,67.0,596.0,404.0
