,sim_id,time,S,I,C,D
0,0,0,999.0,1.0,500.0,500.0
1,0,1,999.0,1.0,89.0,911.0
2,0,2,999.0,1.0,41.0,959.0
3,0,3,999.0,1.0,18.0,982.0
4,0,4,999.0,1.0,9.0,991.0
5,0,5,999.0,1.0,9.0,991.0
6,0,6,999.0,1.0,9.0,991.0
7,0,7,999.0,1.0,9.0,991.0
8,0,8,876.0,124.0,9.0,991.0
9,0,9,614.0,386.0,9.0,991.0
10,0,10,454.0,546.0,9.0,991.0
11,0,11,298.0,702.0,9.0,991.0
12,0,12,196.0,804.0,9.0,991.0
13,0,13,143.0,857.0,9.0,991.0
14,0,14,101.0,899.0,9.0,991.0
15,0,15,175.0,825.0,9.0,991.0
16,0,16,356.0,644.0,9.0,991.0
17,0,17,354.0,646.0,9.0,991.0
18,0,18,353.0,647.0,9.0,991.0
19,0,19,311.0,689.0,9.0,991.0
20,0,20,267.0,733.0,9.0,991.0
21,0,21,232.0,768.0,9.0,991.0
22,0,22,173.0,827.0,9.0,991.0
23,0,23,182.0,818.0,9.0,991.0
24,0,24,270.0,730.0,9.0,991.0
25,0,25,328.0,672.0,9.0,991.0
26,0,26,346.0,654.0,9.0,991.0
27,0,27,293.0,707.0,9.0,991.0
28,0,28,237.0,763.0,9.0,991.0
29,0,29,237.0,763.0,9.0,991.0
30,0,30,224.0,776.0,9.0,991.0
31,0,31,222.0,778.0,9.0,991.0
32,0,32,256.0,744.0,9.0,991.0
33,0,33,277.0,723.0,9.0,991.0
34,0,34,335.0,665.0,9.0,991.0
35,0,35,316.0,684.0,9.0,991.0
36,0,36,279.0,721.0,9.0,991.0
37,0,37,245.0,755.0,9.0,991.0
38,0,38,207.0,793.0,9.0,991.0
39,0,39,191.0,809.0,9.0,991.0
40,0,40,213.0,787.0,9.0,991.0
41,0,41,213.0,787.0,9.0,991.0
42,0,42,290.0,710.0,9.0,991.0
43,0,43,323.0,677.0,9.0,991.0
44,0,44,344.0,656.0,9.0,991.0
45,0,45,324.0,676.0,9.0,991.0
46,0,46,243.0,757.0,9.0,991.0
47,0,47,197.0,803.0,9.0,991.0
48,0,48,197.0,803.0,9.0,991.0
49,0,49,189.0,811.0,9.0,991.0
50,0,50,233.0,767.0,9.0,991.0
51,0,51,240.0,760.0,9.0,991.0
52,0,52,263.0,737.0,9.0,991.0
53,0,53,295.0,705.0,9.0,991.0
54,0,54,294.0,706.0,9.0,991.0
55,0,55,246.0,754.0,9.0,991.0
56,0,56,219.0,781.0,9.0,991.0
57,0,57,182.0,818.0,9.0,991.0
58,0,58,187.0,813.0,9.0,991.0
59,0,59,219.0,781.0,9.0,991.0
60,0,60,280.0,720.0,9.0,991.0
61,0,61,284.0,716.0,9.0,991.0
62,0,62,317.0,683.0,9.0,991.0
63,0,63,281.0,719.0,9.0,991.0
64,0,64,252.0,748.0,9.0,991.0
65,0,65,228.0,772.0,9.0,991.0
66,0,66,202.0,798.0,9.0,991.0
67,0,67,182.0,818.0,9.0,991.0
68,0,68,229.0,771.0,9.0,991.0
69,0,69,237.0,763.0,9.0,991.0
70,0,70,286.0,714.0,9.0,991.0
71,0,71,300.0,700.0,9.0,991.0
72,0,72,260.0,740.0,9.0,991.0
73,0,73,242.0,758.0,9.0,991.0
74,0,74,218.0,782.0,9.0,991.0
75,0,75,200.0,800.0,9.0,991.0
76,0,76,206.0,794.0,9.0,991.0
77,0,77,208.0,792.0,9.0,991.0
78,0,78,231.0,769.0,9.0,991.0
79,0,79,268.0,732.0,9.0,991.0
80,0,80,251.0,749.0,9.0,991.0
81,0,81,248.0,752.0,9.0,991.0
82,0,82,228.0,772.0,9.0,991.0
83,0,83,219.0,781.0,9.0,991.0
84,0,84,209.0,791.0,9.0,991.0
85,0,85,210.0,790.0,9.0,991.0
86,0,86,231.0,769.0,9.0,991.0
87,0,87,257.0,743.0,9.0,991.0
88,0,88,254.0,746.0,9.0,991.0
89,0,89,273.0,727.0,9.0,991.0
90,0,90,272.0,728.0,9.0,991.0
91,0,91,238.0,762.0,9.0,991.0
92,0,92,238.0,762.0,9.0,991.0
93,0,93,239.0,761.0,9.0,991.0
94,0,94,237.0,763.0,9.0,991.0
95,0,95,257.0,743.0,9.0,991.0
96,0,96,250.0,750.0,9.0,991.0
97,0,97,243.0,757.0,9.0,991.0
98,0,98,264.0,736.0,9.0,991.0
99,0,99,253.0,747.0,9.0,991.0
100,0,100,266.0,734.0,9.0,991.0
101,0,101,272.0,728.0,9.0,991.0
102,0,102,253.0,747.0,9.0,991.0
103,0,103,264.0,736.0,9.0,991.0
104,0,104,254.0,746.0,9.0,991.0
105,0,105,264.0,736.0,9.0,991.0
106,0,106,258.0,742.0,9.0,991.0
107,0,107,214.0,786.0,9.0,991.0
108,0,108,231.0,769.0,9.0,991.0
109,0,109,254.0,746.0,9.0,991.0
110,0,110,248.0,752.0,9.0,991.0
111,0,111,264.0,736.0,9.0,991.0
112,0,112,263.0,737.0,9.0,991.0
113,0,113,252.0,748.0,9.0,991.0
114,0,114,263.0,737.0,9.0,991.0
115,0,115,242.0,758.0,9.0,991.0
116,0,116,227.0,773.0,9.0,991.0
117,0,117,234.0,766.0,9.0,991.0
118,0,118,225.0,775.0,9.0,991.0
119,0,119,231.0,769.0,9.0,991.0
120,0,120,262.0,738.0,9.0,991.0
121,0,121,254.0,746.0,9.0,991.0
122,0,122,251.0,749.0,9.0,991.0
123,0,123,243.0,757.0,9.0,991.0
124,0,124,215.0,785.0,9.0,991.0
125,0,125,225.0,775.0,9.0,991.0
126,0,126,258.0,742.0,9.0,991.0
127,0,127,292.0,708.0,9.0,991.0
128,0,128,323.0,677.0,9.0,991.0
129,0,129,310.0,690.0,9.0,991.0
130,0,130,322.0,678.0,9.0,991.0
131,0,131,340.0,660.0,9.0,991.0
132,0,132,290.0,710.0,9.0,991.0
133,0,133,220.0,780.0,9.0,991.0
134,0,134,180.0,820.0,9.0,991.0
135,0,135,194.0,806.0,9.0,991.0
136,0,136,231.0,769.0,9.0,991.0
137,0,137,258.0,742.0,9.0,991.0
138,0,138,272.0,728.0,9.0,991.0
139,0,139,288.0,712.0,9.0,991.0
140,0,140,312.0,688.0,9.0,991.0
141,0,141,276.0,724.0,9.0,991.0
142,0,142,224.0,776.0,9.0,991.0
143,0,143,235.0,765.0,9.0,991.0
144,0,144,243.0,757.0,9.0,991.0
145,0,145,209.0,791.0,9.0,991.0
146,0,146,246.0,754.0,9.0,991.0
147,0,147,259.0,741.0,9.0,991.0
148,0,148,287.0,713.0,9.0,991.0
149,0,149,273.0,727.0,9.0,991.0
0,1,0,999.0,1.0,500.0,500.0
1,1,1,999.0,1.0,621.0,379.0
2,1,2,997.0,3.0,592.0,408.0
3,1,3,881.0,119.0,536.0,464.0
4,1,4,616.0,384.0,6.0,994.0
5,1,5,442.0,558.0,2.0,998.0
6,1,6,321.0,679.0,2.0,998.0
7,1,7,180.0,820.0,2.0,998.0
8,1,8,102.0,898.0,2.0,998.0
9,1,9,69.0,931.0,2.0,998.0
10,1,10,158.0,842.0,2.0,998.0
11,1,11,350.0,650.0,2.0,998.0
12,1,12,375.0,625.0,2.0,998.0
13,1,13,345.0,655.0,2.0,998.0
14,1,14,343.0,657.0,2.0,998.0
15,1,15,299.0,701.0,2.0,998.0
16,1,16,246.0,754.0,2.0,998.0
17,1,17,207.0,793.0,2.0,998.0
18,1,18,236.0,764.0,2.0,998.0
19,1,19,317.0,683.0,2.0,998.0
20,1,20,328.0,672.0,2.0,998.0
21,1,21,345.0,655.0,2.0,998.0
22,1,22,320.0,680.0,2.0,998.0
