,sim_id,time,S,I,C,D
0,0,0,999.0,1.0,500.0,500.0
1,0,1,998.0,2.0,588.0,412.0
2,0,2,896.0,104.0,42.0,958.0
3,0,3,747.0,253.0,15.0,985.0
4,0,4,619.0,381.0,0.0,1000.0
5,0,5,486.0,514.0,0.0,1000.0
6,0,6,382.0,618.0,0.0,1000.0
7,0,7,303.0,697.0,0.0,1000.0
8,0,8,245.0,755.0,0.0,1000.0
9,0,9,302.0,698.0,0.0,1000.0
10,0,10,407.0,593.0,0.0,1000.0
11,0,11,453.0,547.0,0.0,1000.0
12,0,12,497.0,503.0,0.0,1000.0
13,0,13,523.0,477.0,0.0,1000.0
14,0,14,517.0,483.0,0.0,1000.0
15,0,15,464.0,536.0,0.0,1000.0
16,0,16,409.0,591.0,0.0,1000.0
17,0,17,321.0,679.0,0.0,1000.0
18,0,18,324.0,676.0,0.0,1000.0
19,0,19,332.0,668.0,0.0,1000.0
20,0,20,342.0,658.0,0.0,1000.0
21,0,21,337.0,663.0,0.0,1000.0
22,0,22,364.0,636.0,0.0,1000.0
23,0,23,375.0,625.0,0.0,1000.0
24,0,24,424.0,576.0,0.0,1000.0
25,0,25,397.0,603.0,0.0,1000.0
26,0,26,391.0,609.0,0.0,1000.0
27,0,27,356.0,644.0,0.0,1000.0
28,0,28,369.0,631.0,0.0,1000.0
29,0,29,382.0,618.0,0.0,1000.0
30,0,30,409.0,591.0,0.0,1000.0
31,0,31,395.0,605.0,0.0,1000.0
32,0,32,406.0,594.0,0.0,1000.0
33,0,33,390.0,610.0,0.0,1000.0
34,0,34,403.0,597.0,0.0,1000.0
35,0,35,405.0,595.0,0.0,1000.0
36,0,36,393.0,607.0,0.0,1000.0
37,0,37,358.0,642.0,0.0,1000.0
38,0,38,380.0,620.0,0.0,1000.0
39,0,39,414.0,586.0,0.0,1000.0
40,0,40,420.0,580.0,0.0,1000.0
41,0,41,388.0,612.0,0.0,1000.0
42,0,42,350.0,650.0,0.0,1000.0
43,0,43,348.0,652.0,0.0,1000.0
44,0,44,356.0,644.0,0.0,1000.0
45,0,45,333.0,667.0,0.0,1000.0
46,0,46,317.0,683.0,0.0,1000.0
47,0,47,358.0,642.0,0.0,1000.0
48,0,48,440.0,560.0,0.0,1000.0
49,0,49,483.0,517.0,0.0,1000.0
50,0,50,501.0,499.0,0.0,1000.0
51,0,51,502.0,498.0,0.0,1000.0
52,0,52,476.0,524.0,0.0,1000.0
53,0,53,447.0,553.0,0.0,1000.0
