,sim_id,time,S,I,C,D
0,0,0,999.0,1.0,500.0,500.0
1,0,1,995.0,5.0,598.0,402.0
2,0,2,859.0,141.0,257.0,743.0
3,0,3,650.0,350.0,138.0,862.0
4,0,4,459.0,541.0,350.0,650.0
5,0,5,303.0,697.0,120.0,880.0
6,0,6,199.0,801.0,133.0,867.0
7,0,7,142.0,858.0,153.0,847.0
8,0,8,101.0,899.0,181.0,819.0
9,0,9,197.0,803.0,187.0,813.0
10,0,10,338.0,662.0,231.0,769.0
11,0,11,411.0,589.0,244.0,756.0
12,0,12,419.0,581.0,238.0,762.0
13,0,13,382.0,618.0,233.0,767.0
14,0,14,288.0,712.0,304.0,696.0
15,0,15,232.0,768.0,516.0,484.0
16,0,16,188.0,812.0,513.0,487.0
17,0,17,185.0,815.0,516.0,484.0
18,0,18,249.0,751.0,366.0,634.0
19,0,19,314.0,686.0,394.0,606.0
20,0,20,343.0,657.0,401.0,599.0
21,0,21,372.0,628.0,440.0,560.0
22,0,22,321.0,679.0,460.0,540.0
23,0,23,268.0,732.0,456.0,544.0
24,0,24,248.0,752.0,516.0,484.0
25,0,25,198.0,802.0,517.0,483.0
26,0,26,215.0,785.0,551.0,449.0
27,0,27,264.0,736.0,648.0,352.0
28,0,28,292.0,708.0,498.0,502.0
29,0,29,345.0,655.0,640.0,360.0
30,0,30,362.0,638.0,648.0,352.0
31,0,31,308.0,692.0,664.0,336.0
32,0,32,291.0,709.0,674.0,326.0
33,0,33,252.0,748.0,677.0,323.0
34,0,34,232.0,768.0,633.0,367.0
35,0,35,241.0,759.0,660.0,340.0
36,0,36,264.0,736.0,649.0,351.0
37,0,37,298.0,702.0,643.0,357.0
38,0,38,356.0,644.0,621.0,379.0
39,0,39,365.0,635.0,598.0,402.0
40,0,40,340.0,660.0,609.0,391.0
41,0,41,293.0,707.0,636.0,364.0
42,0,42,291.0,709.0,618.0,382.0
43,0,43,301.0,699.0,619.0,381.0
44,0,44,309.0,691.0,674.0,326.0
45,0,45,273.0,727.0,367.0,633.0
46,0,46,284.0,716.0,377.0,623.0
47,0,47,318.0,682.0,389.0,611.0
48,0,48,335.0,665.0,442.0,558.0
49,0,49,302.0,698.0,386.0,614.0
50,0,50,282.0,718.0,464.0,536.0
51,0,51,260.0,740.0,413.0,587.0
52,0,52,296.0,704.0,421.0,579.0
53,0,53,323.0,677.0,559.0,441.0
54,0,54,349.0,651.0,554.0,446.0
55,0,55,378.0,622.0,581.0,419.0
56,0,56,363.0,637.0,501.0,499.0
57,0,57,306.0,694.0,607.0,393.0
58,0,58,284.0,716.0,601.0,399.0
59,0,59,278.0,722.0,592.0,408.0
60,0,60,258.0,742.0,619.0,381.0
61,0,61,241.0,759.0,748.0,252.0
62,0,62,246.0,754.0,752.0,248.0
63,0,63,306.0,694.0,753.0,247.0
64,0,64,357.0,643.0,757.0,243.0
65,0,65,369.0,631.0,760.0,240.0
66,0,66,323.0,677.0,736.0,264.0
67,0,67,309.0,691.0,755.0,245.0
68,0,68,275.0,725.0,765.0,235.0
