,sim_id,time,S,I,C,D
0,0,0,999.0,1.0,500.0,500.0
1,0,1,999.0,1.0,585.0,415.0
2,0,2,998.0,2.0,141.0,859.0
3,0,3,799.0,201.0,14.0,986.0
4,0,4,277.0,723.0,6.0,994.0
5,0,5,76.0,924.0,6.0,994.0
6,0,6,26.0,974.0,6.0,994.0
7,0,7,8.0,992.0,6.0,994.0
8,0,8,2.0,998.0,6.0,994.0
9,0,9,1.0,999.0,6.0,994.0
10,0,10,199.0,801.0,6.0,994.0
11,0,11,551.0,449.0,6.0,994.0
12,0,12,349.0,651.0,6.0,994.0
13,0,13,142.0,858.0,6.0,994.0
14,0,14,49.0,951.0,6.0,994.0
15,0,15,20.0,980.0,6.0,994.0
16,0,16,6.0,994.0,6.0,994.0
17,0,17,2.0,998.0,6.0,994.0
18,0,18,171.0,829.0,6.0,994.0
19,0,19,506.0,494.0,6.0,994.0
20,0,20,364.0,636.0,6.0,994.0
21,0,21,206.0,794.0,6.0,994.0
22,0,22,94.0,906.0,6.0,994.0
23,0,23,34.0,966.0,6.0,994.0
24,0,24,11.0,989.0,6.0,994.0
25,0,25,4.0,996.0,6.0,994.0
26,0,26,69.0,931.0,6.0,994.0
27,0,27,415.0,585.0,6.0,994.0
28,0,28,423.0,577.0,6.0,994.0
29,0,29,239.0,761.0,6.0,994.0
30,0,30,134.0,866.0,6.0,994.0
31,0,31,58.0,942.0,6.0,994.0
32,0,32,27.0,973.0,6.0,994.0
33,0,33,12.0,988.0,6.0,994.0
34,0,34,54.0,946.0,6.0,994.0
35,0,35,269.0,731.0,6.0,994.0
36,0,36,399.0,601.0,6.0,994.0
37,0,37,269.0,731.0,6.0,994.0
38,0,38,174.0,826.0,6.0,994.0
39,0,39,86.0,914.0,6.0,994.0
40,0,40,37.0,963.0,6.0,994.0
41,0,41,20.0,980.0,6.0,994.0
42,0,42,53.0,947.0,6.0,994.0
43,0,43,210.0,790.0,6.0,994.0
44,0,44,361.0,639.0,6.0,994.0
45,0,45,331.0,669.0,6.0,994.0
46,0,46,211.0,789.0,6.0,994.0
47,0,47,107.0,893.0,6.0,994.0
48,0,48,57.0,943.0,6.0,994.0
49,0,49,28.0,972.0,6.0,994.0
50,0,50,50.0,950.0,6.0,994.0
51,0,51,171.0,829.0,6.0,994.0
52,0,52,268.0,732.0,6.0,994.0
53,0,53,317.0,683.0,6.0,994.0
54,0,54,246.0,754.0,6.0,994.0
55,0,55,146.0,854.0,6.0,994.0
56,0,56,69.0,931.0,6.0,994.0
57,0,57,42.0,958.0,6.0,994.0
58,0,58,46.0,954.0,6.0,994.0
59,0,59,148.0,852.0,6.0,994.0
60,0,60,237.0,763.0,6.0,994.0
61,0,61,292.0,708.0,6.0,994.0
62,0,62,244.0,756.0,6.0,994.0
63,0,63,174.0,826.0,6.0,994.0
64,0,64,86.0,914.0,6.0,994.0
65,0,65,52.0,948.0,6.0,994.0
66,0,66,39.0,961.0,6.0,994.0
67,0,67,120.0,880.0,6.0,994.0
68,0,68,228.0,772.0,6.0,994.0
69,0,69,272.0,728.0,6.0,994.0
70,0,70,249.0,751.0,6.0,994.0
71,0,71,187.0,813.0,6.0,994.0
72,0,72,103.0,897.0,6.0,994.0
73,0,73,66.0,934.0,6.0,994.0
