,reward,sucker,temptation,punishment,type
0,1,-0.5,1.4998989898989898,-0.00010101010101010102,1
1,1,-0.5,1.4999059720899548,-9.402791004525253e-05,1
2,1,-0.5,1.4999124750230048,-8.752497699505049e-05,1
3,1,-0.5,1.4999185282198018,-8.147178019828282e-05,1
4,1,-0.5,1.4999241627776339,-7.583722236621213e-05,1
5,1,-0.5,1.4999294076517897,-7.059234821030303e-05,1
6,1,-0.5,1.4999342897930292,-6.571020697085859e-05,1
7,1,-0.5,1.4999388342834656,-6.116571653429295e-05,1
8,1,-0.5,1.4999430644802205,-5.693551977944445e-05,1
9,1,-0.5,1.49994700211876,-5.2997881240101014e-05,1
10,1,-0.5,1.4999506674317238,-4.9332568276252066e-05,1
11,1,-0.5,1.4999540792530572,-4.592074694286795e-05,1
12,1,-0.5,1.4999572551140747,-4.274488592523276e-05,1
13,1,-0.5,1.4999602113330746,-3.9788666925509216e-05,1
14,1,-0.5,1.4999629631024978,-3.703689750219279e-05,1
15,1,-0.5,1.4999655245610257,-3.4475438974330265e-05,1
16,1,-0.5,1.4999679088686966,-3.2091131303458356e-05,1
17,1,-0.5,1.499970128279228,-2.9871720772173777e-05,1
18,1,-0.5,1.499972194196076,-2.78058039240489e-05,1
19,1,-0.5,1.4999741172347807,-2.5882765219389895e-05,1
20,1,-0.5,1.4999759072769152,-2.409272308468522e-05,1
21,1,-0.5,1.4999775735204426,-2.2426479557399483e-05,1
22,1,-0.5,1.4999791245271834,-2.087547281667245e-05,1
23,1,-0.5,1.499980568266891,-1.943173310910021e-05,1
24,1,-0.5,1.4999819121581237,-1.8087841876315146e-05,1
25,1,-0.5,1.499983163106423,-1.683689357694623e-05,1
26,1,-0.5,1.4999843275395859,-1.5672460414034102e-05,1
27,1,-0.5,1.4999854114410147,-1.4588558985348216e-05,1
28,1,-0.5,1.4999864203801911,-1.3579619808938894e-05,1
29,1,-0.5,1.49998735954156,-1.2640458439959173e-05,1
30,1,-0.5,1.4999882337508568,-1.1766249143200271e-05,1
31,1,-0.5,1.499989047500179,-1.0952499821010107e-05,1
32,1,-0.5,1.499989804970916,-1.0195029084048747e-05,1
33,1,-0.5,1.499990510055243,-9.489944756860028e-06,1
34,1,-0.5,1.4999911663762355,-8.833623764527479e-06,1
35,1,-0.5,1.4999917773062879,-8.222693712196689e-06,1
36,1,-0.5,1.4999923459846687,-7.654015331310843e-06,1
37,1,-0.5,1.49999287533351,-7.124666490045795e-06,1
38,1,-0.5,1.4999933680728372,-6.6319271627256515e-06,1
39,1,-0.5,1.4999938267343207,-6.173265679303614e-06,1
40,1,-0.5,1.4999942536748507,-5.746325149269797e-06,1
41,1,-0.5,1.4999946510884423,-5.348911557710047e-06,1
42,1,-0.5,1.499995021017014,-4.978982985864249e-06,1
43,1,-0.5,1.4999953653615443,-4.634638455736141e-06,1
44,1,-0.5,1.4999956858913597,-4.3141086402739075e-06,1
45,1,-0.5,1.4999959842534545,-4.015746545589662e-06,1
46,1,-0.5,1.4999962619809377,-3.73801906232116e-06,1
47,1,-0.5,1.4999965205008823,-3.479499117724747e-06,1
48,1,-0.5,1.499996761141713,-3.2388582868502065e-06,1
49,1,-0.5,1.4999969851399146,-3.0148600853021033e-06,1
50,1,-0.5,1.4999971936464827,-2.806353517283176e-06,1
51,1,-0.5,1.499997387732803,-2.6122671970087163e-06,1
52,1,-0.5,1.4999975683961961,-2.431603803848777e-06,1
53,1,-0.5,1.4999977365649744,-2.2634350256577123e-06,1
54,1,-0.5,1.4999978931032687,-2.1068967313171992e-06,1
55,1,-0.5,1.4999980388154304,-1.9611845695542757e-06,1
56,1,-0.5,1.4999981744501885,-1.82554981149962e-06,1
57,1,-0.5,1.4999983007045123,-1.6992954876050954e-06,1
58,1,-0.5,1.4999984182271264,-1.5817728734616332e-06,1
59,1,-0.5,1.4999985276219294,-1.4723780705242022e-06,1
60,1,-0.5,1.4999986294510275,-1.3705489724570416e-06,1
61,1,-0.5,1.4999987242376616,-1.27576233851698e-06,1
62,1,-0.5,1.4999988124688948,-1.1875311052223632e-06,1
63,1,-0.5,1.4999988945980824,-1.1054019175276483e-06,1
64,1,-0.5,1.499998971047254,-1.0289527459713763e-06,1
65,1,-0.5,1.4999990422092275,-9.577907723985755e-07,1
66,1,-0.5,1.4999991084496662,-8.915503338163966e-07,1
67,1,-0.5,1.4999991701089443,-8.298910556911327e-07,1
68,1,-0.5,1.4999992275038856,-7.724961143178635e-07,1
69,1,-0.5,1.4999992809294203,-7.190705797258083e-07,1
70,1,-0.5,1.4999993306600623,-6.693399376035293e-07,1
71,1,-0.5,1.499999376951354,-6.230486460120753e-07,1
72,1,-0.5,1.499999420041158,-5.799588420944815e-07,1
73,1,-0.5,1.4999994601508853,-5.398491146968471e-07,1
74,1,-0.5,1.4999994974866389,-5.025133611043535e-07,1
75,1,-0.5,1.4999995322402475,-4.67759752519294e-07,1
76,1,-0.5,1.4999995645903048,-4.354096951387537e-07,1
77,1,-0.5,1.4999995947030729,-4.052969270234008e-07,1
78,1,-0.5,1.4999996227332588,-3.7726674120700397e-07,1
79,1,-0.5,1.499999648824892,-3.5117510813524246e-07,1
80,1,-0.5,1.4999996731120429,-3.268879572295644e-07,1
81,1,-0.5,1.4999996957195345,-3.0428046544114494e-07,1
82,1,-0.5,1.4999997167635077,-2.832364921982765e-07,1
83,1,-0.5,1.4999997363520425,-2.636479573800698e-07,1
84,1,-0.5,1.4999997545858639,-2.454141361972912e-07,1
85,1,-0.5,1.4999997715586477,-2.2844135219190594e-07,1
86,1,-0.5,1.4999997873575612,-2.1264243879569778e-07,1
87,1,-0.5,1.4999998020638503,-1.9793614971191062e-07,1
88,1,-0.5,1.4999998157530676,-1.842469322705495e-07,1
89,1,-0.5,1.4999998284955118,-1.7150448807757958e-07,1
90,1,-0.5,1.4999998403567127,-1.596432872112733e-07,1
91,1,-0.5,1.4999998513976054,-1.4860239466810647e-07,1
92,1,-0.5,1.4999998616748864,-1.3832511358908553e-07,1
93,1,-0.5,1.4999998712414084,-1.2875859167547452e-07,1
94,1,-0.5,1.4999998801463197,-1.198536803902241e-07,1
95,1,-0.5,1.4999998884353514,-1.1156464865852448e-07,1
96,1,-0.5,1.499999896151129,-1.0384887110821803e-07,1
97,1,-0.5,1.4999999033332916,-9.666670846163965e-08,1
98,1,-0.5,1.4999999100187222,-8.99812776955899e-08,1
99,1,-0.5,1.499999916241801,-8.375819913653154e-08,1
100,1,-0.5,1.4999999220344975,-7.796550246600292e-08,1
101,1,-0.5,1.49999992742656,-7.257343988965246e-08,1
102,1,-0.5,1.4999999324457174,-6.755428271639205e-08,1
103,1,-0.5,1.4999999371177546,-6.288224548352717e-08,1
104,1,-0.5,1.4999999414666652,-5.8533334798870375e-08,1
105,1,-0.5,1.4999999455148134,-5.448518658271899e-08,1
106,1,-0.5,1.4999999492829956,-5.071700434719968e-08,1
107,1,-0.5,1.4999999527905632,-4.720943679993516e-08,1
108,1,-0.5,1.499999956055554,-4.394444615674878e-08,1
109,1,-0.5,1.4999999590947408,-4.09052592243868e-08,1
110,1,-0.5,1.4999999619237319,-3.807626809132301e-08,1
111,1,-0.5,1.4999999645570754,-3.5442924674925875e-08,1
112,1,-0.5,1.499999967008299,-3.2991700854651485e-08,1
113,1,-0.5,1.4999999692899928,-3.0710007110999804e-08,1
114,1,-0.5,1.499999971413887,-2.8586112947096716e-08,1
115,1,-0.5,1.4999999733908955,-2.6609104489013515e-08,1
116,1,-0.5,1.4999999752311748,-2.4768825210790927e-08,1
117,1,-0.5,1.4999999769441983,-2.305580161348608e-08,1
118,1,-0.5,1.499999978538761,-2.146123891558943e-08,1
119,1,-0.5,1.4999999800230337,-1.9976966373002744e-08,1
120,1,-0.5,1.499999981404622,-1.859537785591904e-08,1
