,reward,sucker,temptation,punishment,type
0,1,-0.5,1.499959595959596,-4.04040404040404e-05,1
1,1,-0.5,1.4999622720024977,-3.772799750226263e-05,1
2,1,-0.5,1.4999647697261074,-3.523027389252525e-05,1
3,1,-0.5,1.4999670999048118,-3.290009518828282e-05,1
4,1,-0.5,1.4999692738932326,-3.072610676731313e-05,1
5,1,-0.5,1.4999713022799799,-2.8697720020202016e-05,1
6,1,-0.5,1.4999731949349648,-2.6805065035191908e-05,1
7,1,-0.5,1.4999749610564066,-2.5038943593454535e-05,1
8,1,-0.5,1.499976609220693,-2.3390779306949482e-05,1
9,1,-0.5,1.4999781474184057,-2.1852581594161614e-05,1
10,1,-0.5,1.4999795830958804,-2.0416904119616155e-05,1
11,1,-0.5,1.4999809231917658,-1.9076808234248403e-05,1
12,1,-0.5,1.4999821741709412,-1.7825829058746265e-05,1
13,1,-0.5,1.4999833420563022,-1.6657943697732422e-05,1
14,1,-0.5,1.4999844324597265,-1.5567540273449458e-05,1
15,1,-0.5,1.499985450608034,-1.4549391966071345e-05,1
16,1,-0.5,1.4999864013699502,-1.3598630049705732e-05,1
17,1,-0.5,1.4999872892820467,-1.2710717953237037e-05,1
18,1,-0.5,1.4999881185693178,-1.1881430682260092e-05,1
19,1,-0.5,1.499988893167742,-1.1106832257962366e-05,1
20,1,-0.5,1.4999896167439994,-1.0383256000506431e-05,1
21,1,-0.5,1.4999902927139295,-9.707286070615102e-06,1
22,1,-0.5,1.4999909242599485,-9.075740051541253e-06,1
23,1,-0.5,1.4999915143472506,-8.485652749450423e-06,1
24,1,-0.5,1.499992065738859,-7.934261140935198e-06,1
25,1,-0.5,1.499992581009691,-7.418990309082091e-06,1
26,1,-0.5,1.4999930625595648,-6.937440435152314e-06,1
27,1,-0.5,1.4999935126254769,-6.487374523241302e-06,1
28,1,-0.5,1.4999939332928298,-6.0667071702217476e-06,1
29,1,-0.5,1.499994326506055,-5.673493945179066e-06,1
30,1,-0.5,1.4999946940782924,-5.305921707563121e-06,1
31,1,-0.5,1.4999950377005833,-4.962299416699605e-06,1
32,1,-0.5,1.4999953589502721,-4.641049727795275e-06,1
33,1,-0.5,1.499995659298862,-4.340701138121721e-06,1
34,1,-0.5,1.4999959401193559,-4.059880644184728e-06,1
35,1,-0.5,1.4999962026929632,-3.7973070368428716e-06,1
36,1,-0.5,1.499996448215482,-3.5517845181337215e-06,1
37,1,-0.5,1.4999966778030984,-3.32219690165653e-06,1
38,1,-0.5,1.4999968924978289,-3.107502171184552e-06,1
39,1,-0.5,1.4999970932724869,-2.906727513039512e-06,1
40,1,-0.5,1.4999972810355975,-2.7189644025299555e-06,1
41,1,-0.5,1.4999974566356795,-2.543364320393809e-06,1
42,1,-0.5,1.4999976208651224,-2.3791348774972456e-06,1
43,1,-0.5,1.4999977744642123,-2.2255357876605074e-06,1
44,1,-0.5,1.4999979181244603,-2.081875539683515e-06,1
45,1,-0.5,1.4999980524919596,-1.947508040303377e-06,1
46,1,-0.5,1.4999981781704175,-1.821829582431827e-06,1
47,1,-0.5,1.4999982957239744,-1.704276025594395e-06,1
48,1,-0.5,1.4999984056798625,-1.5943201373593857e-06,1
49,1,-0.5,1.499998508530819,-1.4914691809383506e-06,1
50,1,-0.5,1.4999986047374094,-1.3952625906364591e-06,1
51,1,-0.5,1.4999986947301414,-1.3052698587044101e-06,1
52,1,-0.5,1.4999987789114704,-1.2210885295267563e-06,1
53,1,-0.5,1.4999988576576253,-1.1423423747873172e-06,1
54,1,-0.5,1.4999989313203559,-1.0686796441100358e-06,1
55,1,-0.5,1.4999990002285304,-9.997714696572426e-07,1
