,reward,sucker,temptation,punishment,type
0,1,-0.5,1.4998888888888888,-0.00011111111111111112,1
1,1,-0.5,1.499885766711073,-0.000114233288927,1
2,1,-0.5,1.4998823120917246,-0.00011768790827533334,1
3,1,-0.5,1.4998784949225763,-0.00012150507742372224,1
4,1,-0.5,1.4998742837236398,-0.0001257162763601111,1
5,1,-0.5,1.4998696440604322,-0.00013035593956783333,1
6,1,-0.5,1.4998645382461764,-0.00013546175382355555,1
7,1,-0.5,1.4998589250477166,-0.00014107495228350006,1
8,1,-0.5,1.4998527593079714,-0.00014724069202855553,1
9,1,-0.5,1.4998459916072526,-0.00015400839274744445,1
10,1,-0.5,1.499838567838578,-0.00016143216142211112,1
11,1,-0.5,1.4998304287597917,-0.00016957124020827775,1
12,1,-0.5,1.4998215095030747,-0.00017849049692522222,1
13,1,-0.5,1.4998117390355081,-0.00018826096449188882,1
14,1,-0.5,1.4998010395974584,-0.00019896040254155557,1
15,1,-0.5,1.4997893260170951,-0.00021067398290477773,1
16,1,-0.5,1.4997765050359866,-0.00022349496401344437,1
17,1,-0.5,1.49976247455587,-0.00023752544413011112,1
18,1,-0.5,1.4997471227774497,-0.00025287722255033334,1
19,1,-0.5,1.4997303273008449,-0.0002696726991551667,1
20,1,-0.5,1.4997119541249904,-0.00028804587500961106,1
21,1,-0.5,1.4996918565561876,-0.0003081434438124444,1
22,1,-0.5,1.4996698740188195,-0.00033012598118044447,1
23,1,-0.5,1.4996458307547271,-0.00035416924527277777,1
24,1,-0.5,1.4996195344040606,-0.0003804655959393889,1
25,1,-0.5,1.499590774452318,-0.000409225547682,1
26,1,-0.5,1.4995593205505895,-0.00044067944941061113,1
27,1,-0.5,1.4995249206530012,-0.0004750793469987778,1
28,1,-0.5,1.4994872990217862,-0.0005127009782138333,1
29,1,-0.5,1.499446154007666,-0.000553845992334,1
30,1,-0.5,1.499401155680106,-0.0005988443198941109,1
31,1,-0.5,1.4993519431966094,-0.0006480568033906666,1
32,1,-0.5,1.4992981219669292,-0.0007018780330706667,1
33,1,-0.5,1.49923926056153,-0.0007607394384701113,1
34,1,-0.5,1.4991748873161383,-0.0008251126838616109,1
35,1,-0.5,1.4991044866971373,-0.0008955133028628335,1
36,1,-0.5,1.4990274952702631,-0.0009725047297369445,1
37,1,-0.5,1.4989432973852934,-0.0010567026147066667,1
38,1,-0.5,1.4988512204703552,-0.0011487795296446666,1
39,1,-0.5,1.4987505299796628,-0.0012494700203372223,1
40,1,-0.5,1.49864042369993,-0.0013595763000698892,1
41,1,-0.5,1.4985200258502693,-0.0014799741497307777,1
42,1,-0.5,1.498388380615808,-0.0016116193841919446,1
43,1,-0.5,1.4982444450566377,-0.001755554943362278,1
44,1,-0.5,1.4980870816014935,-0.001912918398506556,1
45,1,-0.5,1.4979150498706668,-0.0020849501293332784,1
46,1,-0.5,1.4977269978840309,-0.002273002115969167,1
47,1,-0.5,1.4975214526338636,-0.0024785473661363897,1
48,1,-0.5,1.4972968099910848,-0.0027031900089152785,1
49,1,-0.5,1.4970513239178007,-0.002948676082199223,1
50,1,-0.5,1.4967830949263419,-0.0032169050736582223,1
51,1,-0.5,1.496490057877098,-0.003509942122902,1
52,1,-0.5,1.4961699689359693,-0.0038300310640307787,1
53,1,-0.5,1.4958203919766806,-0.00417960802331939,1
54,1,-0.5,1.495438684063872,-0.004561315936127946,1
55,1,-0.5,1.4950219805627394,-0.004978019437260722,1
56,1,-0.5,1.4945671793276303,-0.005432820672369724,1
57,1,-0.5,1.4940709244725727,-0.005929075527427165,1
58,1,-0.5,1.4935295903243013,-0.006470409675698667,1
59,1,-0.5,1.492939263825214,-0.0070607361747860005,1
60,1,-0.5,1.4922957286080754,-0.0077042713919247205,1
61,1,-0.5,1.4915944477937009,-0.008405552206299058,1
62,1,-0.5,1.4908305478276085,-0.009169452172391448,1
63,1,-0.5,1.4899988044148198,-0.010001195585180112,1
64,1,-0.5,1.4890936268162611,-0.01090637318373878,1
65,1,-0.5,1.4881090481652697,-0.01189095183473028,1
66,1,-0.5,1.487038714470631,-0.012961285529368944,1
67,1,-0.5,1.4858758786984607,-0.01412412130153928,1
68,1,-0.5,1.4846134006702556,-0.015386599329744392,1
69,1,-0.5,1.4832437466974022,-0.016756253302597727,1
70,1,-0.5,1.4817590029918963,-0.018240997008103776,1
71,1,-0.5,1.4801508891054447,-0.019849110894555384,1
72,1,-0.5,1.4784107840581482,-0.02158921594185178,1
73,1,-0.5,1.4765297638377888,-0.02347023616221111,1
74,1,-0.5,1.474498643852691,-0.02550135614730894,1
75,1,-0.5,1.4723080434046225,-0.02769195659537744,1
76,1,-0.5,1.469948456736985,-0.030051543263015113,1
77,1,-0.5,1.4674103434772754,-0.03258965652272462,1
78,1,-0.5,1.4646842363564165,-0.0353157636435834,1
79,1,-0.5,1.4617608648438098,-0.03823913515619023,1
80,1,-0.5,1.4586312965996235,-0.04136870340037656,1
81,1,-0.5,1.4552871028249066,-0.04471289717509345,1
82,1,-0.5,1.4517205304077065,-0.04827946959229339,1
83,1,-0.5,1.4479247004132607,-0.052075299586739336,1
84,1,-0.5,1.4438938202943414,-0.05610617970565856,1
85,1,-0.5,1.4396233854614453,-0.06037661453855462,1
86,1,-0.5,1.435110429394028,-0.06488957060597202,1
87,1,-0.5,1.430353719530676,-0.06964628046932407,1
88,1,-0.5,1.4253539891847946,-0.0746460108152054,1
89,1,-0.5,1.4201141259642962,-0.07988587403570384,1
90,1,-0.5,1.4146393727449953,-0.08536062725500469,1
91,1,-0.5,1.4089374450059338,-0.09106255499406624,1
92,1,-0.5,1.403018636202121,-0.09698136379787899,1
93,1,-0.5,1.3968958774513938,-0.1031041225486062,1
94,1,-0.5,1.3905847262738265,-0.10941527372617359,1
95,1,-0.5,1.3841032947799559,-0.11589670522004408,1
96,1,-0.5,1.3774721052718784,-0.12252789472812164,1
97,1,-0.5,1.3707138958049294,-0.12928610419507067,1
98,1,-0.5,1.3638533342517647,-0.1361466657482354,1
99,1,-0.5,1.3569166875197316,-0.14308331248026843,1
100,1,-0.5,1.3499314426825613,-0.1500685573174387,1
101,1,-0.5,1.3429258538563862,-0.1570741461436139,1
102,1,-0.5,1.3359285176184812,-0.16407148238151886,1
103,1,-0.5,1.3289678947594614,-0.17103210524053858,1
104,1,-0.5,1.3220718508398899,-0.1779281491601102,1
105,1,-0.5,1.3152672281560485,-0.18473277184395148,1
106,1,-0.5,1.3085794011549738,-0.19142059884502619,1
107,1,-0.5,1.3020319583140956,-0.1979680416859044,1
108,1,-0.5,1.295646395062982,-0.20435360493701807,1
109,1,-0.5,1.2894418681058721,-0.21055813189412795,1
110,1,-0.5,1.2834350294047936,-0.21656497059520652,1
111,1,-0.5,1.2776399304389665,-0.22236006956103355,1
112,1,-0.5,1.272067974980074,-0.227932025019926,1
113,1,-0.5,1.2667279539438834,-0.23327204605611662,1
114,1,-0.5,1.2616261551292307,-0.2383738448707693,1
115,1,-0.5,1.256766436297748,-0.2432335637022519,1
116,1,-0.5,1.2521504229011617,-0.24784957709883823,1
117,1,-0.5,1.2477776911307665,-0.2522223088692334,1
118,1,-0.5,1.2436459767107022,-0.25635402328929785,1
119,1,-0.5,1.239751400296574,-0.260248599703426,1
120,1,-0.5,1.2360886886364022,-0.26391131136359786,1
121,1,-0.5,1.232651393648505,-0.26734860635149504,1
122,1,-0.5,1.2294321056129192,-0.27056789438708084,1
123,1,-0.5,1.22642266214287,-0.27357733785713007,1
124,1,-0.5,1.223614321083061,-0.276385678916939,1
125,1,-0.5,1.2209979411650989,-0.27900205883490103,1
126,1,-0.5,1.2185641147606854,-0.2814358852393146,1
127,1,-0.5,1.2163033285646003,-0.28369667143539967,1
128,1,-0.5,1.2142060449555623,-0.2857939550444377,1
129,1,-0.5,1.212262814801861,-0.287737185198139,1
130,1,-0.5,1.2104643664496284,-0.2895356335503717,1
131,1,-0.5,1.208801657146546,-0.2911983428534539,1
132,1,-0.5,1.2072659332577258,-0.2927340667422743,1
133,1,-0.5,1.2058487659623505,-0.29415123403764953,1
134,1,-0.5,1.2045420820338366,-0.2954579179661633,1
135,1,-0.5,1.2033381867845228,-0.29666181321547724,1
136,1,-0.5,1.2022297715822783,-0.2977702284177217,1
137,1,-0.5,1.2012099222093795,-0.2987900777906206,1
138,1,-0.5,1.2002721206372433,-0.29972787936275663,1
139,1,-0.5,1.1994102376260212,-0.3005897623739788,1
140,1,-0.5,1.1986185183401603,-0.3013814816598397,1
141,1,-0.5,1.19789158829119,-0.30210841170881003,1
142,1,-0.5,1.197224425692487,-0.30277557430751295,1
143,1,-0.5,1.1966123544158729,-0.30338764558412706,1
144,1,-0.5,1.1960510239976438,-0.3039489760023562,1
145,1,-0.5,1.1955363947323603,-0.30446360526763966,1
146,1,-0.5,1.1950647211320495,-0.3049352788679504,1
147,1,-0.5,1.194632535136023,-0.30536746486397714,1
148,1,-0.5,1.1942366292895146,-0.3057633707104855,1
149,1,-0.5,1.1938740403877963,-0.3061259596122037,1
150,1,-0.5,1.193542034856486,-0.306457965143514,1
151,1,-0.5,1.1932380889158363,-0.3067619110841638,1
152,1,-0.5,1.1929598768285983,-0.3070401231714017,1
153,1,-0.5,1.1927052634290791,-0.3072947365709209,1
154,1,-0.5,1.1924722778099637,-0.30752772219003627,1
155,1,-0.5,1.1922591086012673,-0.3077408913987328,1
156,1,-0.5,1.1920640974572474,-0.3079359025427525,1
157,1,-0.5,1.1918857136706258,-0.3081142863293743,1
158,1,-0.5,1.1917225545549295,-0.3082774454450705,1
159,1,-0.5,1.1915733372165476,-0.30842666278345243,1
160,1,-0.5,1.1914368773928423,-0.3085631226071577,1
161,1,-0.5,1.19131209343497,-0.30868790656503015,1
162,1,-0.5,1.191197996210228,-0.3088020037897721,1
163,1,-0.5,1.191093672803447,-0.30890632719655303,1
164,1,-0.5,1.1909982919125848,-0.3090017080874153,1
165,1,-0.5,1.1909110925406963,-0.3090889074593038,1
166,1,-0.5,1.1908313727480957,-0.3091686272519042,1
167,1,-0.5,1.1907584951092467,-0.30924150489075325,1
168,1,-0.5,1.1906918751565319,-0.3093081248434682,1
169,1,-0.5,1.1906309742421057,-0.3093690257578943,1
170,1,-0.5,1.1905753044258414,-0.3094246955741587,1
171,1,-0.5,1.190524417464864,-0.309475582535136,1
172,1,-0.5,1.190477900774801,-0.30952209922519897,1
173,1,-0.5,1.1904353812482547,-0.30956461875174535,1
174,1,-0.5,1.1903965154576457,-0.3096034845423544,1
175,1,-0.5,1.1903609877984809,-0.3096390122015192,1
176,1,-0.5,1.1903285131719523,-0.3096714868280476,1
177,1,-0.5,1.190298828675282,-0.3097011713247179,1
178,1,-0.5,1.1902716931723245,-0.30972830682767555,1
179,1,-0.5,1.1902468888916113,-0.30975311110838866,1
180,1,-0.5,1.1902242147149522,-0.3097757852850479,1
181,1,-0.5,1.1902034865985103,-0.3097965134014898,1
182,1,-0.5,1.1901845382038296,-0.30981546179617037,1
183,1,-0.5,1.1901672157574792,-0.3098327842425209,1
184,1,-0.5,1.1901513790910097,-0.30984862090899035,1
185,1,-0.5,1.1901369013154697,-0.3098630986845302,1
186,1,-0.5,1.1901236646844413,-0.3098763353155587,1
187,1,-0.5,1.1901115612004152,-0.3098884387995848,1
188,1,-0.5,1.1901004946854268,-0.30989950531457316,1
189,1,-0.5,1.1900903757899395,-0.3099096242100605,1
190,1,-0.5,1.1900811221720975,-0.30991887782790256,1
191,1,-0.5,1.1900726600597946,-0.30992733994020544,1
192,1,-0.5,1.190064921530474,-0.30993507846952606,1
193,1,-0.5,1.1900578437101368,-0.30994215628986327,1
194,1,-0.5,1.190051369938975,-0.3099486300610249,1
195,1,-0.5,1.190045448636281,-0.30995455136371897,1
196,1,-0.5,1.1900400318754984,-0.30995996812450166,1
197,1,-0.5,1.1900350760384981,-0.3099649239615019,1
198,1,-0.5,1.1900305420346848,-0.3099694579653151,1
199,1,-0.5,1.1900263934571351,-0.3099736065428648,1
200,1,-0.5,1.1900225969091562,-0.30997740309084365,1
201,1,-0.5,1.1900191225324193,-0.3099808774675808,1
202,1,-0.5,1.1900159426300083,-0.30998405736999163,1
203,1,-0.5,1.1900130316605255,-0.3099869683394744,1
204,1,-0.5,1.190010366902699,-0.3099896330973011,1
205,1,-0.5,1.1900079273286834,-0.3099920726713165,1
206,1,-0.5,1.1900056933318062,-0.3099943066681938,1
207,1,-0.5,1.1900036468110367,-0.3099963531889634,1
208,1,-0.5,1.1900017722275866,-0.30999822777241337,1
209,1,-0.5,1.1900000549821437,-0.3099999450178564,1
210,1,-0.5,1.1899984814770324,-0.3100015185229677,1
211,1,-0.5,1.189997039248807,-0.310002960751193,1
212,1,-0.5,1.189995717420581,-0.3100042825794189,1
213,1,-0.5,1.1899945057442114,-0.3100054942557887,1
214,1,-0.5,1.1899933946895322,-0.3100066053104677,1
215,1,-0.5,1.1899923755714297,-0.3100076244285703,1
216,1,-0.5,1.189991440802169,-0.31000855919783105,1
217,1,-0.5,1.1899905831695299,-0.31000941683047006,1
218,1,-0.5,1.1899897959561312,-0.31001020404386875,1
219,1,-0.5,1.1899890731247118,-0.3100109268752883,1
220,1,-0.5,1.1899884094054758,-0.31001159059452416,1
221,1,-0.5,1.1899877997789734,-0.31001220022102666,1
222,1,-0.5,1.1899872392787518,-0.3100127607212483,1
223,1,-0.5,1.189986724632137,-0.31001327536786305,1
224,1,-0.5,1.1899862513467248,-0.31001374865327525,1
225,1,-0.5,1.189985816034156,-0.31001418396584385,1
226,1,-0.5,1.1899854154700449,-0.31001458452995506,1
227,1,-0.5,1.1899850468207698,-0.3100149531792303,1
228,1,-0.5,1.189984707454098,-0.3100152925459022,1
229,1,-0.5,1.1899843948553956,-0.31001560514460436,1
230,1,-0.5,1.1899841067054997,-0.31001589329450024,1
231,1,-0.5,1.1899838408862515,-0.3100161591137486,1
232,1,-0.5,1.1899835955389357,-0.31001640446106427,1
233,1,-0.5,1.1899833689926682,-0.31001663100733184,1
234,1,-0.5,1.1899831597696546,-0.31001684023034526,1
235,1,-0.5,1.1899829665964639,-0.3100170334035362,1
236,1,-0.5,1.1899827882995908,-0.31001721170040913,1
237,1,-0.5,1.1899826233995439,-0.3100173766004561,1
238,1,-0.5,1.189982470774837,-0.31001752922516307,1
239,1,-0.5,1.1899823294807654,-0.31001767051923457,1
240,1,-0.5,1.1899821987060215,-0.3100178012939784,1
241,1,-0.5,1.1899820776379113,-0.3100179223620886,1
242,1,-0.5,1.1899819652922967,-0.3100180347077032,1
243,1,-0.5,1.1899818609492205,-0.3100181390507794,1
244,1,-0.5,1.1899817639815886,-0.3100182360184113,1
245,1,-0.5,1.1899816738463793,-0.31001832615362074,1
246,1,-0.5,1.1899815894336074,-0.31001841056639257,1
247,1,-0.5,1.1899815116682682,-0.31001848833173173,1
248,1,-0.5,1.1899814389285612,-0.31001856107143877,1
249,1,-0.5,1.1899813709882294,-0.31001862901177063,1
250,1,-0.5,1.1899813076185044,-0.3100186923814957,1
251,1,-0.5,1.1899812484722325,-0.3100187515277675,1
252,1,-0.5,1.1899811932169764,-0.3100188067830236,1
253,1,-0.5,1.189981141571747,-0.31001885842825305,1
254,1,-0.5,1.1899810932555557,-0.3100189067444444,1
255,1,-0.5,1.1899810479874136,-0.3100189520125864,1
256,1,-0.5,1.1899810054879596,-0.31001899451204046,1
257,1,-0.5,1.1899809656109146,-0.3100190343890853,1
258,1,-0.5,1.1899809282068081,-0.31001907179319177,1
259,1,-0.5,1.1899808930591877,-0.3100191069408122,1
260,1,-0.5,1.189980859951601,-0.3100191400483989,1
261,1,-0.5,1.189980828667596,-0.31001917133240414,1
262,1,-0.5,1.189980798991804,-0.3100192010081958,1
263,1,-0.5,1.1899807709051893,-0.31001922909481083,1
264,1,-0.5,1.1899807444073502,-0.31001925559264976,1
265,1,-0.5,1.1899807193827954,-0.31001928061720474,1
266,1,-0.5,1.1899806957160322,-0.31001930428396796,1
267,1,-0.5,1.189980673291568,-0.3100193267084318,1
268,1,-0.5,1.1899806494193468,-0.3100193505806532,1
269,1,-0.5,1.1899806302972424,-0.3100193697027575,1
270,1,-0.5,1.189980611893183,-0.3100193881068169,1
271,1,-0.5,1.1899805942071688,-0.3100194057928312,1
272,1,-0.5,1.1899805772391994,-0.31001942276080063,1
273,1,-0.5,1.1899805609892748,-0.31001943901072504,1
274,1,-0.5,1.1899805454573955,-0.3100194545426045,1
275,1,-0.5,1.1899805306037199,-0.31001946939628017,1
276,1,-0.5,1.1899805163876405,-0.31001948361235965,1
277,1,-0.5,1.1899805028091561,-0.3100194971908438,1
278,1,-0.5,1.1899804898682673,-0.31001951013173273,1
279,1,-0.5,1.1899804775649736,-0.3100195224350263,1
280,1,-0.5,1.1899804658992754,-0.3100195341007245,1
281,1,-0.5,1.1899804548256134,-0.31001954517438646,1
282,1,-0.5,1.1899804441911002,-0.31001955580889995,1
283,1,-0.5,1.1899804339833646,-0.3100195660166354,1
284,1,-0.5,1.1899804242024072,-0.31001957579759265,1
285,1,-0.5,1.1899804148482283,-0.3100195851517718,1
286,1,-0.5,1.1899804059208272,-0.3100195940791728,1
287,1,-0.5,1.1899803974131409,-0.3100196025868592,1
288,1,-0.5,1.1899803892259615,-0.3100196107740385,1
289,1,-0.5,1.1899803813272865,-0.31001961867271366,1
290,1,-0.5,1.1899803737171153,-0.3100196262828847,1
291,1,-0.5,1.1899803663954485,-0.31001963360455154,1
292,1,-0.5,1.1899803593622857,-0.31001964063771426,1
293,1,-0.5,1.1899803526176274,-0.31001964738237275,1
294,1,-0.5,1.1899803461253056,-0.31001965387469455,1
295,1,-0.5,1.189980339846466,-0.310019660153534,1
296,1,-0.5,1.1899803337810964,-0.31001966621890353,1
297,1,-0.5,1.189980327929197,-0.3100196720708031,1
298,1,-0.5,1.1899803222907672,-0.31001967770923267,1
