,reward,sucker,temptation,punishment,type
0,1,-0.5,1.4998484848484848,-0.00015151515151515154,1
1,1,-0.5,1.499826883927621,-0.00017311607237893944,1
2,1,-0.5,1.499801348750845,-0.00019865124915507582,1
3,1,-0.5,1.4997710470484917,-0.0002289529515083334,1
4,1,-0.5,1.4997349516525715,-0.0002650483474284092,1
5,1,-0.5,1.4996917932013567,-0.00030820679864325764,1
6,1,-0.5,1.49963999681068,-0.00036000318932007585,1
7,1,-0.5,1.4995776092663589,-0.00042239073364121215,1
8,1,-0.5,1.4995021916248807,-0.0004978083751192425,1
9,1,-0.5,1.4994107034697757,-0.0005892965302243184,1
10,1,-0.5,1.4992993413101479,-0.0007006586898521973,1
11,1,-0.5,1.49916333755973,-0.0008366624402700003,1
12,1,-0.5,1.4989967060789884,-0.001003293921011667,1
13,1,-0.5,1.4987919187153766,-0.0012080812846234096,1
14,1,-0.5,1.4985395006529423,-0.0014604993470576522,1
15,1,-0.5,1.4982274906064852,-0.0017725093935147737,1
16,1,-0.5,1.497840797625129,-0.002159202374871213,1
17,1,-0.5,1.4973603582954413,-0.0026396417045585615,1
18,1,-0.5,1.4967620851838166,-0.0032379148161834864,1
19,1,-0.5,1.4960155365708734,-0.003984463429126516,1
20,1,-0.5,1.4950822577316296,-0.004917742268370457,1
21,1,-0.5,1.4939137286695507,-0.00608627133044917,1
22,1,-0.5,1.4924488481284661,-0.007551151871533791,1
23,1,-0.5,1.4906108423616682,-0.009389157638331747,1
24,1,-0.5,1.4883036586658223,-0.011696341334177808,1
25,1,-0.5,1.4854077372869203,-0.014592262713079628,1
26,1,-0.5,1.4817753258809108,-0.018224674119089325,1
27,1,-0.5,1.4772255850730427,-0.02277441492695728,1
28,1,-0.5,1.4715399825529056,-0.028460017447094477,1
29,1,-0.5,1.4644589977317841,-0.03554100226821584,1
30,1,-0.5,1.4556814171054506,-0.0443185828945494,1
31,1,-0.5,1.4448684739746704,-0.055131526025329544,1
32,1,-0.5,1.4316555279757408,-0.0683444720242591,1
33,1,-0.5,1.4156745302729197,-0.08432546972708037,1
34,1,-0.5,1.3965899110273166,-0.1034100889726835,1
35,1,-0.5,1.374148978454272,-0.12585102154572797,1
36,1,-0.5,1.3482438019963572,-0.1517561980036428,1
37,1,-0.5,1.3189757794548287,-0.1810242205451712,1
38,1,-0.5,1.2867075862687312,-0.21329241373126895,1
39,1,-0.5,1.2520833494170254,-0.24791665058297466,1
40,1,-0.5,1.2160005454732072,-0.2839994545267928,1
41,1,-0.5,1.179528670068502,-0.320471329931498,1
42,1,-0.5,1.143787103055848,-0.35621289694415204,1
43,1,-0.5,1.109810498606206,-0.390189501393794,1
44,1,-0.5,1.0784346544125827,-0.4215653455874173,1
45,1,-0.5,1.0502280671386983,-0.4497719328613016,1
46,1,-0.5,1.0254772952702769,-0.4745227047297232,1
47,1,-0.5,1.004217226332834,-0.49578277366716617,1
48,1,-0.5,0.9862885109578015,-0.5137114890421985,4
49,1,-0.5,0.9714033752909833,-0.5285966247090167,4
50,1,-0.5,0.9592057236708244,-0.5407942763291756,4
51,1,-0.5,0.9493183435448926,-0.5506816564551074,4
52,1,-0.5,0.9413754673532835,-0.5586245326467165,4
53,1,-0.5,0.9350422494221623,-0.5649577505778377,4
54,1,-0.5,0.9300241985219279,-0.5699758014780721,4
55,1,-0.5,0.9260698234817137,-0.5739301765182863,4
56,1,-0.5,0.9229688917655764,-0.5770311082344236,4
57,1,-0.5,0.9205485137486904,-0.5794514862513096,4
58,1,-0.5,0.9186682476723874,-0.5813317523276126,4
59,1,-0.5,0.9172150901719055,-0.5827849098280945,4
60,1,-0.5,0.9160987645559096,-0.5839012354440904,4
61,1,-0.5,0.915247550747039,-0.584752449252961,4
62,1,-0.5,0.9146047113501045,-0.5853952886498955,4
63,1,-0.5,0.9141255099760399,-0.5858744900239601,4
64,1,-0.5,0.91377475989621,-0.58622524010379,4
65,1,-0.5,0.9135248383626677,-0.5864751616373323,4
66,1,-0.5,0.9133540923694932,-0.5866459076305068,4
67,1,-0.5,0.913245567005342,-0.586754432994658,4
68,1,-0.5,0.913185997299686,-0.586814002700314,4
69,1,-0.5,0.9131650116505332,-0.5868349883494668,4
70,1,-0.5,0.9131745046226879,-0.5868254953773121,4
71,1,-0.5,0.913208143980884,-0.586791856019116,4
72,1,-0.5,0.9132609841785777,-0.5867390158214223,4
73,1,-0.5,0.9133291636550859,-0.5866708363449141,4
74,1,-0.5,0.9134096678103175,-0.5865903321896825,4
75,1,-0.5,0.9135001437637972,-0.5864998562362028,4
76,1,-0.5,0.9135987553842227,-0.5864012446157773,4
77,1,-0.5,0.9137040705972373,-0.5862959294027627,4
78,1,-0.5,0.9138149736364669,-0.5861850263635331,4
79,1,-0.5,0.9139305929798271,-0.5860694070201729,4
80,1,-0.5,0.9140502497038481,-0.5859497502961519,4
81,1,-0.5,0.9141734171450744,-0.5858265828549256,4
82,1,-0.5,0.9142996854094494,-0.5857003145905506,4
83,1,-0.5,0.914428735996748,-0.585571264003252,4
84,1,-0.5,0.9145603225561408,-0.5854396774438592,4
85,1,-0.5,0.9146942538991621,-0.5853057461008379,4
86,1,-0.5,0.9148303837638785,-0.5851696162361215,4
87,1,-0.5,0.9149685998208393,-0.5850314001791607,4
88,1,-0.5,0.9151088163014205,-0.5848911836985795,4
89,1,-0.5,0.9152509684640711,-0.5847490315359289,4
90,1,-0.5,0.9153950077959172,-0.5846049922040828,4
91,1,-0.5,0.91554089860283,-0.58445910139717,4
92,1,-0.5,0.9156886152142799,-0.5843113847857201,4
93,1,-0.5,0.9158381396793934,-0.5841618603206066,4
94,1,-0.5,0.9159894594503861,-0.5840105405496139,4
95,1,-0.5,0.9161425673787319,-0.5838574326212681,4
96,1,-0.5,0.9162974606612584,-0.5837025393387416,4
97,1,-0.5,0.9164541379229443,-0.5835458620770557,4
98,1,-0.5,0.9166126006942589,-0.5833873993057411,4
99,1,-0.5,0.9167728506854451,-0.5832271493145549,4
100,1,-0.5,0.9169348939365659,-0.5830651060634341,4
101,1,-0.5,0.9170987337204537,-0.5829012662795463,4
102,1,-0.5,0.9172643764277975,-0.5827356235722025,4
103,1,-0.5,0.917431828225244,-0.582568171774756,4
104,1,-0.5,0.9176010955367397,-0.5823989044632603,4
105,1,-0.5,0.917772184847063,-0.582227815152937,4
106,1,-0.5,0.9179451027160686,-0.5820548972839314,4
107,1,-0.5,0.9181198560856326,-0.5818801439143674,4
108,1,-0.5,0.9182964517365095,-0.5817035482634905,4
109,1,-0.5,0.9184748961523014,-0.5815251038476986,4
110,1,-0.5,0.918655195837132,-0.581344804162868,4
111,1,-0.5,0.9188373567394165,-0.5811626432605835,4
112,1,-0.5,0.9190213847227835,-0.5809786152772165,4
113,1,-0.5,0.9192072857468,-0.5807927142532,4
114,1,-0.5,0.9193950648962957,-0.5806049351037043,4
115,1,-0.5,0.9195847274321689,-0.5804152725678311,4
116,1,-0.5,0.9197762784745188,-0.5802237215254812,4
117,1,-0.5,0.9199697220728185,-0.5800302779271815,4
118,1,-0.5,0.9201650627221103,-0.5798349372778897,4
119,1,-0.5,0.9203623041684931,-0.5796376958315069,4
120,1,-0.5,0.9205614499654701,-0.5794385500345299,4
121,1,-0.5,0.9207625031033505,-0.5792374968966495,4
122,1,-0.5,0.9209654665091931,-0.5790345334908069,4
123,1,-0.5,0.921170342318987,-0.578829657681013,4
124,1,-0.5,0.9213771324877823,-0.5786228675122177,4
125,1,-0.5,0.9215858384325661,-0.5784141615674339,4
126,1,-0.5,0.9217964612832644,-0.5782035387167356,4
127,1,-0.5,0.9220090020393754,-0.5779909979606246,4
128,1,-0.5,0.9222234610148757,-0.5777765389851243,4
129,1,-0.5,0.9224398380725061,-0.5775601619274939,4
130,1,-0.5,0.9226581326159042,-0.5773418673840958,4
131,1,-0.5,0.9228783435577055,-0.5771216564422945,4
132,1,-0.5,0.9231004693749661,-0.5768995306250339,4
133,1,-0.5,0.9233245080920849,-0.5766754919079151,4
134,1,-0.5,0.9235504572705702,-0.5764495427294298,4
135,1,-0.5,0.9237783139495452,-0.5762216860504548,4
136,1,-0.5,0.9240080747205783,-0.5759919252794217,4
137,1,-0.5,0.9242397357174796,-0.5757602642825204,4
138,1,-0.5,0.9244732971392238,-0.5755267028607762,4
139,1,-0.5,0.924708742153365,-0.575291257846635,4
140,1,-0.5,0.9249460752626301,-0.5750539247373699,4
141,1,-0.5,0.9251852897935253,-0.5748147102064747,4
142,1,-0.5,0.9254263790720905,-0.5745736209279095,4
143,1,-0.5,0.925669336028836,-0.574330663971164,4
144,1,-0.5,0.9259141533111587,-0.5740858466888413,4
145,1,-0.5,0.9261608233144365,-0.5738391766855635,4
146,1,-0.5,0.9264093372321764,-0.5735906627678236,4
147,1,-0.5,0.926659686600534,-0.573340313399466,4
148,1,-0.5,0.9269118617443626,-0.5730881382556374,4
149,1,-0.5,0.9271658527322835,-0.5728341472677165,4
150,1,-0.5,0.9274216503167223,-0.5725783496832777,4
151,1,-0.5,0.9276792424403517,-0.5723207575596483,4
152,1,-0.5,0.927938618326287,-0.572061381673713,4
153,1,-0.5,0.9281997658086376,-0.5718002341913624,4
154,1,-0.5,0.9284626726071694,-0.5715373273928306,4
155,1,-0.5,0.9287273257615032,-0.5712726742384968,4
156,1,-0.5,0.928993711636286,-0.571006288363714,4
157,1,-0.5,0.9292618163491793,-0.5707381836508207,4
158,1,-0.5,0.929531625388662,-0.570468374611338,4
159,1,-0.5,0.9298031234956909,-0.5701968765043091,4
160,1,-0.5,0.9300762947939805,-0.5699237052060195,4
161,1,-0.5,0.9303511229205254,-0.5696488770794746,4
162,1,-0.5,0.9306275915749693,-0.5693724084250307,4
163,1,-0.5,0.9309056836557573,-0.5690943163442427,4
164,1,-0.5,0.9311853814827646,-0.5688146185172354,4
165,1,-0.5,0.9314666668575207,-0.5685333331424793,4
166,1,-0.5,0.9317495211376339,-0.5682504788623661,4
167,1,-0.5,0.9320339252581639,-0.5679660747418361,4
168,1,-0.5,0.932319859590363,-0.567680140409637,4
169,1,-0.5,0.932607304007062,-0.567392695992938,4
170,1,-0.5,0.9328962378845225,-0.5671037621154775,4
171,1,-0.5,0.9331866401339556,-0.5668133598660444,4
172,1,-0.5,0.9334784891712633,-0.5665215108287367,4
173,1,-0.5,0.9337717629109197,-0.5662282370890803,4
174,1,-0.5,0.9340664387746896,-0.5659335612253104,4
175,1,-0.5,0.9343624937442265,-0.5656375062557735,4
176,1,-0.5,0.9346599045386038,-0.5653400954613962,4
177,1,-0.5,0.9349586472939204,-0.5650413527060796,4
178,1,-0.5,0.9352586976608878,-0.5647413023391122,4
179,1,-0.5,0.9355600308240257,-0.5644399691759743,4
180,1,-0.5,0.9358626215087127,-0.5641373784912873,4
181,1,-0.5,0.9361664443446092,-0.5638335556553908,4
182,1,-0.5,0.9364714735520615,-0.5635285264479385,4
183,1,-0.5,0.9367776827938216,-0.5632223172061784,4
184,1,-0.5,0.9370850453147469,-0.5629149546852531,4
185,1,-0.5,0.9373935339418019,-0.5626064660581981,4
186,1,-0.5,0.9377031212247701,-0.5622968787752299,4
187,1,-0.5,0.9380137796541355,-0.5619862203458645,4
188,1,-0.5,0.9383254811257244,-0.5616745188742756,4
189,1,-0.5,0.9386381971487135,-0.5613618028512865,4
190,1,-0.5,0.9389518988605133,-0.5610481011394867,4
191,1,-0.5,0.939266557053962,-0.560733442946038,4
192,1,-0.5,0.9395821426311538,-0.5604178573688462,4
193,1,-0.5,0.9398986260806719,-0.5601013739193281,4
194,1,-0.5,0.9402159774588073,-0.5597840225411927,4
195,1,-0.5,0.9405341665061748,-0.5594658334938252,4
196,1,-0.5,0.9408531626477126,-0.5591468373522874,4
197,1,-0.5,0.9411729350866291,-0.5588270649133709,4
198,1,-0.5,0.9414934539165387,-0.5585065460834613,4
199,1,-0.5,0.9418146876346788,-0.5581853123653212,4
200,1,-0.5,0.942136605004936,-0.557863394995064,4
201,1,-0.5,0.9424591745121436,-0.5575408254878564,4
202,1,-0.5,0.9427823644361407,-0.5572176355638593,4
203,1,-0.5,0.9431061433410073,-0.5568938566589927,4
204,1,-0.5,0.9434304794474399,-0.5565695205525601,4
205,1,-0.5,0.9437553407636692,-0.5562446592363308,4
206,1,-0.5,0.9440806951882335,-0.5559193048117665,4
207,1,-0.5,0.9444065105314691,-0.5555934894685309,4
208,1,-0.5,0.9447327545369757,-0.5552672454630243,4
209,1,-0.5,0.9450593947704193,-0.5549406052295807,4
210,1,-0.5,0.9453863986823566,-0.5546136013176434,4
211,1,-0.5,0.9457137337721532,-0.5542862662278468,4
212,1,-0.5,0.9460413675208859,-0.5539586324791141,4
213,1,-0.5,0.9463692674096126,-0.5536307325903874,4
214,1,-0.5,0.9466974009376415,-0.5533025990623585,4
215,1,-0.5,0.9470257356104171,-0.5529742643895829,4
216,1,-0.5,0.9473542388458054,-0.5526457611541946,4
217,1,-0.5,0.9476828781794517,-0.5523171218205483,4
218,1,-0.5,0.9480116212240086,-0.5519883787759914,4
219,1,-0.5,0.9483404356728578,-0.5516595643271422,4
220,1,-0.5,0.9486692893160187,-0.5513307106839813,4
221,1,-0.5,0.9489981500559864,-0.5510018499440136,4
222,1,-0.5,0.949326985919709,-0.550673014080291,4
223,1,-0.5,0.9496557650776171,-0.5503442349223829,4
224,1,-0.5,0.9499844558610995,-0.5500155441389005,4
225,1,-0.5,0.9503130267768163,-0.5496869732231837,4
226,1,-0.5,0.9506414465225306,-0.5493585534774694,4
227,1,-0.5,0.9509696840029404,-0.5490303159970596,4
228,1,-0.5,0.9512977081050686,-0.5487022918949314,4
229,1,-0.5,0.9516254873253508,-0.5483745126746492,4
230,1,-0.5,0.9519529906710856,-0.5480470093289144,4
231,1,-0.5,0.952280187312937,-0.547719812687063,4
232,1,-0.5,0.952607046564031,-0.547392953435969,4
233,1,-0.5,0.952933537884183,-0.547066462115817,4
234,1,-0.5,0.9532596317023136,-0.5467403682976864,4
235,1,-0.5,0.9535852961583373,-0.5464147038416627,4
236,1,-0.5,0.953910503109744,-0.546089496890256,4
237,1,-0.5,0.9542352229210773,-0.5457647770789227,4
238,1,-0.5,0.954559426253502,-0.545440573746498,4
239,1,-0.5,0.9548830840648035,-0.5451169159351965,4
240,1,-0.5,0.9552061676093886,-0.5447938323906114,4
241,1,-0.5,0.9555286494450157,-0.5444713505549843,4
242,1,-0.5,0.9558505048823436,-0.5441494951176564,4
243,1,-0.5,0.9561717086544861,-0.5438282913455139,4
244,1,-0.5,0.9564922310274557,-0.5435077689725443,4
245,1,-0.5,0.956812042822032,-0.543187957177968,4
246,1,-0.5,0.9571311179681854,-0.5428688820318146,4
247,1,-0.5,0.9574494306159251,-0.5425505693840749,4
248,1,-0.5,0.9577669553107757,-0.5422330446892243,4
249,1,-0.5,0.9580836671351233,-0.5419163328648767,4
250,1,-0.5,0.9583995412095644,-0.5416004587904356,4
