,reward,sucker,temptation,punishment,type
0,1,-0.5,1.4998646464646466,-0.00013535353535353538,1
1,1,-0.5,1.4998404720843868,-0.00015952791561333737,1
2,1,-0.5,1.499811042291114,-0.00018895770888599807,1
3,1,-0.5,1.499775051442968,-0.00022494855703199794,1
4,1,-0.5,1.499730838811582,-0.0002691611884179505,1
5,1,-0.5,1.4996762775242647,-0.00032372247573538585,1
6,1,-0.5,1.4996086529734676,-0.00039134702653240616,1
7,1,-0.5,1.4995244571657507,-0.0004755428342493274,1
8,1,-0.5,1.4994191769593264,-0.0005808230406735345,1
9,1,-0.5,1.4992869740802395,-0.0007130259197604727,1
10,1,-0.5,1.4991202828363495,-0.0008797171636504901,1
11,1,-0.5,1.4989092676383118,-0.0010907323616881496,1
12,1,-0.5,1.498641106446384,-0.001358893553616019,1
13,1,-0.5,1.498299076914552,-0.0017009230854478355,1
14,1,-0.5,1.497861314027337,-0.002138685972663016,1
15,1,-0.5,1.4972991991433464,-0.0027008008566535347,1
16,1,-0.5,1.4965752503055416,-0.00342474969445847,1
17,1,-0.5,1.4956403797869215,-0.004359620213078422,1
18,1,-0.5,1.494430325162827,-0.00556967483717302,1
19,1,-0.5,1.4928611280600312,-0.007138871939968821,1
20,1,-0.5,1.4908234266098432,-0.00917657339015684,1
21,1,-0.5,1.4881754570695422,-0.011824542930457836,1
22,1,-0.5,1.4847347558356083,-0.01526524416439171,1
23,1,-0.5,1.480268900016443,-0.01973109998355693,1
24,1,-0.5,1.474485922056534,-0.025514077943466027,1
25,1,-0.5,1.4670267261423682,-0.032973273857631755,1
26,1,-0.5,1.457461880035291,-0.04253811996470896,1
27,1,-0.5,1.4452986653562812,-0.05470133464371892,1
28,1,-0.5,1.43000503495161,-0.06999496504838995,1
29,1,-0.5,1.4110589810056329,-0.08894101899436704,1
30,1,-0.5,1.3880296557809209,-0.11197034421907905,1
31,1,-0.5,1.3606893084529692,-0.13931069154703069,1
32,1,-0.5,1.3291400856137525,-0.17085991438624742,1
33,1,-0.5,1.293920230683942,-0.20607976931605815,1
34,1,-0.5,1.2560403500107855,-0.24395964998921452,1
35,1,-0.5,1.2169082979074142,-0.2830917020925858,1
36,1,-0.5,1.1781379593254384,-0.32186204067456164,1
37,1,-0.5,1.1412909877331094,-0.3587090122668905,1
38,1,-0.5,1.1076347374482949,-0.3923652625517051,1
39,1,-0.5,1.077991955422188,-0.42200804457781194,1
40,1,-0.5,1.0527113480536272,-0.44728865194637274,1
41,1,-0.5,1.0317376063094168,-0.4682623936905832,1
42,1,-0.5,1.0147326178314728,-0.48526738216852716,1
43,1,-0.5,1.0012016422420877,-0.49879835775791226,1
44,1,-0.5,0.9905957990405667,-0.5094042009594333,4
45,1,-0.5,0.982381498189663,-0.517618501810337,4
46,1,-0.5,0.9760793597276471,-0.5239206402723529,4
47,1,-0.5,0.9712805020608472,-0.5287194979391528,4
48,1,-0.5,0.9676485850434327,-0.5323514149565673,4
49,1,-0.5,0.9649139225964715,-0.5350860774035285,4
50,1,-0.5,0.9628642474451665,-0.5371357525548335,4
51,1,-0.5,0.9613347497158039,-0.5386652502841961,4
52,1,-0.5,0.9601987238047791,-0.5398012761952209,4
53,1,-0.5,0.9593594740513488,-0.5406405259486512,4
54,1,-0.5,0.9587436014116603,-0.5412563985883397,4
55,1,-0.5,0.9582956136138756,-0.5417043863861244,4
56,1,-0.5,0.9579736777303076,-0.5420263222696924,4
57,1,-0.5,0.9577463264244963,-0.5422536735755037,4
58,1,-0.5,0.9575899258989214,-0.5424100741010786,4
59,1,-0.5,0.9574867457022349,-0.5425132542977651,4
60,1,-0.5,0.9574234954220848,-0.5425765045779152,4
61,1,-0.5,0.9573902183481252,-0.5426097816518748,4
62,1,-0.5,0.9573794575543582,-0.5426205424456418,4
63,1,-0.5,0.9573856304170649,-0.5426143695829351,4
64,1,-0.5,0.9574045575149305,-0.5425954424850695,4
65,1,-0.5,0.9574331106395932,-0.5425668893604068,4
66,1,-0.5,0.9574689482610901,-0.5425310517389099,4
67,1,-0.5,0.9575103187068561,-0.5424896812931439,4
68,1,-0.5,0.9575559087264859,-0.5424440912735141,4
69,1,-0.5,0.9576047358503452,-0.5423952641496548,4
70,1,-0.5,0.9576560655939705,-0.5423439344060295,4
71,1,-0.5,0.957709347249896,-0.542290652750104,4
72,1,-0.5,0.9577641689263573,-0.5422358310736427,4
73,1,-0.5,0.9578202210436341,-0.5421797789563659,4
74,1,-0.5,0.9578772729175801,-0.5421227270824199,4
75,1,-0.5,0.9579351516122291,-0.5420648483877709,4
76,1,-0.5,0.9579937273136092,-0.5420062726863908,4
77,1,-0.5,0.9580529025695789,-0.5419470974304211,4
78,1,-0.5,0.958112605164587,-0.541887394835413,4
79,1,-0.5,0.9581727801945275,-0.5418272198054725,4
80,1,-0.5,0.9582333867132906,-0.5417666132867094,4
81,1,-0.5,0.9582943937033349,-0.5417056062966651,4
82,1,-0.5,0.9583557794170648,-0.5416442205829352,4
83,1,-0.5,0.9584175263457353,-0.5415824736542647,4
84,1,-0.5,0.958479621593137,-0.541520378406863,4
85,1,-0.5,0.95854205498025,-0.54145794501975,4
86,1,-0.5,0.9586048196610203,-0.5413951803389797,4
87,1,-0.5,0.958667910212501,-0.541332089787499,4
88,1,-0.5,0.9587313226398521,-0.5412686773601479,4
89,1,-0.5,0.9587950538469503,-0.5412049461530497,4
90,1,-0.5,0.9588591012089619,-0.5411408987910381,4
91,1,-0.5,0.9589234630301073,-0.5410765369698927,4
92,1,-0.5,0.9589881374834031,-0.5410118625165969,4
93,1,-0.5,0.9590531258203536,-0.5409468741796464,4
94,1,-0.5,0.9591184251976839,-0.5408815748023161,4
95,1,-0.5,0.9591840353136847,-0.5408159646863153,4
96,1,-0.5,0.9592499559965987,-0.5407500440034013,4
97,1,-0.5,0.9593161865724641,-0.5406838134275359,4
98,1,-0.5,0.9593827269729714,-0.5406172730270286,4
99,1,-0.5,0.9594495761544323,-0.5405504238455677,4
100,1,-0.5,0.9595167345112627,-0.5404832654887373,4
101,1,-0.5,0.9595842015170712,-0.5404157984829288,4
102,1,-0.5,0.9596519767295993,-0.5403480232704007,4
103,1,-0.5,0.9597200597254878,-0.5402799402745122,4
104,1,-0.5,0.959788450081377,-0.540211549918623,4
105,1,-0.5,0.959857147441144,-0.540142852558856,4
106,1,-0.5,0.9599261517328026,-0.5400738482671974,4
107,1,-0.5,0.959995462708507,-0.540004537291493,4
108,1,-0.5,0.9600650800912348,-0.5399349199087652,4
109,1,-0.5,0.960135003603964,-0.539864996396036,4
110,1,-0.5,0.9602052329084676,-0.5397947670915324,4
