,reward,sucker,temptation,punishment,type
0,1,-0.5,1.4999414141414142,-5.858585858585858e-05,1
1,1,-0.5,1.4999406961556643,-5.930384433582224e-05,1
2,1,-0.5,1.4999398636144594,-6.013638554065655e-05,1
3,1,-0.5,1.4999389098537494,-6.109014625046967e-05,1
4,1,-0.5,1.4999378281575975,-6.217184240246262e-05,1
5,1,-0.5,1.4999366113370438,-6.338866295617575e-05,1
6,1,-0.5,1.499935251696596,-6.474830340407272e-05,1
7,1,-0.5,1.4999337410026234,-6.625899737661919e-05,1
8,1,-0.5,1.4999320704433279,-6.792955667218385e-05,1
9,1,-0.5,1.4999302305936866,-6.976940631346869e-05,1
10,1,-0.5,1.4999282113725145,-7.178862748540707e-05,1
11,1,-0.5,1.4999260019980647,-7.399800193536465e-05,1
12,1,-0.5,1.4999235909405895,-7.64090594104606e-05,1
13,1,-0.5,1.4999209658715222,-7.903412847781212e-05,1
14,1,-0.5,1.4999181136110842,-8.188638891578788e-05,1
15,1,-0.5,1.4999150200672304,-8.497993276967071e-05,1
16,1,-0.5,1.4999116701763862,-8.83298236138899e-05,1
17,1,-0.5,1.499908047839446,-9.195216055411311e-05,1
18,1,-0.5,1.4999041358487162,-9.586415128387069e-05,1
19,1,-0.5,1.4998999158159503,-0.00010008418404963737,1
20,1,-0.5,1.4998953680927634,-0.00010463190723661616,1
21,1,-0.5,1.499890471686071,-0.0001095283139289596,1
22,1,-0.5,1.4998852041688375,-0.00011479583116236665,1
23,1,-0.5,1.4998795415845159,-0.00012045841548417981,1
24,1,-0.5,1.4998734583454356,-0.00012654165456431717,1
25,1,-0.5,1.4998669271244585,-0.0001330728755414404,1
26,1,-0.5,1.4998599187401822,-0.00014008125981769694,1
27,1,-0.5,1.4998524020336343,-0.00014759796636572422,1
28,1,-0.5,1.4998443437382838,-0.00015565626171628683,1
29,1,-0.5,1.4998357083399463,-0.00016429166005373232,1
30,1,-0.5,1.4998264579295018,-0.0001735420704981737,1
31,1,-0.5,1.4998165520443325,-0.00018344795566738376,1
32,1,-0.5,1.4998059475005676,-0.00019405249943242118,1
33,1,-0.5,1.4997945982143308,-0.00020540178566926562,1
34,1,-0.5,1.4997824550104588,-0.00021754498954117772,1
35,1,-0.5,1.4997694654208455,-0.00023053457915453424,1
36,1,-0.5,1.4997555734672678,-0.00024442653273212426,1
37,1,-0.5,1.4997407194324073,-0.00025928056759266663,1
38,1,-0.5,1.499724839615593,-0.0002751603844067969,1
39,1,-0.5,1.499707866074662,-0.0002921339253378424,1
40,1,-0.5,1.4996897263445026,-0.0003102736554974555,1
41,1,-0.5,1.4996703431463534,-0.00032965685364665245,1
42,1,-0.5,1.4996496340767262,-0.00035036592327377465,1
43,1,-0.5,1.499627511273069,-0.0003724887269310363,1
44,1,-0.5,1.499603881062739,-0.00039611893726101104,1
45,1,-0.5,1.499578643588379,-0.00042135641162100503,1
46,1,-0.5,1.4995516924099601,-0.00044830759003986257,1
47,1,-0.5,1.4995229140833162,-0.0004770859166839009,1
48,1,-0.5,1.4994921877132907,-0.0005078122867092394,1
49,1,-0.5,1.4994593844797262,-0.0005406155202738878,1
50,1,-0.5,1.499424367135864,-0.0005756328641360131,1
51,1,-0.5,1.499386989475143,-0.0006130105248570484,1
52,1,-0.5,1.4993470957696866,-0.0006529042303134027,1
53,1,-0.5,1.499304520174232,-0.0006954798257679684,1
54,1,-0.5,1.4992590860973707,-0.0007409139026292847,1
55,1,-0.5,1.4992106055366081,-0.000789394463391923,1
56,1,-0.5,1.499158878377139,-0.0008411216228608817,1
57,1,-0.5,1.4991036916523213,-0.00089630834767871,1
58,1,-0.5,1.4990448187636642,-0.0009551812363358433,1
59,1,-0.5,1.4989820186608231,-0.001017981339176917,1
60,1,-0.5,1.4989150349796634,-0.001084965020336599,1
61,1,-0.5,1.498843595135596,-0.0011564048644039958,1
62,1,-0.5,1.498767409373745,-0.0012325906262549968,1
63,1,-0.5,1.4986861697749854,-0.0013138302250146178,1
64,1,-0.5,1.498599549211916,-0.0014004507880839526,1
65,1,-0.5,1.498507200266841,-0.0014927997331590527,1
66,1,-0.5,1.4984087540940187,-0.0015912459059813395,1
67,1,-0.5,1.498303819243768,-0.0016961807562319462,1
68,1,-0.5,1.4981919804415635,-0.001808019558436347,1
69,1,-0.5,1.4980727973130514,-0.0019272026869486534,1
70,1,-0.5,1.4979458030896051,-0.0020541969103948805,1
71,1,-0.5,1.497810503246614,-0.002189496753385878,1
72,1,-0.5,1.4976663741311254,-0.002333625868874541,1
