,time,beta,alpha,sigma_D,sigma_C,S_c,S_d,I_c,I_d,R0
0,0.0,0.5,0.2,0.5,0.9166666666666666,0.041650000000000076,0.95795,1.6666666666666698e-05,0.0003833333333333333,-1.2541471663072188
1,0.200133422281521,0.5,0.2,0.5,0.9166666666666666,0.04007926944271926,0.9594942466372524,1.9087365480772276e-05,0.0004073965545476063,-1.2541471663072188
2,0.400266844563042,0.5,0.2,0.5,0.9166666666666666,0.038565361681292765,0.960979959799586,2.1661575532749325e-05,0.000433016943588532,-1.2541471663072188
3,0.600400266844563,0.5,0.2,0.5,0.9166666666666666,0.03710633710015003,0.9624089631695852,2.4397014872435088e-05,0.00046030271539220186,-1.2541471663072188
4,0.800533689126084,0.5,0.2,0.5,0.9166666666666666,0.03570039760675887,0.9637829357522795,2.7301487237718577e-05,0.0004893651537238605,-1.2541471663072188
5,1.0006671114076051,0.5,0.2,0.5,0.9166666666666666,0.03434576501038746,0.9651035279190427,3.038325451398535e-05,0.0005203238160556709,-1.2541471663072188
6,1.200800533689126,0.5,0.2,0.5,0.9166666666666666,0.03304071400405629,0.9663723274377327,3.3651059745240216e-05,0.000553307498465723,-1.2541471663072188
7,1.400933955970647,0.5,0.2,0.5,0.9166666666666666,0.031783564733162406,0.9675908681588651,3.7114061772181e-05,0.0005884530462002159,-1.2541471663072188
8,1.601067378252168,0.5,0.2,0.5,0.9166666666666666,0.03057268433746866,0.9687606266563463,4.0781909103856364e-05,0.0006259070970809856,-1.2541471663072188
9,1.801200800533689,0.5,0.2,0.5,0.9166666666666666,0.02940649163612893,0.9698830166792278,4.466478192248586e-05,0.0006658269027206044,-1.2541471663072188
10,2.0013342228152102,0.5,0.2,0.5,0.9166666666666666,0.028283447998934865,0.9709593982154687,4.877336973183022e-05,0.000708380415864461,-1.2541471663072188
11,2.201467645096731,0.5,0.2,0.5,0.9166666666666666,0.027202058535375776,0.9719910761880187,5.3118878909510996e-05,0.0007537463976958613,-1.2541471663072188
12,2.401601067378252,0.5,0.2,0.5,0.9166666666666666,0.026160874446843476,0.9729792955664978,5.7713127694525385e-05,0.0008021168589640806,-1.2541471663072188
13,2.601734489659773,0.5,0.2,0.5,0.9166666666666666,0.02515849164534471,0.9739252434639238,6.25685172281036e-05,0.000853696373503179,-1.2541471663072188
14,2.801867911941294,0.5,0.2,0.5,0.9166666666666666,0.024193548366700665,0.9748300487739346,6.769811673131872e-05,0.0009087047426332023,-1.2541471663072188
15,3.002001334222815,0.5,0.2,0.5,0.9166666666666666,0.023264726224270824,0.9756947822886264,7.311562593369563e-05,0.0009673758611689108,-1.2541471663072188
16,3.202134756504336,0.5,0.2,0.5,0.9166666666666666,0.022370746963977353,0.9765204558666682,7.883549251898886e-05,0.0010299616768351472,-1.2541471663072188
17,3.402268178785857,0.5,0.2,0.5,0.9166666666666666,0.0215103743936738,0.9773080229748643,8.487284259850514e-05,0.0010967297888631305,-1.2541471663072188
18,3.602401601067378,0.5,0.2,0.5,0.9166666666666666,0.020682413002061938,0.9780583783656934,9.124353129522061e-05,0.0011679651009489991,-1.2541471663072188
19,3.802535023348899,0.5,0.2,0.5,0.9166666666666666,0.019885705115922733,0.9787723563740425,9.796425358336184e-05,0.0012439742564510849,-1.2541471663072188
20,4.0026684456304205,0.5,0.2,0.5,0.9166666666666666,0.01911913029961107,0.9794507311527881,0.00010505256403119352,0.0013250859835692715,-1.2541471663072188
21,4.202801867911941,0.5,0.2,0.5,0.9166666666666666,0.018381604641080174,0.9800942168010706,0.0001125269012223055,0.001411651656626587,-1.2541471663072188
22,4.402935290193462,0.5,0.2,0.5,0.9166666666666666,0.0176720809564599,0.9807034655311963,0.00012040659984009955,0.0015040469125033441,-1.2541471663072188
23,4.603068712474983,0.5,0.2,0.5,0.9166666666666666,0.01698954896152954,0.9812790663786342,0.00012871189893431983,0.0016026727609015953,-1.2541471663072188
24,4.803202134756504,0.5,0.2,0.5,0.9166666666666666,0.016333031706585496,0.9818215463346504,0.00013746405050607592,0.0017079579082576472,-1.2541471663072188
25,5.003335557038025,0.5,0.2,0.5,0.9166666666666666,0.01570158570539963,0.9823313683441319,0.00014668533329514972,0.0018203606171729222,-1.2541471663072188
26,5.203468979319546,0.5,0.2,0.5,0.9166666666666666,0.015094300160549126,0.9828089279358619,0.0001563991023920335,0.001940372801196595,-1.2541471663072188
27,5.403602401601067,0.5,0.2,0.5,0.9166666666666666,0.014510295901223371,0.983254555350388,0.0001666298151261681,0.0020685189332621443,-1.2541471663072188
28,5.603735823882588,0.5,0.2,0.5,0.9166666666666666,0.013948724527921876,0.9836685135564371,0.00017740307644589478,0.0022053588391946566,-1.2541471663072188
29,5.803869246164109,0.5,0.2,0.5,0.9166666666666666,0.01340876768243661,0.9840509926041294,0.00018874571998763108,0.0023514939934459267,-1.2541471663072188
30,6.00400266844563,0.5,0.2,0.5,0.9166666666666666,0.012889636038369208,0.9844021115447288,0.00020068582184487336,0.002507566595056767,-1.2541471663072188
31,6.204136090727151,0.5,0.2,0.5,0.9166666666666666,0.012390568421703578,0.9847219171137537,0.0002132527412081124,0.0026742617233343102,-1.2541471663072188
32,6.404269513008672,0.5,0.2,0.5,0.9166666666666666,0.011910831186412844,0.9850103787277813,0.00022647717109812573,0.002852312914707428,-1.2541471663072188
33,6.604402935290193,0.5,0.2,0.5,0.9166666666666666,0.011449717504024019,0.9852673848886565,0.00024039118307242808,0.0030425064242466833,-1.2541471663072188
