,time,beta,sigma_D,sigma_C,S,I,C,D
33,6.604402935290193,0.9166666666666666,0.5,0.5833333333333333,0.9918206912949856,0.00817930870501419,0.10085255471473689,0.8991474452852631
34,6.804536357571714,0.9166666666666666,0.5,0.5833333333333333,0.9906264117590293,0.009373588240970515,0.0951255330890088,0.9048744669109913
35,7.004669779853235,0.9166666666666666,0.5,0.5833333333333333,0.9892501656589288,0.01074983434107105,0.08971400194985935,0.9102859980501407
36,7.204803202134756,0.9166666666666666,0.5,0.5833333333333333,0.9876641581368343,0.01233584186316558,0.08460637334540873,0.9153936266545912
37,7.404936624416277,0.9166666666666666,0.5,0.5833333333333333,0.9858365290714335,0.014163470928566324,0.07979117568424535,0.9202088243157547
38,7.605070046697798,0.9166666666666666,0.5,0.5833333333333333,0.9837308432184074,0.016269156781592325,0.07525712360898812,0.9247428763910119
39,7.805203468979319,0.9166666666666666,0.5,0.5833333333333333,0.9813055423924394,0.018694457607560434,0.07099318245728632,0.9290068175427137
40,8.005336891260841,0.9166666666666666,0.5,0.5833333333333333,0.9785133647815504,0.021486635218449433,0.0669886228045697,0.9330113771954304
41,8.205470313542362,0.9166666666666666,0.5,0.5833333333333333,0.9753007779931283,0.024699222006871555,0.06323307266402473,0.9367669273359753
42,8.405603735823883,0.9166666666666666,0.5,0.5833333333333333,0.9716073708772248,0.028392629122774998,0.05971655946825842,0.9402834405317416
43,8.605737158105404,0.9166666666666666,0.5,0.5833333333333333,0.9673653803283414,0.03263461967165848,0.056429553144866376,0.9435704468551337
44,8.805870580386925,0.9166666666666666,0.5,0.5833333333333333,0.9624992228458846,0.03750077715411532,0.05336299995235562,0.9466370000476445
45,9.006004002668446,0.9166666666666666,0.5,0.5833333333333333,0.9569251724128655,0.043074827587134476,0.05050835463419527,0.9494916453658048
46,9.206137424949967,0.9166666666666666,0.5,0.5833333333333333,0.9505513600436416,0.049448639956358266,0.0478576134398415,0.9521423865601585
47,9.406270847231488,0.9166666666666666,0.5,0.5833333333333333,0.9432779758488467,0.05672202415115317,0.04540334093527799,0.954596659064722
48,9.606404269513009,0.9166666666666666,0.5,0.5833333333333333,0.9349979456599878,0.06500205434001201,0.04313869871729435,0.9568613012827056
49,9.80653769179453,0.9166666666666666,0.5,0.5833333333333333,0.9255981728832333,0.07440182711676649,0.041057474899810015,0.95894252510019
50,10.00667111407605,0.9166666666666666,0.5,0.5833333333333333,0.9149614660209111,0.08503853397908878,0.03915411282778731,0.9608458871722126
51,10.206804536357572,0.9166666666666666,0.5,0.5833333333333333,0.9029693021402754,0.0970306978597244,0.03742374379033928,0.9625762562096607
52,10.406937958639093,0.9166666666666666,0.5,0.5833333333333333,0.8895055475073711,0.11049445249262871,0.03586222192027817,0.9641377780797219
53,10.607071380920614,0.9166666666666666,0.5,0.5833333333333333,0.8744612221394016,0.12553877786059822,0.034466163533288165,0.9655338364667119
54,10.807204803202135,0.9166666666666666,0.5,0.5833333333333333,0.857740320188321,0.14225967981167878,0.03323299173138588,0.9667670082686143
55,11.007338225483656,0.9166666666666666,0.5,0.5833333333333333,0.8392665886829604,0.16073341131703942,0.03216098732143002,0.9678390126785701
56,11.207471647765177,0.9166666666666666,0.5,0.5833333333333333,0.8189910064162138,0.1810089935837861,0.031249346879822393,0.9687506531201777
57,11.407605070046698,0.9166666666666666,0.5,0.5833333333333333,0.7968995618120591,0.2031004381879409,0.030498248973980284,0.9695017510260199
58,11.607738492328219,0.9166666666666666,0.5,0.5833333333333333,0.7730206876040348,0.2269793123959652,0.029908929819166135,0.9700910701808341
59,11.80787191460974,0.9166666666666666,0.5,0.5833333333333333,0.747431702664594,0.25256829733540603,0.02948376798869828,0.9705162320113019
60,12.00800533689126,0.9166666666666666,0.5,0.5833333333333333,0.7202632197528447,0.27973678024715526,0.02922637969211657,0.9707736203078836
61,12.208138759172781,0.9166666666666666,0.5,0.5833333333333333,0.6917008136971965,0.30829918630280345,0.029141724273121623,0.9708582757268784
62,12.408272181454302,0.9166666666666666,0.5,0.5833333333333333,0.6619831640631935,0.3380168359368065,0.02923621965145271,0.9707637803485474
63,12.608405603735823,0.9166666666666666,0.5,0.5833333333333333,0.6313963008324266,0.3686036991675733,0.029517867740420912,0.9704821322595791
64,12.808539026017344,0.9166666666666666,0.5,0.5833333333333333,0.6002639921537989,0.39973600784620106,0.02999638856940161,0.9700036114305985
65,13.008672448298865,0.9166666666666666,0.5,0.5833333333333333,0.5689348218525625,0.4310651781474376,0.030683362238896734,0.9693166377611034
66,13.208805870580386,0.9166666666666666,0.5,0.5833333333333333,0.5377669895168004,0.4622330104831998,0.03159237707200006,0.9684076229280001
67,13.408939292861907,0.9166666666666666,0.5,0.5833333333333333,0.5071122103799118,0.49288778962008817,0.032739182125885405,0.9672608178741148
68,13.609072715143428,0.9166666666666666,0.5,0.5833333333333333,0.47730026506241857,0.5226997349375815,0.0341418418306799,0.9658581581693203
69,13.80920613742495,0.9166666666666666,0.5,0.5833333333333333,0.44862560906817894,0.5513743909318212,0.03582088938153207,0.9641791106184682
70,14.00933955970647,0.9166666666666666,0.5,0.5833333333333333,0.42133710355945464,0.5786628964405455,0.037799476643806604,0.9622005233561937
