,time,beta,alpha,sigma_D,sigma_C,S_c,S_d,I_c,I_d
0,0.0,0.5,0.2,0.375,0.7083333333333333,0.09995999999999998,0.89964,3.999999999999999e-05,0.00036
1,0.200133422281521,0.5,0.2,0.375,0.7083333333333333,0.09641328444936022,0.9031642812838192,4.519184440731161e-05,0.0003772424224131916
2,0.400266844563042,0.5,0.2,0.375,0.7083333333333333,0.09297940937137213,0.9065745553291278,5.0640340812359985e-05,0.0003953949586876165
3,0.600400266844563,0.5,0.2,0.375,0.7083333333333333,0.0896556900059673,0.9098734423476045,5.6352915743848954e-05,0.0004145147306843451
4,0.800533689126084,0.5,0.2,0.375,0.7083333333333333,0.08643945990749245,0.9130635401628798,6.23374660004662e-05,0.00043466246362728825
5,1.0006671114076051,0.5,0.2,0.375,0.7083333333333333,0.08332805896943905,0.9161474339508509,6.860262004636049e-05,0.0004559044596637717
6,1.200800533689126,0.5,0.2,0.375,0.7083333333333333,0.08031882540081506,0.9191277115135741,7.515689656551834e-05,0.00047830618904539095
7,1.400933955970647,0.5,0.2,0.375,0.7083333333333333,0.0774091136484373,0.9220069384976645,8.200948500032334e-05,0.0005019383688978868
8,1.601067378252168,0.5,0.2,0.375,0.7083333333333333,0.07459630460369421,0.9247876442044897,8.917069904228489e-05,0.0005268804927738694
9,1.801200800533689,0.5,0.2,0.375,0.7083333333333333,0.07187779175807067,0.9274723437936533,9.665101842028668e-05,0.0005532134298558025
10,2.0013342228152102,0.5,0.2,0.375,0.7083333333333333,0.06925100264716576,0.9300635101619384,0.00010446184325692842,0.0005810253476388277
11,2.201467645096731,0.5,0.2,0.375,0.7083333333333333,0.06671337977100443,0.9325635985076824,0.00011261485778298602,0.0006104068635300288
12,2.401601067378252,0.5,0.2,0.375,0.7083333333333333,0.0642624135158825,0.9349750060055344,0.0001211228444825928,0.0006414576341004428
13,2.601734489659773,0.5,0.2,0.375,0.7083333333333333,0.06189562748351553,0.9373000900895472,0.00012999926356322707,0.0006742831633739729
14,2.801867911941294,0.5,0.2,0.375,0.7083333333333333,0.059610571913369395,0.9395411762208413,0.00013925812644979127,0.0007089937393395087
15,3.002001334222815,0.5,0.2,0.375,0.7083333333333333,0.05740485408969166,0.9417005213877709,0.00014891460860086796,0.0007457099139366022
16,3.202134756504336,0.5,0.2,0.375,0.7083333333333333,0.0552760942163763,0.9437803669687503,0.00015898414475267407,0.000784554670120845
17,3.402268178785857,0.5,0.2,0.375,0.7083333333333333,0.053221983658700324,0.9457828685559077,0.00016948361321469018,0.0008256641721774471
18,3.602401601067378,0.5,0.2,0.375,0.7083333333333333,0.05124024446807064,0.9477101441965182,0.00018043051395847407,0.0008691808214527448
19,3.802535023348899,0.5,0.2,0.375,0.7083333333333333,0.049328654129511595,0.949564244905602,0.00019184347754959056,0.0009152574873369617
20,4.0026684456304205,0.5,0.2,0.375,0.7083333333333333,0.047485029089852145,0.9513471726215065,0.0002037420184338033,0.0009640562702077365
21,4.202801867911941,0.5,0.2,0.375,0.7083333333333333,0.0457072389976829,0.9530608639874085,0.0002161467777203111,0.0010157502371883208
22,4.402935290193462,0.5,0.2,0.375,0.7083333333333333,0.043993200226154244,0.9547071965211376,0.00022907945539250887,0.0010705237973158213
23,4.603068712474983,0.5,0.2,0.375,0.7083333333333333,0.04234087323552751,0.9562879915775125,0.00024256276711310404,0.0011285724198469697
24,4.803202134756504,0.5,0.2,0.375,0.7083333333333333,0.0407482700016072,0.957805005027441,0.0002566206286714398,0.0011901043422805116
25,5.003335557038025,0.5,0.2,0.375,0.7083333333333333,0.03921345291491991,0.9592599260924055,0.0002712782576249241,0.0012553427350497875
26,5.203468979319546,0.5,0.2,0.375,0.7083333333333333,0.03773453290583886,0.9606543814570331,0.000286562038345029,0.0013245235987831914
27,5.403602401601067,0.5,0.2,0.375,0.7083333333333333,0.03630967036452205,0.9619899292944499,0.00030249979187225453,0.0013979005491558684
28,5.603735823882588,0.5,0.2,0.375,0.7083333333333333,0.03493707474419165,0.9632680628739262,0.00031912060599243494,0.001475741775889931
