,time,beta,sigma_D,sigma_C,S,I,C,D
0,0.0,0.9166666666666666,0.625,0.5,0.9998,0.0002,0.5,0.5
1,0.200133422281521,0.9166666666666666,0.625,0.5,0.999782614043218,0.0002173859567821281,0.4875060225238528,0.5124939774761472
2,0.400266844563042,0.9166666666666666,0.625,0.5,0.9997633848959177,0.0002366151040825787,0.47502864321905736,0.5249713567809428
3,0.600400266844563,0.9166666666666666,0.625,0.5,0.9997420889271994,0.0002579110728007808,0.46258349691430206,0.537416503085698
4,0.800533689126084,0.9166666666666666,0.625,0.5,0.9997184734611823,0.0002815265388179378,0.4501860480955142,0.5498139519044859
5,1.0006671114076051,0.9166666666666666,0.625,0.5,0.9996922519651256,0.0003077480348746733,0.4378515354586657,0.5621484645413344
6,1.200800533689126,0.9166666666666666,0.625,0.5,0.9996630990354498,0.00033690096455040705,0.4255948978533166,0.5744051021466835
7,1.400933955970647,0.9166666666666666,0.625,0.5,0.9996306457129787,0.00036935428702156457,0.413430708254155,0.586569291745845
8,1.601067378252168,0.9166666666666666,0.625,0.5,0.9995944725953088,0.00040552740469146847,0.40137310613112853,0.5986268938688715
9,1.801200800533689,0.9166666666666666,0.625,0.5,0.9995541023477553,0.00044589765224480385,0.3894357355623626,0.6105642644376374
10,2.0013342228152102,0.9166666666666666,0.625,0.5,0.9995089919084175,0.0004910080915825998,0.37763169222418397,0.6223683077758161
11,2.201467645096731,0.9166666666666666,0.625,0.5,0.9994585248169457,0.0005414751830543666,0.3659734866646791,0.634026513335321
12,2.401601067378252,0.9166666666666666,0.625,0.5,0.9994019946154044,0.000598005384595768,0.3544729584443325,0.6455270415556675
13,2.601734489659773,0.9166666666666666,0.625,0.5,0.9993385961885342,0.0006614038114659008,0.3431412709827931,0.6568587290172069
14,2.801867911941294,0.9166666666666666,0.625,0.5,0.9992674123907389,0.0007325876092611612,0.33198888741877036,0.6680111125812297
15,3.002001334222815,0.9166666666666666,0.625,0.5,0.9991873937642596,0.0008126062357405332,0.32102552892369085,0.6789744710763091
16,3.202134756504336,0.9166666666666666,0.625,0.5,0.9990973427927478,0.0009026572072522422,0.31026015546753943,0.6897398445324605
17,3.402268178785857,0.9166666666666666,0.625,0.5,0.9989958868126493,0.0010041131873507786,0.299700964197607,0.7002990358023928
18,3.602401601067378,0.9166666666666666,0.625,0.5,0.9988814580408137,0.0011185419591862767,0.2893553708511498,0.7106446291488501
19,3.802535023348899,0.9166666666666666,0.625,0.5,0.9987522576482085,0.0012477423517913947,0.2792300243483765,0.7207699756516234
20,4.0026684456304205,0.9166666666666666,0.625,0.5,0.9986062280303677,0.0013937719696322049,0.2693307997091651,0.7306692002908348
21,4.202801867911941,0.9166666666666666,0.625,0.5,0.9984410065027808,0.0015589934972190737,0.25966282218992226,0.7403371778100777
22,4.402935290193462,0.9166666666666666,0.625,0.5,0.9982538930573033,0.0017461069426965505,0.25023046781051217,0.7497695321894877
23,4.603068712474983,0.9166666666666666,0.625,0.5,0.9980417801870696,0.001958219812930313,0.24103740178838537,0.7589625982116145
24,4.803202134756504,0.9166666666666666,0.625,0.5,0.9978011030267046,0.0021988969732953806,0.23208660843960752,0.7679133915603924
25,5.003335557038025,0.9166666666666666,0.625,0.5,0.9975277697334332,0.002472230266566832,0.22338039894432107,0.7766196010556788
26,5.203468979319546,0.9166666666666666,0.625,0.5,0.9972170845258878,0.00278291547411228,0.21492045991020348,0.7850795400897964
27,5.403602401601067,0.9166666666666666,0.625,0.5,0.996863652477761,0.0031363475222390574,0.20670788852673763,0.7932921114732623
28,5.603735823882588,0.9166666666666666,0.625,0.5,0.9964612779352748,0.0035387220647252224,0.19874322736474753,0.8012567726352523
29,5.803869246164109,0.9166666666666666,0.625,0.5,0.9960028495170449,0.003997150482955197,0.19102651261500714,0.8089734873849928
30,6.00400266844563,0.9166666666666666,0.625,0.5,0.9954801887471778,0.004519811252822217,0.18355731183211552,0.8164426881678843
31,6.204136090727151,0.9166666666666666,0.625,0.5,0.9948839165602299,0.005116083439770128,0.17633477487818228,0.8236652251218175
32,6.404269513008672,0.9166666666666666,0.625,0.5,0.9942032523891129,0.00579674761088715,0.16935767439149435,0.8306423256085055
33,6.604402935290193,0.9166666666666666,0.625,0.5,0.9934258385799198,0.006574161420080087,0.1626244583604346,0.8373755416395652
34,6.804536357571714,0.9166666666666666,0.625,0.5,0.9925374909455077,0.007462509054492263,0.15613329556557845,0.8438667044344214
35,7.004669779853235,0.9166666666666666,0.625,0.5,0.9915219588721489,0.008478041127850996,0.14988212639559073,0.850117873604409
36,7.204803202134756,0.9166666666666666,0.625,0.5,0.9903606372169594,0.009639362783040461,0.14386871296072748,0.8561312870392723
37,7.404936624416277,0.9166666666666666,0.625,0.5,0.9890322324518164,0.010967767548183587,0.13809068807540484,0.8619093119245949
38,7.605070046697798,0.9166666666666666,0.625,0.5,0.9875124258627775,0.01248757413722241,0.13254560793365458,0.8674543920663452
39,7.805203468979319,0.9166666666666666,0.625,0.5,0.9857734844402721,0.014226515559727742,0.12723100379380473,0.8727689962061951
40,8.005336891260841,0.9166666666666666,0.625,0.5,0.9837838427247113,0.016216157275288537,0.12214443439096447,0.8778555656090353
41,8.205470313542362,0.9166666666666666,0.625,0.5,0.9815076483118063,0.018492351688193655,0.1172835391576998,0.8827164608422999
42,8.405603735823883,0.9166666666666666,0.625,0.5,0.9789043030460721,0.021095696953927767,0.11264609398673386,0.8873539060132658
43,8.605737158105404,0.9166666666666666,0.625,0.5,0.9759279701599981,0.024072029840001844,0.10823006774324904,0.8917699322567507
44,8.805870580386925,0.9166666666666666,0.625,0.5,0.9725271166369609,0.02747288336303904,0.10403368091082901,0.8959663190891708
45,9.006004002668446,0.9166666666666666,0.625,0.5,0.9686440429664263,0.03135595703357359,0.10005546633999932,0.8999445336600005
46,9.206137424949967,0.9166666666666666,0.625,0.5,0.964214509827075,0.035785490172924816,0.0962943340576998,0.9037056659423
47,9.406270847231488,0.9166666666666666,0.625,0.5,0.959167469336038,0.04083253066396184,0.09274964128404758,0.9072503587159523
48,9.606404269513009,0.9166666666666666,0.625,0.5,0.953424912308671,0.046575087691328926,0.08942126394827808,0.9105787360517219
49,9.80653769179453,0.9166666666666666,0.625,0.5,0.9469019695312342,0.05309803046876564,0.08630967603214562,0.9136903239678543
50,10.00667111407605,0.9166666666666666,0.625,0.5,0.939507310719512,0.060492689280487656,0.08341603627186557,0.9165839637281344
51,10.206804536357572,0.9166666666666666,0.625,0.5,0.9311439422558646,0.06885605774413506,0.08074228252500874,0.9192577174749913
52,10.406937958639093,0.9166666666666666,0.625,0.5,0.9217105147922937,0.07828948520770601,0.07829123693054912,0.9217087630694509
53,10.607071380920614,0.9166666666666666,0.625,0.5,0.9111032551408391,0.08889674485916067,0.07606672247425167,0.9239332775257485
54,10.807204803202135,0.9166666666666666,0.625,0.5,0.8992185917704343,0.10078140822956556,0.07407369122283226,0.9259263087771679
55,11.007338225483656,0.9166666666666666,0.625,0.5,0.8859566244423799,0.11404337555761987,0.07231837115001255,0.9276816288499875
56,11.207471647765177,0.9166666666666666,0.625,0.5,0.8712254311461646,0.1287745688538352,0.07080842944897006,0.92919157055103
57,11.407605070046698,0.9166666666666666,0.625,0.5,0.8549461411573746,0.14505385884262528,0.06955315497692016,0.9304468450230798
58,11.607738492328219,0.9166666666666666,0.625,0.5,0.8370589604870078,0.16294103951299196,0.0685636676023531,0.931436332397647
59,11.80787191460974,0.9166666666666666,0.625,0.5,0.817529313960402,0.18247068603959782,0.06785314401841354,0.9321468559815865
60,12.00800533689126,0.9166666666666666,0.625,0.5,0.7963544504164345,0.20364554958356534,0.06743707877355327,0.9325629212264469
61,12.208138759172781,0.9166666666666666,0.625,0.5,0.7735694608002587,0.22643053919974113,0.06733356423507264,0.9326664357649275
62,12.408272181454302,0.9166666666666666,0.625,0.5,0.749252362897369,0.2507476371026308,0.06756360291818012,0.9324363970818201
63,12.608405603735823,0.9166666666666666,0.625,0.5,0.7235274724399936,0.27647252756000606,0.06815144102679022,0.93184855897321
64,12.808539026017344,0.9166666666666666,0.625,0.5,0.6965664199003796,0.30343358009962007,0.06912492477703346,0.9308750752229668
65,13.008672448298865,0.9166666666666666,0.625,0.5,0.668586290682938,0.33141370931706166,0.07051587036516038,0.9294841296348398
66,13.208805870580386,0.9166666666666666,0.625,0.5,0.639844600475391,0.3601553995246084,0.07236043867972075,0.9276395613202794
67,13.408939292861907,0.9166666666666666,0.625,0.5,0.6106311522344894,0.3893688477655102,0.07469950067111039,0.9253004993288898
68,13.609072715143428,0.9166666666666666,0.625,0.5,0.5812572883177877,0.4187427116822118,0.07757897514093914,0.9224210248590611
69,13.80920613742495,0.9166666666666666,0.625,0.5,0.5520432760867666,0.4479567239132328,0.0810501139998456,0.9189498860001546
70,14.00933955970647,0.9166666666666666,0.625,0.5,0.5233049375681168,0.47669506243188264,0.08516970634756946,0.9148302936524307
71,14.209472981987991,0.9166666666666666,0.625,0.5,0.49534072338114987,0.5046592766188496,0.09000016310933125,0.9099998368906691
72,14.409606404269512,0.9166666666666666,0.625,0.5,0.46842035465734394,0.5315796453426554,0.09560944005398646,0.9043905599460138
73,14.609739826551033,0.9166666666666666,0.625,0.5,0.4427759191051856,0.5572240808948139,0.10207074792604855,0.8979292520739518
74,14.809873248832554,0.9166666666666666,0.625,0.5,0.41859600910920103,0.5814039908907985,0.10946199470877911,0.8905380052912212
75,15.010006671114075,0.9166666666666666,0.625,0.5,0.3960229775616448,0.6039770224383548,0.11786489723191687,0.8821351027680835
