,time,beta,alpha,sigma_D,sigma_C,S_c,S_d,I_c,I_d
0,0.0,0.41666666666666663,0.2,0.375,0.5,0.09995999999999998,0.89964,3.999999999999999e-05,0.00036
1,0.200133422281521,0.41666666666666663,0.2,0.375,0.5,0.09641533320566001,0.9031680478304112,4.4601008199466105e-05,0.0003720179557292519
2,0.400266844563042,0.41666666666666663,0.2,0.375,0.5,0.0929834932396123,0.9065826560178218,4.9383359059576964e-05,0.0003844673835063727
3,0.600400266844563,0.41666666666666663,0.2,0.375,0.5,0.08966179346177866,0.9098864886975739,5.4350120957609766e-05,0.00039736771968975715
4,0.800533689126084,0.41666666666666663,0.2,0.375,0.5,0.08644756580431698,0.9130821904434379,5.950454071303563e-05,0.00041073921153212707
5,1.0006671114076051,0.41666666666666663,0.2,0.375,0.5,0.08333815001043722,0.9161723963318725,6.485017166959718e-05,0.00042460348602065397
6,1.200800533689126,0.41666666666666663,0.2,0.375,0.5,0.08033088331911797,0.9191597442703601,7.0390506517985e-05,0.00043898190400403674
7,1.400933955970647,0.41666666666666663,0.2,0.375,0.5,0.077423109727003,0.922046864884384,7.612913594032028e-05,0.0004538962526727262
8,1.601067378252168,0.41666666666666663,0.2,0.375,0.5,0.07461221523639619,0.9248363432324994,8.207031481141181e-05,0.00046937121629308176
9,1.801200800533689,0.41666666666666663,0.2,0.375,0.5,0.07189558785029754,0.9275307625507148,8.821826946764582e-05,0.0004854313295200977
10,2.0013342228152102,0.41666666666666663,0.2,0.375,0.5,0.06927065932033502,0.9301326601980352,9.457764450159317e-05,0.0005021028371282745
11,2.201467645096731,0.41666666666666663,0.2,0.375,0.5,0.06673486476395492,0.9326445700739029,0.00010115310276832598,0.0005194120593739117
12,2.401601067378252,0.41666666666666663,0.2,0.375,0.5,0.06428569598494234,0.9350689668288211,0.00010794980786982437,0.0005373873783667793
13,2.601734489659773,0.41666666666666663,0.2,0.375,0.5,0.06192067116913759,0.937408297664239,0.0001149731336356621,0.0005560580329877477
14,2.801867911941294,0.41666666666666663,0.2,0.375,0.5,0.05963734109610195,0.9396649758437191,0.00012222871783889013,0.0005754543423401727
15,3.002001334222815,0.41666666666666663,0.2,0.375,0.5,0.0574333060711436,0.9418413631130577,0.00012972258729447217,0.0005956082285044337
16,3.202134756504336,0.41666666666666663,0.2,0.375,0.5,0.05530619761531902,0.943939788750106,0.00013746101168054059,0.0006165526228946328
17,3.402268178785857,0.41666666666666663,0.2,0.375,0.5,0.05325369284441766,0.9459625346080878,0.0001454506151819678,0.0006383219323126848
18,3.602401601067378,0.41666666666666663,0.2,0.375,0.5,0.05127351129808988,0.947911838400283,0.00015369834872258539,0.0006609519529045299
19,3.802535023348899,0.41666666666666663,0.2,0.375,0.5,0.04936343202046575,0.949789875923212,0.00016221162633748965,0.000684480429984802
20,4.0026684456304205,0.41666666666666663,0.2,0.375,0.5,0.04752126869077731,0.9515987868053235,0.00017099814796350522,0.0007089463559356846
21,4.202801867911941,0.41666666666666663,0.2,0.375,0.5,0.04574488782639391,0.9533406556091811,0.00018006603508266057,0.0007343905293423539
22,4.402935290193462,0.41666666666666663,0.2,0.375,0.5,0.04403219952071654,0.9550175213254115,0.0001894237723722208,0.0007608553814997454
23,4.603068712474983,0.41666666666666663,0.2,0.375,0.5,0.04238116326447341,0.9566313713463801,0.00019908025227840005,0.0007883851368682043
24,4.803202134756504,0.41666666666666663,0.2,0.375,0.5,0.040789788660828684,0.958184140520071,0.00020904480609120805,0.000817026013009333
25,5.003335557038025,0.41666666666666663,0.2,0.375,0.5,0.039256133944836624,0.9596777127257651,0.00021932718821453278,0.0008468261411838168
26,5.203468979319546,0.41666666666666663,0.2,0.375,0.5,0.037778306622677414,0.9611139199720468,0.00022993761228953468,0.0008778357929863294
27,5.403602401601067,0.41666666666666663,0.2,0.375,0.5,0.03635446283035711,0.9624945428621364,0.00024088677389888426,0.0009101075336076284
28,5.603735823882588,0.41666666666666663,0.2,0.375,0.5,0.034982807453782426,0.9638213104409058,0.000252185855134935,0.0009436962501768708
29,5.803869246164109,0.41666666666666663,0.2,0.375,0.5,0.03366159447188191,0.9650959003127406,0.0002638464633421352,0.0009786587520353787
30,6.00400266844563,0.41666666666666663,0.2,0.375,0.5,0.03238912664279901,0.9663199386647625,0.00027588066953705324,0.0010150540229014965
31,6.204136090727151,0.41666666666666663,0.2,0.375,0.5,0.031163751767950734,0.967495002270914,0.0002883012336957385,0.0010529447274396002
32,6.404269513008672,0.41666666666666663,0.2,0.375,0.5,0.029983865716915355,0.9686226168693068,0.0003011214223448169,0.0010923959914331096
33,6.604402935290193,0.41666666666666663,0.2,0.375,0.5,0.02884791332574728,0.9697042566803352,0.0003143549543906773,0.001133475039526846
34,6.804536357571714,0.41666666666666663,0.2,0.375,0.5,0.02775438609161134,0.9707413459305707,0.00032801610181822566,0.0011762518759996531
35,7.004669779853235,0.41666666666666663,0.2,0.375,0.5,0.026701813699586557,0.9717352651528374,0.00034211996652432704,0.001220801181051623
36,7.204803202134756,0.41666666666666663,0.2,0.375,0.5,0.025688774630303498,0.9726873432991152,0.00035668213374861525,0.0012671999368324993
37,7.404936624416277,0.41666666666666663,0.2,0.375,0.5,0.024713894399916038,0.9735988590491742,0.0003717187295765489,0.0013155278213330681
38,7.605070046697798,0.41666666666666663,0.2,0.375,0.5,0.023775840101830356,0.9744710450399313,0.0003872465743240473,0.0013658682839140818
39,7.805203468979319,0.41666666666666663,0.2,0.375,0.5,0.022873312516564707,0.9753050940336192,0.0004032833963132,0.0014183100535027143
40,8.005336891260841,0.41666666666666663,0.2,0.375,0.5,0.022005061228294986,0.9761021471003285,0.00041984742230410216,0.001472944249072248
41,8.205470313542362,0.41666666666666663,0.2,0.375,0.5,0.021169879484125007,0.9768632976368067,0.00043695751677789616,0.0015298653622903902
