,time,beta,sigma_D,sigma_C,S,I,C,D
0,0.0,0.5,0.625,0.3333333333333333,0.9998,0.0002,0.5,0.5
1,0.200133422281521,0.5,0.625,0.3333333333333333,0.9997934513521524,0.0002065486478478396,0.49584041048279387,0.5041595895172064
2,0.400266844563042,0.5,0.625,0.3333333333333333,0.9997866344894978,0.00021336551050239505,0.49168170790544197,0.5083182920945581
3,0.600400266844563,0.5,0.625,0.3333333333333333,0.9997795367942566,0.00022046320574355471,0.4875244834080296,0.5124755165919705
4,0.800533689126084,0.5,0.625,0.3333333333333333,0.9997721448990513,0.00022785510094883206,0.48336933115829167,0.5166306688417086
5,1.0006671114076051,0.5,0.625,0.3333333333333333,0.9997644449068118,0.00023555509318834252,0.47921683837398227,0.5207831616260179
6,1.200800533689126,0.5,0.625,0.3333333333333333,0.9997564221938896,0.00024357780611036168,0.4750675914508931,0.5249324085491072
7,1.400933955970647,0.5,0.625,0.3333333333333333,0.9997480613057381,0.0002519386942619171,0.4709221754239222,0.5290778245760782
8,1.601067378252168,0.5,0.625,0.3333333333333333,0.9997393449642815,0.0002606550357185738,0.46678117163320026,0.5332188283668
9,1.801200800533689,0.5,0.625,0.3333333333333333,0.9997302561594401,0.0002697438405599229,0.46264516196579086,0.5373548380342095
10,2.0013342228152102,0.5,0.625,0.3333333333333333,0.9997207782682819,0.0002792217317181653,0.45851472911580227,0.5414852708841981
11,2.201467645096731,0.5,0.625,0.3333333333333333,0.9997108935360396,0.00028910646396044615,0.454390452957525,0.5456095470424752
12,2.401601067378252,0.5,0.625,0.3333333333333333,0.9997005790718522,0.0002994209281478739,0.4502729005693465,0.5497270994306537
13,2.601734489659773,0.5,0.625,0.3333333333333333,0.9996898145439641,0.00031018545603598327,0.44616264540532935,0.5538373545946708
14,2.801867911941294,0.5,0.625,0.3333333333333333,0.9996785800979139,0.00032141990208623463,0.44206026210865157,0.5579397378913485
15,3.002001334222815,0.5,0.625,0.3333333333333333,0.9996668528820087,0.0003331471179913019,0.4379663166952735,0.5620336833047266
16,3.202134756504336,0.5,0.625,0.3333333333333333,0.9996546057660708,0.0003453942339292686,0.43388136286598095,0.5661186371340191
17,3.402268178785857,0.5,0.625,0.3333333333333333,0.9996418144673267,0.0003581855326733366,0.42980596251751796,0.5701940374824821
18,3.602401601067378,0.5,0.625,0.3333333333333333,0.999628451796385,0.00037154820361511454,0.42574066864956756,0.5742593313504325
19,3.802535023348899,0.5,0.625,0.3333333333333333,0.9996144872817637,0.0003855127182364379,0.4216860242247025,0.5783139757752975
20,4.0026684456304205,0.5,0.625,0.3333333333333333,0.9995998928467562,0.00040010715324393487,0.4176425795290673,0.5823574204709328
21,4.202801867911941,0.5,0.625,0.3333333333333333,0.9995846363185991,0.00041536368140115834,0.41361087251362083,0.5863891274863792
22,4.402935290193462,0.5,0.625,0.3333333333333333,0.9995686820878719,0.00043131791212836065,0.40959143077937327,0.5904085692206267
23,4.603068712474983,0.5,0.625,0.3333333333333333,0.9995519915864634,0.0004480084135367312,0.4055847737669073,0.5944152262330927
24,4.803202134756504,0.5,0.625,0.3333333333333333,0.9995345427802106,0.0004654572197894928,0.4015914685563853,0.5984085314436147
25,5.003335557038025,0.5,0.625,0.3333333333333333,0.9995162801280539,0.0004837198719461625,0.39761198568427003,0.60238801431573
26,5.203468979319546,0.5,0.625,0.3333333333333333,0.999497167887065,0.0005028321129351055,0.39364685273653427,0.6063531472634658
27,5.403602401601067,0.5,0.625,0.3333333333333333,0.9994771634710179,0.0005228365289822453,0.38969657870672086,0.6103034212932792
28,5.603735823882588,0.5,0.625,0.3333333333333333,0.9994562190810893,0.0005437809189108796,0.38576165832322745,0.6142383416767726
29,5.803869246164109,0.5,0.625,0.3333333333333333,0.9994342857029278,0.0005657142970722943,0.38184258265607346,0.6181574173439266
30,6.00400266844563,0.5,0.625,0.3333333333333333,0.9994113110745771,0.000588688925423001,0.377939834123367,0.622060165876633
31,6.204136090727151,0.5,0.625,0.3333333333333333,0.9993872407469766,0.0006127592530236079,0.37405389394272626,0.6259461060572737
32,6.404269513008672,0.5,0.625,0.3333333333333333,0.999362017001115,0.0006379829988851192,0.37018523452285385,0.6298147654771461
33,6.604402935290193,0.5,0.625,0.3333333333333333,0.999335578845933,0.000664421154067181,0.36633431944879397,0.633665680551206
34,6.804536357571714,0.5,0.625,0.3333333333333333,0.999307861868835,0.000692138131165104,0.3625016054593498,0.6374983945406503
35,7.004669779853235,0.5,0.625,0.3333333333333333,0.9992787973626251,0.0007212026373749616,0.3586875443295668,0.6413124556704332
36,7.204803202134756,0.5,0.625,0.3333333333333333,0.9992483137441363,0.0007516862558639108,0.3548925798119155,0.6451074201880844
37,7.404936624416277,0.5,0.625,0.3333333333333333,0.9992163361335354,0.0007836638664647039,0.35111714854338344,0.6488828514566166
38,7.605070046697798,0.5,0.625,0.3333333333333333,0.9991827839809335,0.0008172160190667744,0.3473616793846803,0.6526383206153198
39,7.805203468979319,0.5,0.625,0.3333333333333333,0.9991475708782104,0.0008524291217898811,0.3436265933572243,0.6563734066427758
40,8.005336891260841,0.5,0.625,0.3333333333333333,0.9991106076715479,0.0008893923284523589,0.33991230468544315,0.6600876953145569
41,8.205470313542362,0.5,0.625,0.3333333333333333,0.9990718018742286,0.0009281981257716807,0.33621922041895297,0.6637807795810472
42,8.405603735823883,0.5,0.625,0.3333333333333333,0.999031048497038,0.0009689515029621909,0.332547739359625,0.6674522606403751
