,time,beta,alpha,sigma_D,sigma_C,S_c,S_d,I_c,I_d
0,0.0,0.4583333333333333,0.2,0.5,0.125,0.09995999999999998,0.89964,3.999999999999999e-05,0.00036
1,0.200133422281521,0.4583333333333333,0.2,0.5,0.125,0.0964177339768846,0.9031627496376854,4.4896982123905746e-05,0.000374619403306071
2,0.400266844563042,0.4583333333333333,0.2,0.5,0.125,0.09298825154714611,0.9065718483301647,5.001114909578629e-05,0.0003898889735934309
3,0.600400266844563,0.4583333333333333,0.2,0.5,0.125,0.08966886629380136,0.9098699422933073,5.5347481062008314e-05,0.00040584393182927994
4,0.800533689126084,0.4583333333333333,0.2,0.5,0.125,0.08645691048913313,0.9130596568744073,6.0911266748833356e-05,0.00042252136971072566
5,1.0006671114076051,0.4583333333333333,0.2,0.5,0.125,0.08334972412210578,0.9161436060909499,6.670830965502844e-05,0.0004399614772891557
6,1.200800533689126,0.4583333333333333,0.2,0.5,0.125,0.08034464487223872,0.9191244069229741,7.274431913535117e-05,0.00045820388565172016
7,1.400933955970647,0.4583333333333333,0.2,0.5,0.125,0.07743901909770715,0.9220046661464841,7.902522127111055e-05,0.00047728953453745346
8,1.601067378252168,0.4583333333333333,0.2,0.5,0.125,0.07463023309349422,0.9247869431156756,8.555800753074889e-05,0.0004972657832993686
9,1.801200800533689,0.4583333333333333,0.2,0.5,0.125,0.07191567594078548,0.9274737947876944,9.23496164956073e-05,0.0005181796550243784
10,2.0013342228152102,0.4583333333333333,0.2,0.5,0.125,0.0692927799396,0.9300677299779135,9.940769618779828e-05,0.0005400823862984964
11,2.201467645096731,0.4583333333333333,0.2,0.5,0.125,0.06675898217441614,0.932571252370894,0.00010673994030082785,0.0005630255143889538
12,2.401601067378252,0.4583333333333333,0.2,0.5,0.125,0.06431177557791755,0.9349868039583609,0.00011435487046781782,0.0005870655932535792
13,2.601734489659773,0.4583333333333333,0.2,0.5,0.125,0.06194868097871162,0.9373167961652921,0.00012226138015959724,0.000612261475836602
14,2.801867911941294,0.4583333333333333,0.2,0.5,0.125,0.0596672497037103,0.939563606938852,0.00013046877747028033,0.0006386745799673668
15,3.002001334222815,0.4583333333333333,0.2,0.5,0.125,0.05746509374708918,0.9417295476909849,0.00013898717457151637,0.0006663713873543063
16,3.202134756504336,0.4583333333333333,0.2,0.5,0.125,0.055339818594816834,0.9438169369721715,0.00014782659675489316,0.0006954178362565991
17,3.402268178785857,0.4583333333333333,0.2,0.5,0.125,0.053289130696763616,0.9458279824998445,0.00015699840171747907,0.000725888401674355
18,3.602401601067378,0.4583333333333333,0.2,0.5,0.125,0.05131074379404615,0.9477648838506636,0.00016651404112379592,0.0007578583141664113
19,3.802535023348899,0.4583333333333333,0.2,0.5,0.125,0.04940243910951691,0.9496297663757114,0.00017638586285131035,0.0007914086519203125
20,4.0026684456304205,0.4583333333333333,0.2,0.5,0.125,0.047562032293521475,0.9514247170124587,0.0001866267150965219,0.000826623978923283
21,4.202801867911941,0.4583333333333333,0.2,0.5,0.125,0.045787392719070334,0.9531517632645111,0.00019725018400945708,0.0008635938324090896
22,4.402935290193462,0.4583333333333333,0.2,0.5,0.125,0.044076432909658785,0.9548128842863163,0.00020827048723375137,0.0009024123167912377
23,4.603068712474983,0.4583333333333333,0.2,0.5,0.125,0.042427115355934006,0.956410003488645,0.0002197025649039591,0.0009431785905170288
24,4.803202134756504,0.4583333333333333,0.2,0.5,0.125,0.04083745262319658,0.9579449877388311,0.00023156213712995956,0.0009859975008424898
25,5.003335557038025,0.4583333333333333,0.2,0.5,0.125,0.039305506032285525,0.9594196488783145,0.00024386568071290646,0.0010309794086870764
26,5.203468979319546,0.4583333333333333,0.2,0.5,0.125,0.037829386299668775,0.9608357423161062,0.00025663049733873957,0.0010782408868862444
27,5.403602401601067,0.4583333333333333,0.2,0.5,0.125,0.03640725289121552,0.9621949668073331,0.0002698747872109875,0.0011279055142404829
28,5.603735823882588,0.4583333333333333,0.2,0.5,0.125,0.035037314235460325,0.9634989646133849,0.0002836176172334825,0.0011801035339213518
29,5.803869246164109,0.4583333333333333,0.2,0.5,0.125,0.0337178279467793,0.9647493224889381,0.00029787881688015836,0.0012349707474024506
