,time,beta,sigma_D,sigma_C,S,I,C,D
0,0.0,0.375,0.5,0.25,0.9998,0.0002,0.5,0.5
1,0.200133422281521,0.375,0.5,0.25,0.9997965870117697,0.00020341298823016725,0.5000075691590106,0.4999924308409894
2,0.400266844563042,0.375,0.5,0.25,0.9997931159043074,0.00020688409569237403,0.5000152674411767,0.4999847325588233
3,0.600400266844563,0.375,0.5,0.25,0.9997895857296247,0.0002104142703751851,0.5000230969602123,0.49997690303978776
4,0.800533689126084,0.375,0.5,0.25,0.999785995367212,0.00021400463278789528,0.5000310602149448,0.4999689397850552
5,1.0006671114076051,0.375,0.5,0.25,0.9997823441044157,0.00021765589558421665,0.5000391587965453,0.4999608412034548
6,1.200800533689126,0.375,0.5,0.25,0.9997786307367819,0.0002213692632180413,0.5000473953920181,0.49995260460798185
7,1.400933955970647,0.375,0.5,0.25,0.9997748541502353,0.00022514584976466125,0.5000557724863282,0.49994422751367174
8,1.601067378252168,0.375,0.5,0.25,0.9997710132307005,0.00022898676929936868,0.5000642925644401,0.4999357074355598
9,1.801200800533689,0.375,0.5,0.25,0.9997671068641024,0.00023289313589745564,0.5000729581113185,0.4999270418886815
10,2.0013342228152102,0.375,0.5,0.25,0.9997631339363657,0.00023686606363421424,0.5000817716119279,0.499918228388072
11,2.201467645096731,0.375,0.5,0.25,0.999759093333415,0.0002409066665849366,0.5000907355512332,0.49990926444876677
12,2.401601067378252,0.375,0.5,0.25,0.9997549839113997,0.0002450160886000884,0.5000998524820137,0.4999001475179862
13,2.601734489659773,0.375,0.5,0.25,0.9997508043682979,0.0002491956317019251,0.5001091253172965,0.4998908746827036
14,2.801867911941294,0.375,0.5,0.25,0.9997465535116057,0.00025344648839419455,0.5001185567206721,0.49988144327932804
15,3.002001334222815,0.375,0.5,0.25,0.9997422301726812,0.00025776982731871205,0.5001281493013842,0.499871850698616
16,3.202134756504336,0.375,0.5,0.25,0.9997378331828826,0.0002621668171172927,0.5001379056686764,0.4998620943313238
17,3.402268178785857,0.375,0.5,0.25,0.999733361373568,0.0002666386264317519,0.5001478284317925,0.4998521715682078
18,3.602401601067378,0.375,0.5,0.25,0.9997288135760959,0.0002711864239039048,0.5001579201999761,0.4998420798000244
19,3.802535023348899,0.375,0.5,0.25,0.9997241886218242,0.0002758113781755667,0.5001681835824705,0.49983181641752994
20,4.0026684456304205,0.375,0.5,0.25,0.9997194851809609,0.00028051481903897227,0.5001786215519382,0.49982137844806235
21,4.202801867911941,0.375,0.5,0.25,0.9997147015351195,0.00028529846488033374,0.5001892379573792,0.4998107620426213
22,4.402935290193462,0.375,0.5,0.25,0.9997098363270641,0.0002901636729357495,0.5002000358333459,0.4997999641666547
23,4.603068712474983,0.375,0.5,0.25,0.999704888227722,0.0002951117722778544,0.5002110181508775,0.49978898184912307
24,4.803202134756504,0.375,0.5,0.25,0.9996998559080206,0.000300144091979283,0.5002221878810135,0.4997778121189872
25,5.003335557038025,0.375,0.5,0.25,0.9996947380388872,0.0003052619611126701,0.500233547994793,0.49976645200520764
26,5.203468979319546,0.375,0.5,0.25,0.9996895332912492,0.00031046670875065047,0.5002451014632555,0.4997548985367451
27,5.403602401601067,0.375,0.5,0.25,0.999684240336034,0.0003157596639658588,0.5002568512574402,0.49974314874256026
28,5.603735823882588,0.375,0.5,0.25,0.9996788552537401,0.00032114474625965996,0.5002688062042947,0.49973119379570585
29,5.803869246164109,0.375,0.5,0.25,0.9996733817798882,0.00032661822011154876,0.5002809578258686,0.49971904217413193
30,6.00400266844563,0.375,0.5,0.25,0.9996678146211372,0.00033218537886253664,0.500293318054803,0.49970668194519735
31,6.204136090727151,0.375,0.5,0.25,0.9996621523922258,0.00033784760777401737,0.5003058899891575,0.4996941100108429
32,6.404269513008672,0.375,0.5,0.25,0.9996563936842418,0.00034360631575805695,0.5003186767804556,0.4996813232195446
33,6.604402935290193,0.375,0.5,0.25,0.9996505370646224,0.0003494629353773933,0.5003316816336861,0.4996683183663141
34,6.804536357571714,0.375,0.5,0.25,0.9996445810771544,0.0003554189228454366,0.5003449078073019,0.4996550921926982
35,7.004669779853235,0.375,0.5,0.25,0.9996385242410628,0.0003614757589369764,0.5003583586152888,0.49964164138471134
36,7.204803202134756,0.375,0.5,0.25,0.9996323646917556,0.0003676353082441185,0.5003720382430202,0.4996279617569798
37,7.404936624416277,0.375,0.5,0.25,0.9996261004896961,0.00037389951030369336,0.500385951045821,0.499614048954179
38,7.605070046697798,0.375,0.5,0.25,0.999619729901098,0.0003802700989018105,0.5004001009115195,0.4995998990884804
39,7.805203468979319,0.375,0.5,0.25,0.9996132511541032,0.0003867488458966572,0.5004144918141593,0.49958550818584063
40,8.005336891260841,0.375,0.5,0.25,0.9996066624387813,0.00039333756121849887,0.5004291278139986,0.49957087218600127
41,8.205470313542362,0.375,0.5,0.25,0.9995999619071302,0.00040003809286967844,0.5004440130575109,0.499555986942489
42,8.405603735823883,0.375,0.5,0.25,0.9995931476730752,0.00040685232692461696,0.5004591517773844,0.4995408482226154
43,8.605737158105404,0.375,0.5,0.25,0.99958621781247,0.00041378218752981315,0.5004745482925226,0.4995254517074773
44,8.805870580386925,0.375,0.5,0.25,0.999579170363096,0.00042082963690384374,0.5004902070080435,0.49950979299195636
45,9.006004002668446,0.375,0.5,0.25,0.9995720033246625,0.0004279966753373633,0.5005061324152805,0.4994938675847193
46,9.206137424949967,0.375,0.5,0.25,0.9995647146588067,0.00043528534119310414,0.500522329091782,0.499477670908218
47,9.406270847231488,0.375,0.5,0.25,0.9995573023315787,0.0004426976684211347,0.5005388016124581,0.4994611983875418
48,9.606404269513009,0.375,0.5,0.25,0.9995497643016951,0.0004502356983046587,0.5005555545741475,0.4994444454258526
49,9.80653769179453,0.375,0.5,0.25,0.9995420984448016,0.00045790155519820114,0.5005725927540142,0.4994274072459859
50,10.00667111407605,0.375,0.5,0.25,0.9995343026004265,0.0004656973995732362,0.500589921011349,0.4994100789886512
51,10.206804536357572,0.375,0.5,0.25,0.9995263745722529,0.0004736254277468888,0.500607544287001,0.4993924557129993
52,10.406937958639093,0.375,0.5,0.25,0.9995183121281178,0.0004816878718819345,0.500625467603378,0.4993745323966224
53,10.607071380920614,0.375,0.5,0.25,0.999510113000013,0.0004898869999867998,0.5006436960644463,0.49935630393555414
54,10.807204803202135,0.375,0.5,0.25,0.9995017748840842,0.0004982251159155617,0.500662234855731,0.49933776514426953
55,11.007338225483656,0.375,0.5,0.25,0.9994932954406318,0.0005067045593679484,0.5006810892443156,0.4993189107556849
56,11.207471647765177,0.375,0.5,0.25,0.9994846722941104,0.0005153277058893385,0.5007002645788426,0.4992997354211581
57,11.407605070046698,0.375,0.5,0.25,0.999475903033129,0.0005240969668707616,0.5007197662895126,0.4992802337104881
58,11.607738492328219,0.375,0.5,0.25,0.9994669851933706,0.0005330148066291019,0.5007395999353491,0.49926040006465167
59,11.80787191460974,0.375,0.5,0.25,0.999457916247626,0.0005420837523737412,0.5007597712317772,0.49924022876822377
60,12.00800533689126,0.375,0.5,0.25,0.9994486936605476,0.0005513063394522092,0.500780285899109,0.49921971410089194
61,12.208138759172781,0.375,0.5,0.25,0.9994393148608038,0.0005606851391959114,0.5008011497395982,0.49919885026040284
62,12.408272181454302,0.375,0.5,0.25,0.9994297772399843,0.0005702227600154489,0.5008223686404703,0.49917763135953075
63,12.608405603735823,0.375,0.5,0.25,0.9994200781525991,0.0005799218474006175,0.5008439485739229,0.4991560514260782
64,12.808539026017344,0.375,0.5,0.25,0.9994102149160794,0.0005897850839204086,0.5008658955971256,0.49913410440287553
65,13.008672448298865,0.375,0.5,0.25,0.9994001848107767,0.0005998151892230084,0.50088821585222,0.49911178414778107
