,time,beta,sigma_D,sigma_C,S,I,C,D
0,0.0,0.20833333333333331,0.5,0.41666666666666663,0.9998,0.0002,0.5,0.5
1,0.200133422281521,0.20833333333333331,0.5,0.41666666666666663,0.9998006382825241,0.00019936171747609785,0.49167107105484426,0.5083289289451557
2,0.400266844563042,0.20833333333333331,0.5,0.41666666666666663,0.9998012332172416,0.00019876678275859922,0.483346700958384,0.5166532990416159
3,0.600400266844563,0.20833333333333331,0.5,0.41666666666666663,0.9998017839798041,0.00019821602019601402,0.47503153529542547,0.5249684647045741
4,0.800533689126084,0.20833333333333331,0.5,0.41666666666666663,0.9998022906340491,0.00019770936595089482,0.46673016789632,0.5332698321036797
5,1.0006671114076051,0.20833333333333331,0.5,0.41666666666666663,0.9998027532396869,0.00019724676031307128,0.4584471589750986,0.5415528410249012
6,1.200800533689126,0.20833333333333331,0.5,0.41666666666666663,0.9998031718526222,0.0001968281473777108,0.4501870328558913,0.5498129671441084
7,1.400933955970647,0.20833333333333331,0.5,0.41666666666666663,0.999803546524799,0.0001964534752010451,0.44195425950892364,0.5580457404910761
8,1.601067378252168,0.20833333333333331,0.5,0.41666666666666663,0.9998038773039948,0.0001961226960052166,0.43375325181733737,0.5662467481826624
9,1.801200800533689,0.20833333333333331,0.5,0.41666666666666663,0.9998041642345236,0.00019583576547646615,0.4255883500307902,0.5744116499692096
10,2.0013342228152102,0.20833333333333331,0.5,0.41666666666666663,0.9998044073568427,0.00019559264315741493,0.4174638213676292,0.5825361786323706
11,2.201467645096731,0.20833333333333331,0.5,0.41666666666666663,0.9998046067076735,0.00019539329232673962,0.40938384262208244,0.5906161573779174
12,2.401601067378252,0.20833333333333331,0.5,0.41666666666666663,0.9998047623200157,0.00019523767998449253,0.4013524951438169,0.5986475048561829
13,2.601734489659773,0.20833333333333331,0.5,0.41666666666666663,0.9998048742231596,0.0001951257768406291,0.39337376183380834,0.6066262381661914
14,2.801867911941294,0.20833333333333331,0.5,0.41666666666666663,0.9998049424426979,0.00019505755730221002,0.3854515094868217,0.6145484905131781
15,3.002001334222815,0.20833333333333331,0.5,0.41666666666666663,0.9998049670005292,0.00019503299947087833,0.3775894942969652,0.6224105057030346
16,3.202134756504336,0.20833333333333331,0.5,0.41666666666666663,0.9998049479148583,0.00019505208514183475,0.36979135140426905,0.6302086485957308
17,3.402268178785857,0.20833333333333331,0.5,0.41666666666666663,0.9998048852001428,0.0001951147998573437,0.3620605837584598,0.63793941624154
18,3.602401601067378,0.20833333333333331,0.5,0.41666666666666663,0.9998047788671846,0.00019522113281555855,0.354400549210972,0.6455994507890278
19,3.802535023348899,0.20833333333333331,0.5,0.41666666666666663,0.9998046289229472,0.00019537107705294647,0.34681447094459616,0.6531855290554036
20,4.0026684456304205,0.20833333333333331,0.5,0.41666666666666663,0.9998044353704421,0.0001955646295580262,0.33930544138287744,0.6606945586171223
21,4.202801867911941,0.20833333333333331,0.5,0.41666666666666663,0.9998041982088828,0.0001958017911173096,0.3318763946032242,0.6681236053967757
22,4.402935290193462,0.20833333333333331,0.5,0.41666666666666663,0.9998039174335314,0.00019608256646866414,0.3245301193695331,0.6754698806304669
23,4.603068712474983,0.20833333333333331,0.5,0.41666666666666663,0.9998035930356783,0.00019640696432178423,0.3172692513316873,0.6827307486683126
24,4.803202134756504,0.20833333333333331,0.5,0.41666666666666663,0.9998032250025921,0.00019677499740805628,0.31009626784334393,0.689903732156656
25,5.003335557038025,0.20833333333333331,0.5,0.41666666666666663,0.9998028133173169,0.00019718668268328815,0.30301349553221774,0.6969865044677822
26,5.203468979319546,0.20833333333333331,0.5,0.41666666666666663,0.9998023579587226,0.00019764204127759746,0.2960231005963495,0.7039768994036505
27,5.403602401601067,0.20833333333333331,0.5,0.41666666666666663,0.9998018589013842,0.00019814109861596076,0.2891270908840638,0.7108729091159361
28,5.603735823882588,0.20833333333333331,0.5,0.41666666666666663,0.9998013161154212,0.00019868388457887473,0.28232732139808936,0.7176726786019105
29,5.803869246164109,0.20833333333333331,0.5,0.41666666666666663,0.9998007295665058,0.00019927043349433402,0.27562548586778224,0.7243745141322178
30,6.00400266844563,0.20833333333333331,0.5,0.41666666666666663,0.9998000992156841,0.00019990078431599264,0.2690231260062019,0.7309768739937982
31,6.204136090727151,0.20833333333333331,0.5,0.41666666666666663,0.9997994250192956,0.0002005749807045055,0.26252163044762605,0.737478369552374
32,6.404269513008672,0.20833333333333331,0.5,0.41666666666666663,0.9997987069289226,0.0002012930710775322,0.25612223015381436,0.7438777698461857
33,6.604402935290193,0.20833333333333331,0.5,0.41666666666666663,0.999797944891259,0.00020205510874116291,0.24982600280723583,0.7501739971927642
34,6.804536357571714,0.20833333333333331,0.5,0.41666666666666663,0.9997971388479202,0.00020286115207996847,0.24363388125691657,0.7563661187430835
35,7.004669779853235,0.20833333333333331,0.5,0.41666666666666663,0.9997962887352884,0.00020371126471179526,0.23754665915601353,0.7624533408439865
36,7.204803202134756,0.20833333333333331,0.5,0.41666666666666663,0.9997953944844553,0.00020460551554479296,0.2315649887013013,0.7684350112986987
37,7.404936624416277,0.20833333333333331,0.5,0.41666666666666663,0.9997944560210266,0.00020554397897360813,0.2256893897659575,0.7743106102340426
38,7.605070046697798,0.20833333333333331,0.5,0.41666666666666663,0.9997934732651221,0.00020652673487791566,0.21992024746774924,0.7800797525322508
39,7.805203468979319,0.20833333333333331,0.5,0.41666666666666663,0.9997924461314716,0.0002075538685285403,0.21425780499079355,0.7857421950092065
