,Model,Imax,Tmax,Ifinal,Cfinal,Iosc,Cosc
0,SP,1.0049586193164417,1.0099692307692307,0.9999929218886666,1.0000007524049013,1.0,
1,PA,0.9996320828055603,0.9758769230769231,1.0169859963713064,0.9978721368134664,1.0,
2,SC,0.9994113961106719,0.9711692307692309,1.0989301717936848,0.9791099987424355,1.2672,
3,SP+PA,1.004643318153127,0.9842153846153847,1.0080348160014556,0.9990130760433995,1.0,
4,SP+SC,1.0045080500861878,0.9767692307692308,1.0384379863880815,0.9917319918914205,1.0736,
5,PA+SC,0.9990186099683797,0.9495384615384616,1.1342638305399857,0.9753218921463158,1.2096,
6,SC+SP+PA,1.004164454168365,0.9609846153846154,1.064011955311424,0.9878642865590009,1.0,
