,sim_id,time,S,I,C,D
0,0,0,999.0,1.0,500.0,500.0
1,0,1,998.0,2.0,308.0,692.0
2,0,2,883.0,117.0,151.0,849.0
3,0,3,557.0,443.0,52.0,948.0
4,0,4,337.0,663.0,49.0,951.0
5,0,5,203.0,797.0,36.0,964.0
6,0,6,108.0,892.0,28.0,972.0
7,0,7,64.0,936.0,28.0,972.0
8,0,8,40.0,960.0,28.0,972.0
9,0,9,140.0,860.0,28.0,972.0
10,0,10,423.0,577.0,28.0,972.0
11,0,11,480.0,520.0,29.0,971.0
12,0,12,410.0,590.0,28.0,972.0
13,0,13,340.0,660.0,28.0,972.0
14,0,14,236.0,764.0,28.0,972.0
15,0,15,171.0,829.0,28.0,972.0
16,0,16,113.0,887.0,28.0,972.0
17,0,17,113.0,887.0,28.0,972.0
18,0,18,216.0,784.0,28.0,972.0
19,0,19,345.0,655.0,28.0,972.0
20,0,20,345.0,655.0,28.0,972.0
21,0,21,345.0,655.0,28.0,972.0
22,0,22,273.0,727.0,28.0,972.0
23,0,23,221.0,779.0,28.0,972.0
24,0,24,174.0,826.0,28.0,972.0
25,0,25,164.0,836.0,28.0,972.0
26,0,26,164.0,836.0,28.0,972.0
27,0,27,277.0,723.0,28.0,972.0
28,0,28,329.0,671.0,28.0,972.0
29,0,29,376.0,624.0,28.0,972.0
30,0,30,334.0,666.0,28.0,972.0
31,0,31,280.0,720.0,28.0,972.0
32,0,32,226.0,774.0,28.0,972.0
33,0,33,198.0,802.0,28.0,972.0
34,0,34,168.0,832.0,29.0,971.0
35,0,35,205.0,795.0,27.0,973.0
36,0,36,239.0,761.0,24.0,976.0
37,0,37,304.0,696.0,25.0,975.0
38,0,38,303.0,697.0,24.0,976.0
39,0,39,282.0,718.0,24.0,976.0
40,0,40,240.0,760.0,24.0,976.0
41,0,41,221.0,779.0,24.0,976.0
42,0,42,175.0,825.0,24.0,976.0
43,0,43,176.0,824.0,24.0,976.0
44,0,44,198.0,802.0,24.0,976.0
45,0,45,246.0,754.0,24.0,976.0
46,0,46,288.0,712.0,24.0,976.0
47,0,47,307.0,693.0,24.0,976.0
48,0,48,294.0,706.0,24.0,976.0
49,0,49,257.0,743.0,24.0,976.0
50,0,50,215.0,785.0,24.0,976.0
51,0,51,198.0,802.0,24.0,976.0
52,0,52,211.0,789.0,24.0,976.0
53,0,53,241.0,759.0,24.0,976.0
54,0,54,281.0,719.0,25.0,975.0
55,0,55,259.0,741.0,23.0,977.0
56,0,56,291.0,709.0,22.0,978.0
57,0,57,303.0,697.0,22.0,978.0
58,0,58,280.0,720.0,22.0,978.0
59,0,59,231.0,769.0,22.0,978.0
60,0,60,183.0,817.0,22.0,978.0
61,0,61,175.0,825.0,22.0,978.0
62,0,62,248.0,752.0,22.0,978.0
63,0,63,250.0,750.0,22.0,978.0
64,0,64,241.0,759.0,22.0,978.0
65,0,65,243.0,757.0,22.0,978.0
66,0,66,257.0,743.0,22.0,978.0
67,0,67,250.0,750.0,22.0,978.0
68,0,68,221.0,779.0,22.0,978.0
69,0,69,170.0,830.0,22.0,978.0
70,0,70,204.0,796.0,22.0,978.0
71,0,71,254.0,746.0,22.0,978.0
72,0,72,282.0,718.0,22.0,978.0
73,0,73,298.0,702.0,22.0,978.0
74,0,74,279.0,721.0,22.0,978.0
75,0,75,279.0,721.0,22.0,978.0
76,0,76,280.0,720.0,22.0,978.0
77,0,77,236.0,764.0,22.0,978.0
78,0,78,198.0,802.0,22.0,978.0
79,0,79,216.0,784.0,22.0,978.0
80,0,80,226.0,774.0,22.0,978.0
81,0,81,309.0,691.0,22.0,978.0
82,0,82,352.0,648.0,23.0,977.0
83,0,83,338.0,662.0,22.0,978.0
84,0,84,294.0,706.0,23.0,977.0
85,0,85,293.0,707.0,22.0,978.0
86,0,86,231.0,769.0,22.0,978.0
87,0,87,209.0,791.0,22.0,978.0
88,0,88,175.0,825.0,22.0,978.0
89,0,89,181.0,819.0,22.0,978.0
90,0,90,230.0,770.0,22.0,978.0
91,0,91,292.0,708.0,22.0,978.0
92,0,92,307.0,693.0,22.0,978.0
93,0,93,319.0,681.0,22.0,978.0
94,0,94,314.0,686.0,22.0,978.0
95,0,95,273.0,727.0,22.0,978.0
96,0,96,214.0,786.0,23.0,977.0
97,0,97,193.0,807.0,22.0,978.0
98,0,98,206.0,794.0,22.0,978.0
99,0,99,209.0,791.0,22.0,978.0
100,0,100,243.0,757.0,22.0,978.0
101,0,101,260.0,740.0,22.0,978.0
102,0,102,281.0,719.0,22.0,978.0
103,0,103,289.0,711.0,22.0,978.0
104,0,104,241.0,759.0,22.0,978.0
105,0,105,231.0,769.0,22.0,978.0
106,0,106,205.0,795.0,22.0,978.0
107,0,107,207.0,793.0,22.0,978.0
108,0,108,234.0,766.0,22.0,978.0
