,time,sigma,beta,S,I,C,D
44,22.073578595317727,0.5555555555555556,0.393939393939394,0.9873764301296261,0.012623569870374317,0.024875701989948477,0.9751242980100516
45,22.5752508361204,0.5555555555555556,0.393939393939394,0.9857853584687104,0.014214641531290028,0.022954028331308222,0.9770459716686919
46,23.076923076923077,0.5555555555555556,0.393939393939394,0.9839933446245784,0.016006655375421935,0.021180835968873196,0.9788191640311268
47,23.578595317725753,0.5555555555555556,0.393939393939394,0.9819762058098227,0.01802379419017769,0.019545269224467015,0.980454730775533
48,24.080267558528426,0.5555555555555556,0.393939393939394,0.9797072210440058,0.02029277895599466,0.018037194797256243,0.9819628052027437
49,24.581939799331103,0.5555555555555556,0.393939393939394,0.9771569825191834,0.022843017480817067,0.016647165425819267,0.9833528345741807
50,25.08361204013378,0.5555555555555556,0.393939393939394,0.9742932438625355,0.025706756137465002,0.015366382765132889,0.9846336172348671
51,25.585284280936456,0.5555555555555556,0.393939393939394,0.9710808357197396,0.028919164280260874,0.014186661239889813,0.9858133387601101
52,26.08695652173913,0.5555555555555556,0.393939393939394,0.9674815828100887,0.03251841718991172,0.013100391762673146,0.9868996082373269
53,26.588628762541806,0.5555555555555556,0.393939393939394,0.9634543345229103,0.03654566547709018,0.012100506909517552,0.9878994930904825
54,27.090301003344482,0.5555555555555556,0.393939393939394,0.9589550735887892,0.041044926411211324,0.011180448061680821,0.9888195519383192
55,27.59197324414716,0.5555555555555556,0.393939393939394,0.9539370932875716,0.0460629067124289,0.010334130863553588,0.9896658691364464
56,28.093645484949832,0.5555555555555556,0.393939393939394,0.9483513498703569,0.05164865012964361,0.009555914721259055,0.990444085278741
57,28.59531772575251,0.5555555555555556,0.393939393939394,0.9421469815444266,0.05785301845557386,0.008840573351891383,0.9911594266481086
58,29.096989966555185,0.5555555555555556,0.393939393939394,0.9352720213641516,0.06472797863584896,0.008183265516173387,0.9918167344838267
59,29.598662207357858,0.5555555555555556,0.393939393939394,0.9276743083744773,0.07232569162552321,0.007579508044914114,0.9924204919550859
60,30.100334448160535,0.5555555555555556,0.393939393939394,0.9193026818415159,0.08069731815848465,0.007025150224130713,0.9929748497758693
61,30.60200668896321,0.5555555555555556,0.393939393939394,0.9101084194526025,0.08989158054739806,0.0065163494947117805,0.9934836505052882
62,31.103678929765888,0.5555555555555556,0.393939393939394,0.9000469378544325,0.0999530621455681,0.006049548635625096,0.9939504513643749
63,31.60535117056856,0.5555555555555556,0.393939393939394,0.8890797634043728,0.1109202365956277,0.005621454240954683,0.9943785457590453
64,32.10702341137124,0.5555555555555556,0.393939393939394,0.8771766787714828,0.1228233212285178,0.005229016672731264,0.9947709833272687
65,32.608695652173914,0.5555555555555556,0.393939393939394,0.8643180750041526,0.13568192499584786,0.004869411326841129,0.9951305886731588
66,33.11036789297659,0.5555555555555556,0.393939393939394,0.8504972431879827,0.14950275681201783,0.004540021154540559,0.9954599788454594
67,33.61204013377927,0.5555555555555556,0.393939393939394,0.8357226751880905,0.16427732481190996,0.0042384205643024985,0.9957615794356975
68,34.11371237458194,0.5555555555555556,0.393939393939394,0.8200200885736282,0.17997991142637232,0.003962360553589777,0.9960376394464102
69,34.61538461538461,0.5555555555555556,0.393939393939394,0.8034340001604242,0.19656599983957632,0.0037097550479072753,0.9962902449520927
70,35.11705685618729,0.5555555555555556,0.393939393939394,0.7860287029865317,0.21397129701346876,0.003478668508364628,0.9965213314916354
71,35.618729096989966,0.5555555555555556,0.393939393939394,0.767888470314166,0.23211152968583454,0.003267304667704423,0.9967326953322956
72,36.12040133779264,0.5555555555555556,0.393939393939394,0.7491168461158055,0.2508831538841949,0.003073996401309674,0.9969260035986903
