,time,sigma,beta,omega,alpha,S,I,C,D
0,0.0,0.95,45.5,0.42424242424242425,1.595959595959596,0.9998,0.0002,0.5,0.5
1,0.5016722408026756,0.95,45.5,0.42424242424242425,1.595959595959596,0.009307771681359257,0.9906922283186405,0.4845193282659209,0.5154806717340784
2,1.0033444816053512,0.95,45.5,0.42424242424242425,1.595959595959596,0.005185613674441095,0.9948143863255585,0.5031066314486361,0.49689336855136323
3,1.5050167224080266,0.95,45.5,0.42424242424242425,1.595959595959596,0.005282775175035799,0.9947172248249639,0.5216938225849714,0.47830617741502823
4,2.0066889632107023,0.95,45.5,0.42424242424242425,1.595959595959596,0.005381437830372124,0.9946185621696275,0.5402171586027412,0.45978284139725856
5,2.508361204013378,0.95,45.5,0.42424242424242425,1.595959595959596,0.0054813354442364804,0.994518664555763,0.5586260088879859,0.44137399111201414
6,3.0100334448160533,0.95,45.5,0.42424242424242425,1.595959595959596,0.005582195890970653,0.9944178041090289,0.576871105417459,0.423128894582541
7,3.511705685618729,0.95,45.5,0.42424242424242425,1.595959595959596,0.005683734070692179,0.9943162659293074,0.5949049178951606,0.4050950821048392
8,4.013377926421405,0.95,45.5,0.42424242424242425,1.595959595959596,0.005785658435603128,0.9942143415643965,0.6126821936917699,0.38731780630823
9,4.51505016722408,0.95,45.5,0.42424242424242425,1.595959595959596,0.005887674324699178,0.9941123256753004,0.6301604282425377,0.36983957175746207
10,5.016722408026756,0.95,45.5,0.42424242424242425,1.595959595959596,0.005989485992675648,0.994010514007324,0.6473001677118942,0.3526998322881057
11,5.518394648829432,0.95,45.5,0.42424242424242425,1.595959595959596,0.006090800983579154,0.9939091990164205,0.6640653069202995,0.3359346930797004
12,6.020066889632107,0.95,45.5,0.42424242424242425,1.595959595959596,0.00619133339686514,0.9938086666031345,0.6804233607379625,0.31957663926203733
13,6.521739130434782,0.95,45.5,0.42424242424242425,1.595959595959596,0.006290807020196805,0.9937091929798029,0.6963456195004423,0.30365438049955756
