,sim_id,time,S,I,C,D
0,0,0,999.0,1.0,500.0,500.0
1,0,1,999.0,1.0,602.0,398.0
2,0,2,999.0,1.0,92.0,908.0
3,0,3,998.0,2.0,47.0,953.0
4,0,4,993.0,7.0,5.0,995.0
5,0,5,879.0,121.0,3.0,997.0
6,0,6,700.0,300.0,3.0,997.0
7,0,7,398.0,602.0,3.0,997.0
8,0,8,244.0,756.0,3.0,997.0
9,0,9,148.0,852.0,3.0,997.0
10,0,10,81.0,919.0,3.0,997.0
11,0,11,58.0,942.0,3.0,997.0
12,0,12,145.0,855.0,3.0,997.0
13,0,13,251.0,749.0,3.0,997.0
14,0,14,473.0,527.0,3.0,997.0
15,0,15,448.0,552.0,3.0,997.0
16,0,16,399.0,601.0,3.0,997.0
17,0,17,362.0,638.0,3.0,997.0
18,0,18,289.0,711.0,3.0,997.0
19,0,19,187.0,813.0,3.0,997.0
20,0,20,186.0,814.0,3.0,997.0
21,0,21,183.0,817.0,3.0,997.0
22,0,22,291.0,709.0,3.0,997.0
23,0,23,321.0,679.0,3.0,997.0
24,0,24,285.0,715.0,3.0,997.0
25,0,25,244.0,756.0,3.0,997.0
26,0,26,260.0,740.0,3.0,997.0
27,0,27,218.0,782.0,3.0,997.0
28,0,28,212.0,788.0,3.0,997.0
29,0,29,181.0,819.0,3.0,997.0
30,0,30,217.0,783.0,3.0,997.0
31,0,31,285.0,715.0,3.0,997.0
32,0,32,323.0,677.0,3.0,997.0
33,0,33,330.0,670.0,3.0,997.0
34,0,34,329.0,671.0,3.0,997.0
35,0,35,281.0,719.0,3.0,997.0
36,0,36,293.0,707.0,3.0,997.0
37,0,37,285.0,715.0,3.0,997.0
38,0,38,296.0,704.0,3.0,997.0
39,0,39,341.0,659.0,3.0,997.0
40,0,40,366.0,634.0,3.0,997.0
41,0,41,385.0,615.0,3.0,997.0
42,0,42,322.0,678.0,3.0,997.0
43,0,43,252.0,748.0,3.0,997.0
44,0,44,204.0,796.0,3.0,997.0
45,0,45,164.0,836.0,4.0,996.0
46,0,46,151.0,849.0,3.0,997.0
47,0,47,164.0,836.0,3.0,997.0
48,0,48,184.0,816.0,3.0,997.0
49,0,49,304.0,696.0,3.0,997.0
50,0,50,348.0,652.0,3.0,997.0
51,0,51,343.0,657.0,3.0,997.0
52,0,52,309.0,691.0,3.0,997.0
53,0,53,249.0,751.0,3.0,997.0
54,0,54,216.0,784.0,3.0,997.0
55,0,55,201.0,799.0,3.0,997.0
56,0,56,200.0,800.0,3.0,997.0
57,0,57,257.0,743.0,3.0,997.0
58,0,58,301.0,699.0,3.0,997.0
59,0,59,326.0,674.0,3.0,997.0
60,0,60,356.0,644.0,3.0,997.0
61,0,61,356.0,644.0,3.0,997.0
62,0,62,283.0,717.0,3.0,997.0
63,0,63,235.0,765.0,3.0,997.0
64,0,64,179.0,821.0,3.0,997.0
65,0,65,192.0,808.0,3.0,997.0
66,0,66,245.0,755.0,3.0,997.0
67,0,67,253.0,747.0,3.0,997.0
68,0,68,254.0,746.0,3.0,997.0
69,0,69,337.0,663.0,3.0,997.0
70,0,70,327.0,673.0,3.0,997.0
71,0,71,289.0,711.0,3.0,997.0
72,0,72,250.0,750.0,3.0,997.0
73,0,73,182.0,818.0,3.0,997.0
74,0,74,199.0,801.0,3.0,997.0
75,0,75,228.0,772.0,3.0,997.0
76,0,76,202.0,798.0,3.0,997.0
77,0,77,252.0,748.0,3.0,997.0
78,0,78,303.0,697.0,3.0,997.0
79,0,79,295.0,705.0,3.0,997.0
80,0,80,296.0,704.0,3.0,997.0
81,0,81,228.0,772.0,3.0,997.0
82,0,82,187.0,813.0,3.0,997.0
