,sim_id,time,S,I,C,D
0,0,0,999.0,1.0,500.0,500.0
1,0,1,999.0,1.0,614.0,386.0
2,0,2,999.0,1.0,164.0,836.0
3,0,3,998.0,2.0,111.0,889.0
4,0,4,936.0,64.0,46.0,954.0
5,0,5,864.0,136.0,36.0,964.0
6,0,6,712.0,288.0,8.0,992.0
7,0,7,574.0,426.0,8.0,992.0
8,0,8,474.0,526.0,8.0,992.0
9,0,9,379.0,621.0,8.0,992.0
10,0,10,294.0,706.0,8.0,992.0
11,0,11,285.0,715.0,8.0,992.0
12,0,12,290.0,710.0,8.0,992.0
13,0,13,380.0,620.0,8.0,992.0
14,0,14,456.0,544.0,8.0,992.0
15,0,15,482.0,518.0,8.0,992.0
16,0,16,485.0,515.0,8.0,992.0
17,0,17,477.0,523.0,8.0,992.0
18,0,18,461.0,539.0,8.0,992.0
19,0,19,436.0,564.0,8.0,992.0
20,0,20,410.0,590.0,8.0,992.0
21,0,21,385.0,615.0,8.0,992.0
22,0,22,394.0,606.0,8.0,992.0
23,0,23,433.0,567.0,8.0,992.0
24,0,24,473.0,527.0,8.0,992.0
25,0,25,468.0,532.0,8.0,992.0
26,0,26,492.0,508.0,8.0,992.0
27,0,27,472.0,528.0,8.0,992.0
28,0,28,452.0,548.0,8.0,992.0
29,0,29,421.0,579.0,8.0,992.0
30,0,30,388.0,612.0,8.0,992.0
31,0,31,355.0,645.0,8.0,992.0
32,0,32,362.0,638.0,8.0,992.0
33,0,33,342.0,658.0,8.0,992.0
34,0,34,392.0,608.0,8.0,992.0
35,0,35,433.0,567.0,8.0,992.0
36,0,36,469.0,531.0,8.0,992.0
37,0,37,458.0,542.0,8.0,992.0
38,0,38,431.0,569.0,8.0,992.0
39,0,39,415.0,585.0,8.0,992.0
40,0,40,404.0,596.0,8.0,992.0
41,0,41,403.0,597.0,8.0,992.0
42,0,42,393.0,607.0,8.0,992.0
43,0,43,353.0,647.0,8.0,992.0
44,0,44,367.0,633.0,8.0,992.0
45,0,45,395.0,605.0,8.0,992.0
46,0,46,431.0,569.0,8.0,992.0
47,0,47,425.0,575.0,8.0,992.0
48,0,48,374.0,626.0,8.0,992.0
49,0,49,352.0,648.0,8.0,992.0
50,0,50,353.0,647.0,8.0,992.0
51,0,51,349.0,651.0,8.0,992.0
52,0,52,352.0,648.0,8.0,992.0
53,0,53,342.0,658.0,8.0,992.0
54,0,54,376.0,624.0,8.0,992.0
55,0,55,395.0,605.0,8.0,992.0
56,0,56,415.0,585.0,8.0,992.0
57,0,57,439.0,561.0,8.0,992.0
58,0,58,445.0,555.0,8.0,992.0
59,0,59,426.0,574.0,8.0,992.0
60,0,60,385.0,615.0,8.0,992.0
61,0,61,361.0,639.0,8.0,992.0
62,0,62,354.0,646.0,8.0,992.0
63,0,63,348.0,652.0,8.0,992.0
64,0,64,353.0,647.0,8.0,992.0
65,0,65,383.0,617.0,8.0,992.0
66,0,66,397.0,603.0,8.0,992.0
67,0,67,425.0,575.0,8.0,992.0
68,0,68,429.0,571.0,8.0,992.0
69,0,69,431.0,569.0,8.0,992.0
70,0,70,432.0,568.0,8.0,992.0
71,0,71,410.0,590.0,8.0,992.0
72,0,72,371.0,629.0,8.0,992.0
73,0,73,349.0,651.0,8.0,992.0
74,0,74,352.0,648.0,8.0,992.0
75,0,75,348.0,652.0,8.0,992.0
76,0,76,358.0,642.0,8.0,992.0
77,0,77,371.0,629.0,8.0,992.0
78,0,78,386.0,614.0,8.0,992.0
79,0,79,396.0,604.0,8.0,992.0
80,0,80,437.0,563.0,8.0,992.0
81,0,81,408.0,592.0,8.0,992.0
82,0,82,404.0,596.0,8.0,992.0
83,0,83,395.0,605.0,8.0,992.0
84,0,84,374.0,626.0,8.0,992.0
85,0,85,367.0,633.0,8.0,992.0
86,0,86,381.0,619.0,8.0,992.0
87,0,87,383.0,617.0,8.0,992.0
88,0,88,437.0,563.0,8.0,992.0
89,0,89,470.0,530.0,8.0,992.0
90,0,90,491.0,509.0,8.0,992.0
91,0,91,506.0,494.0,8.0,992.0
92,0,92,505.0,495.0,8.0,992.0
93,0,93,457.0,543.0,8.0,992.0
94,0,94,421.0,579.0,8.0,992.0
95,0,95,366.0,634.0,8.0,992.0
96,0,96,335.0,665.0,8.0,992.0
97,0,97,329.0,671.0,8.0,992.0
98,0,98,318.0,682.0,8.0,992.0
99,0,99,308.0,692.0,8.0,992.0
100,0,100,344.0,656.0,8.0,992.0
101,0,101,339.0,661.0,8.0,992.0
102,0,102,372.0,628.0,8.0,992.0
103,0,103,386.0,614.0,8.0,992.0
104,0,104,379.0,621.0,8.0,992.0
105,0,105,370.0,630.0,8.0,992.0
106,0,106,385.0,615.0,8.0,992.0
107,0,107,375.0,625.0,8.0,992.0
108,0,108,427.0,573.0,8.0,992.0
109,0,109,410.0,590.0,8.0,992.0
110,0,110,384.0,616.0,8.0,992.0
111,0,111,378.0,622.0,8.0,992.0
112,0,112,394.0,606.0,8.0,992.0
113,0,113,395.0,605.0,8.0,992.0
114,0,114,400.0,600.0,8.0,992.0
115,0,115,379.0,621.0,8.0,992.0
116,0,116,427.0,573.0,8.0,992.0
117,0,117,465.0,535.0,8.0,992.0
118,0,118,481.0,519.0,8.0,992.0
119,0,119,491.0,509.0,8.0,992.0
120,0,120,508.0,492.0,8.0,992.0
121,0,121,539.0,461.0,8.0,992.0
122,0,122,545.0,455.0,8.0,992.0
123,0,123,504.0,496.0,8.0,992.0
124,0,124,457.0,543.0,8.0,992.0
125,0,125,421.0,579.0,8.0,992.0
126,0,126,404.0,596.0,8.0,992.0
127,0,127,367.0,633.0,8.0,992.0
128,0,128,343.0,657.0,8.0,992.0
129,0,129,345.0,655.0,8.0,992.0
130,0,130,374.0,626.0,8.0,992.0
131,0,131,421.0,579.0,8.0,992.0
132,0,132,448.0,552.0,8.0,992.0
133,0,133,415.0,585.0,8.0,992.0
134,0,134,405.0,595.0,8.0,992.0
135,0,135,380.0,620.0,8.0,992.0
136,0,136,341.0,659.0,8.0,992.0
137,0,137,327.0,673.0,8.0,992.0
138,0,138,334.0,666.0,8.0,992.0
139,0,139,336.0,664.0,8.0,992.0
140,0,140,387.0,613.0,8.0,992.0
141,0,141,389.0,611.0,8.0,992.0
142,0,142,386.0,614.0,8.0,992.0
143,0,143,396.0,604.0,8.0,992.0
144,0,144,396.0,604.0,8.0,992.0
145,0,145,348.0,652.0,8.0,992.0
146,0,146,334.0,666.0,8.0,992.0
147,0,147,340.0,660.0,8.0,992.0
148,0,148,385.0,615.0,8.0,992.0
149,0,149,420.0,580.0,8.0,992.0
0,1,0,999.0,1.0,500.0,500.0
1,1,1,999.0,1.0,129.0,871.0
2,1,2,998.0,2.0,77.0,923.0
3,1,3,998.0,2.0,70.0,930.0
4,1,4,995.0,5.0,18.0,982.0
5,1,5,992.0,8.0,18.0,982.0
6,1,6,969.0,31.0,19.0,981.0
7,1,7,874.0,126.0,18.0,982.0
8,1,8,752.0,248.0,19.0,981.0
9,1,9,614.0,386.0,18.0,982.0
10,1,10,480.0,520.0,19.0,981.0
11,1,11,355.0,645.0,18.0,982.0
12,1,12,271.0,729.0,19.0,981.0
13,1,13,230.0,770.0,19.0,981.0
14,1,14,264.0,736.0,19.0,981.0
15,1,15,331.0,669.0,18.0,982.0
16,1,16,420.0,580.0,19.0,981.0
17,1,17,511.0,489.0,18.0,982.0
18,1,18,576.0,424.0,18.0,982.0
19,1,19,598.0,402.0,18.0,982.0
20,1,20,562.0,438.0,18.0,982.0
21,1,21,498.0,502.0,20.0,980.0
22,1,22,425.0,575.0,18.0,982.0
23,1,23,364.0,636.0,18.0,982.0
24,1,24,318.0,682.0,18.0,982.0
25,1,25,310.0,690.0,18.0,982.0
26,1,26,293.0,707.0,18.0,982.0
27,1,27,318.0,682.0,18.0,982.0
28,1,28,388.0,612.0,18.0,982.0
29,1,29,447.0,553.0,18.0,982.0
30,1,30,480.0,520.0,19.0,981.0
31,1,31,428.0,572.0,19.0,981.0
32,1,32,380.0,620.0,19.0,981.0
33,1,33,368.0,632.0,19.0,981.0
34,1,34,347.0,653.0,19.0,981.0
35,1,35,316.0,684.0,18.0,982.0
36,1,36,304.0,696.0,18.0,982.0
37,1,37,314.0,686.0,19.0,981.0
38,1,38,391.0,609.0,18.0,982.0
39,1,39,427.0,573.0,18.0,982.0
40,1,40,449.0,551.0,18.0,982.0
41,1,41,448.0,552.0,18.0,982.0
42,1,42,439.0,561.0,18.0,982.0
43,1,43,416.0,584.0,18.0,982.0
44,1,44,423.0,577.0,18.0,982.0
45,1,45,420.0,580.0,18.0,982.0
46,1,46,443.0,557.0,18.0,982.0
47,1,47,435.0,565.0,18.0,982.0
48,1,48,409.0,591.0,18.0,982.0
49,1,49,403.0,597.0,18.0,982.0
50,1,50,389.0,611.0,18.0,982.0
51,1,51,325.0,675.0,18.0,982.0
52,1,52,305.0,695.0,18.0,982.0
53,1,53,279.0,721.0,18.0,982.0
54,1,54,297.0,703.0,18.0,982.0
55,1,55,371.0,629.0,18.0,982.0
56,1,56,407.0,593.0,18.0,982.0
57,1,57,457.0,543.0,18.0,982.0
58,1,58,511.0,489.0,18.0,982.0
59,1,59,497.0,503.0,18.0,982.0
60,1,60,488.0,512.0,18.0,982.0
61,1,61,469.0,531.0,18.0,982.0
62,1,62,437.0,563.0,18.0,982.0
63,1,63,436.0,564.0,18.0,982.0
64,1,64,370.0,630.0,19.0,981.0
65,1,65,326.0,674.0,18.0,982.0
66,1,66,342.0,658.0,19.0,981.0
67,1,67,351.0,649.0,18.0,982.0
68,1,68,345.0,655.0,18.0,982.0
69,1,69,341.0,659.0,18.0,982.0
70,1,70,331.0,669.0,19.0,981.0
71,1,71,397.0,603.0,18.0,982.0
72,1,72,425.0,575.0,19.0,981.0
73,1,73,445.0,555.0,18.0,982.0
74,1,74,456.0,544.0,18.0,982.0
75,1,75,464.0,536.0,18.0,982.0
76,1,76,468.0,532.0,18.0,982.0
77,1,77,482.0,518.0,18.0,982.0
