,sim_id,time,S,I,C,D
0,0,0,999.0,1.0,500.0,500.0
1,0,1,998.0,2.0,633.0,367.0
2,0,2,995.0,5.0,620.0,380.0
3,0,3,679.0,321.0,609.0,391.0
4,0,4,135.0,865.0,134.0,866.0
5,0,5,23.0,977.0,104.0,896.0
6,0,6,3.0,997.0,8.0,992.0
7,0,7,1.0,999.0,8.0,992.0
8,0,8,1.0,999.0,8.0,992.0
9,0,9,3.0,997.0,8.0,992.0
10,0,10,316.0,684.0,8.0,992.0
11,0,11,545.0,455.0,8.0,992.0
12,0,12,113.0,887.0,8.0,992.0
13,0,13,20.0,980.0,8.0,992.0
14,0,14,3.0,997.0,8.0,992.0
15,0,15,1.0,999.0,8.0,992.0
16,0,16,1.0,999.0,8.0,992.0
17,0,17,3.0,997.0,8.0,992.0
18,0,18,315.0,685.0,8.0,992.0
19,0,19,545.0,455.0,8.0,992.0
20,0,20,118.0,882.0,8.0,992.0
21,0,21,20.0,980.0,8.0,992.0
22,0,22,3.0,997.0,8.0,992.0
23,0,23,1.0,999.0,8.0,992.0
24,0,24,1.0,999.0,8.0,992.0
25,0,25,3.0,997.0,8.0,992.0
26,0,26,314.0,686.0,8.0,992.0
27,0,27,542.0,458.0,8.0,992.0
28,0,28,119.0,881.0,8.0,992.0
29,0,29,21.0,979.0,8.0,992.0
30,0,30,3.0,997.0,8.0,992.0
31,0,31,2.0,998.0,8.0,992.0
32,0,32,1.0,999.0,8.0,992.0
33,0,33,3.0,997.0,8.0,992.0
34,0,34,313.0,687.0,8.0,992.0
35,0,35,545.0,455.0,8.0,992.0
36,0,36,119.0,881.0,8.0,992.0
37,0,37,21.0,979.0,8.0,992.0
38,0,38,3.0,997.0,8.0,992.0
39,0,39,3.0,997.0,8.0,992.0
40,0,40,1.0,999.0,8.0,992.0
41,0,41,2.0,998.0,8.0,992.0
42,0,42,309.0,691.0,8.0,992.0
43,0,43,546.0,454.0,8.0,992.0
44,0,44,121.0,879.0,9.0,991.0
45,0,45,23.0,977.0,8.0,992.0
46,0,46,3.0,997.0,8.0,992.0
47,0,47,3.0,997.0,8.0,992.0
48,0,48,1.0,999.0,8.0,992.0
49,0,49,2.0,998.0,8.0,992.0
50,0,50,307.0,693.0,8.0,992.0
51,0,51,547.0,453.0,8.0,992.0
52,0,52,121.0,879.0,8.0,992.0
53,0,53,25.0,975.0,8.0,992.0
54,0,54,3.0,997.0,8.0,992.0
55,0,55,3.0,997.0,8.0,992.0
56,0,56,1.0,999.0,8.0,992.0
57,0,57,2.0,998.0,8.0,992.0
58,0,58,304.0,696.0,8.0,992.0
59,0,59,547.0,453.0,8.0,992.0
60,0,60,119.0,881.0,8.0,992.0
61,0,61,26.0,974.0,8.0,992.0
62,0,62,3.0,997.0,8.0,992.0
63,0,63,3.0,997.0,8.0,992.0
64,0,64,1.0,999.0,8.0,992.0
65,0,65,2.0,998.0,8.0,992.0
66,0,66,301.0,699.0,8.0,992.0
67,0,67,548.0,452.0,8.0,992.0
68,0,68,122.0,878.0,8.0,992.0
69,0,69,27.0,973.0,8.0,992.0
70,0,70,3.0,997.0,8.0,992.0
71,0,71,3.0,997.0,8.0,992.0
72,0,72,1.0,999.0,8.0,992.0
73,0,73,2.0,998.0,8.0,992.0
74,0,74,299.0,701.0,8.0,992.0
75,0,75,545.0,455.0,8.0,992.0
76,0,76,126.0,874.0,8.0,992.0
77,0,77,29.0,971.0,8.0,992.0
78,0,78,3.0,997.0,8.0,992.0
79,0,79,3.0,997.0,8.0,992.0
80,0,80,1.0,999.0,8.0,992.0
81,0,81,2.0,998.0,8.0,992.0
82,0,82,298.0,702.0,8.0,992.0
83,0,83,543.0,457.0,8.0,992.0
84,0,84,126.0,874.0,8.0,992.0
85,0,85,29.0,971.0,8.0,992.0
86,0,86,3.0,997.0,8.0,992.0
87,0,87,3.0,997.0,8.0,992.0
88,0,88,1.0,999.0,8.0,992.0
89,0,89,2.0,998.0,8.0,992.0
90,0,90,295.0,705.0,8.0,992.0
91,0,91,544.0,456.0,8.0,992.0
92,0,92,132.0,868.0,9.0,991.0
93,0,93,29.0,971.0,9.0,991.0
94,0,94,3.0,997.0,8.0,992.0
95,0,95,3.0,997.0,8.0,992.0
96,0,96,1.0,999.0,8.0,992.0
97,0,97,2.0,998.0,8.0,992.0
98,0,98,292.0,708.0,8.0,992.0
99,0,99,541.0,459.0,8.0,992.0
100,0,100,135.0,865.0,8.0,992.0
101,0,101,29.0,971.0,8.0,992.0
102,0,102,3.0,997.0,8.0,992.0
103,0,103,3.0,997.0,8.0,992.0
104,0,104,1.0,999.0,8.0,992.0
105,0,105,2.0,998.0,8.0,992.0
106,0,106,289.0,711.0,8.0,992.0
107,0,107,543.0,457.0,8.0,992.0
108,0,108,137.0,863.0,8.0,992.0
109,0,109,30.0,970.0,8.0,992.0
110,0,110,3.0,997.0,8.0,992.0
111,0,111,3.0,997.0,8.0,992.0
112,0,112,1.0,999.0,8.0,992.0
113,0,113,2.0,998.0,8.0,992.0
114,0,114,284.0,716.0,8.0,992.0
115,0,115,543.0,457.0,8.0,992.0
116,0,116,140.0,860.0,8.0,992.0
117,0,117,30.0,970.0,8.0,992.0
118,0,118,3.0,997.0,8.0,992.0
119,0,119,3.0,997.0,9.0,991.0
120,0,120,1.0,999.0,8.0,992.0
121,0,121,2.0,998.0,8.0,992.0
122,0,122,282.0,718.0,8.0,992.0
123,0,123,539.0,461.0,8.0,992.0
124,0,124,141.0,859.0,8.0,992.0
125,0,125,31.0,969.0,8.0,992.0
126,0,126,4.0,996.0,8.0,992.0
127,0,127,3.0,997.0,8.0,992.0
128,0,128,1.0,999.0,8.0,992.0
129,0,129,2.0,998.0,8.0,992.0
130,0,130,283.0,717.0,8.0,992.0
131,0,131,715.0,285.0,8.0,992.0
132,0,132,142.0,858.0,8.0,992.0
133,0,133,31.0,969.0,9.0,991.0
134,0,134,5.0,995.0,8.0,992.0
135,0,135,3.0,997.0,8.0,992.0
136,0,136,1.0,999.0,8.0,992.0
137,0,137,1.0,999.0,8.0,992.0
138,0,138,106.0,894.0,8.0,992.0
139,0,139,713.0,287.0,8.0,992.0
140,0,140,144.0,856.0,8.0,992.0
141,0,141,31.0,969.0,8.0,992.0
142,0,142,6.0,994.0,8.0,992.0
