,sim_id,time,S,I,C,D
0,0,0,999.0,1.0,500.0,500.0
1,0,1,996.0,4.0,550.0,450.0
2,0,2,603.0,397.0,241.0,759.0
3,0,3,173.0,827.0,102.0,898.0
4,0,4,41.0,959.0,27.0,973.0
5,0,5,6.0,994.0,20.0,980.0
6,0,6,0.0,1000.0,20.0,980.0
7,0,7,1.0,999.0,20.0,980.0
8,0,8,3.0,997.0,20.0,980.0
9,0,9,393.0,607.0,20.0,980.0
10,0,10,466.0,534.0,19.0,981.0
11,0,11,195.0,805.0,18.0,982.0
12,0,12,62.0,938.0,18.0,982.0
13,0,13,13.0,987.0,18.0,982.0
14,0,14,1.0,999.0,18.0,982.0
15,0,15,1.0,999.0,18.0,982.0
16,0,16,3.0,997.0,18.0,982.0
17,0,17,357.0,643.0,19.0,981.0
18,0,18,442.0,558.0,18.0,982.0
19,0,19,225.0,775.0,18.0,982.0
20,0,20,86.0,914.0,18.0,982.0
21,0,21,23.0,977.0,18.0,982.0
22,0,22,5.0,995.0,18.0,982.0
23,0,23,4.0,996.0,18.0,982.0
24,0,24,5.0,995.0,18.0,982.0
25,0,25,318.0,682.0,18.0,982.0
26,0,26,424.0,576.0,17.0,983.0
27,0,27,258.0,742.0,13.0,987.0
28,0,28,112.0,888.0,13.0,987.0
29,0,29,30.0,970.0,13.0,987.0
30,0,30,5.0,995.0,13.0,987.0
31,0,31,2.0,998.0,13.0,987.0
32,0,32,5.0,995.0,13.0,987.0
33,0,33,281.0,719.0,13.0,987.0
34,0,34,465.0,535.0,13.0,987.0
35,0,35,292.0,708.0,13.0,987.0
36,0,36,142.0,858.0,13.0,987.0
37,0,37,40.0,960.0,13.0,987.0
38,0,38,10.0,990.0,13.0,987.0
39,0,39,3.0,997.0,13.0,987.0
40,0,40,4.0,996.0,13.0,987.0
41,0,41,176.0,824.0,13.0,987.0
42,0,42,420.0,580.0,13.0,987.0
43,0,43,307.0,693.0,13.0,987.0
44,0,44,168.0,832.0,13.0,987.0
45,0,45,57.0,943.0,13.0,987.0
46,0,46,10.0,990.0,13.0,987.0
47,0,47,3.0,997.0,13.0,987.0
48,0,48,4.0,996.0,13.0,987.0
49,0,49,151.0,849.0,13.0,987.0
50,0,50,423.0,577.0,13.0,987.0
51,0,51,314.0,686.0,13.0,987.0
52,0,52,175.0,825.0,13.0,987.0
53,0,53,77.0,923.0,13.0,987.0
54,0,54,24.0,976.0,13.0,987.0
55,0,55,5.0,995.0,13.0,987.0
56,0,56,4.0,996.0,14.0,986.0
57,0,57,93.0,907.0,13.0,987.0
58,0,58,392.0,608.0,13.0,987.0
59,0,59,339.0,661.0,13.0,987.0
60,0,60,193.0,807.0,13.0,987.0
61,0,61,87.0,913.0,13.0,987.0
62,0,62,36.0,964.0,13.0,987.0
63,0,63,7.0,993.0,14.0,986.0
64,0,64,3.0,997.0,13.0,987.0
65,0,65,78.0,922.0,13.0,987.0
66,0,66,346.0,654.0,13.0,987.0
67,0,67,345.0,655.0,13.0,987.0
68,0,68,217.0,783.0,13.0,987.0
69,0,69,96.0,904.0,13.0,987.0
70,0,70,45.0,955.0,13.0,987.0
71,0,71,10.0,990.0,13.0,987.0
72,0,72,4.0,996.0,13.0,987.0
73,0,73,71.0,929.0,13.0,987.0
74,0,74,309.0,691.0,13.0,987.0
75,0,75,329.0,671.0,13.0,987.0
76,0,76,229.0,771.0,13.0,987.0
77,0,77,117.0,883.0,13.0,987.0
78,0,78,50.0,950.0,13.0,987.0
79,0,79,13.0,987.0,13.0,987.0
80,0,80,4.0,996.0,13.0,987.0
81,0,81,63.0,937.0,13.0,987.0
82,0,82,283.0,717.0,13.0,987.0
83,0,83,363.0,637.0,13.0,987.0
84,0,84,239.0,761.0,13.0,987.0
85,0,85,140.0,860.0,13.0,987.0
86,0,86,62.0,938.0,13.0,987.0
87,0,87,21.0,979.0,13.0,987.0
88,0,88,5.0,995.0,13.0,987.0
89,0,89,57.0,943.0,13.0,987.0
90,0,90,220.0,780.0,13.0,987.0
91,0,91,354.0,646.0,13.0,987.0
92,0,92,251.0,749.0,13.0,987.0
93,0,93,149.0,851.0,13.0,987.0
94,0,94,67.0,933.0,13.0,987.0
95,0,95,27.0,973.0,13.0,987.0
96,0,96,4.0,996.0,13.0,987.0
97,0,97,51.0,949.0,13.0,987.0
98,0,98,192.0,808.0,13.0,987.0
99,0,99,373.0,627.0,13.0,987.0
100,0,100,275.0,725.0,13.0,987.0
101,0,101,168.0,832.0,13.0,987.0
102,0,102,76.0,924.0,13.0,987.0
103,0,103,36.0,964.0,13.0,987.0
104,0,104,6.0,994.0,13.0,987.0
105,0,105,46.0,954.0,13.0,987.0
106,0,106,135.0,865.0,13.0,987.0
107,0,107,345.0,655.0,13.0,987.0
108,0,108,278.0,722.0,13.0,987.0
109,0,109,187.0,813.0,13.0,987.0
110,0,110,91.0,909.0,13.0,987.0
111,0,111,45.0,955.0,13.0,987.0
112,0,112,12.0,988.0,13.0,987.0
113,0,113,41.0,959.0,13.0,987.0
114,0,114,117.0,883.0,13.0,987.0
115,0,115,320.0,680.0,13.0,987.0
116,0,116,276.0,724.0,13.0,987.0
117,0,117,207.0,793.0,13.0,987.0
118,0,118,103.0,897.0,14.0,986.0
119,0,119,47.0,953.0,13.0,987.0
120,0,120,16.0,984.0,13.0,987.0
121,0,121,41.0,959.0,13.0,987.0
122,0,122,111.0,889.0,13.0,987.0
123,0,123,309.0,691.0,14.0,986.0
124,0,124,262.0,738.0,13.0,987.0
125,0,125,215.0,785.0,13.0,987.0
126,0,126,114.0,886.0,13.0,987.0
127,0,127,63.0,937.0,13.0,987.0
128,0,128,21.0,979.0,13.0,987.0
129,0,129,37.0,963.0,13.0,987.0
130,0,130,93.0,907.0,13.0,987.0
131,0,131,285.0,715.0,13.0,987.0
132,0,132,268.0,732.0,13.0,987.0
133,0,133,225.0,775.0,13.0,987.0
134,0,134,122.0,878.0,13.0,987.0
135,0,135,70.0,930.0,13.0,987.0
136,0,136,33.0,967.0,13.0,987.0
137,0,137,37.0,963.0,13.0,987.0
138,0,138,95.0,905.0,13.0,987.0
139,0,139,257.0,743.0,13.0,987.0
140,0,140,281.0,719.0,13.0,987.0
141,0,141,236.0,764.0,13.0,987.0
142,0,142,150.0,850.0,13.0,987.0
143,0,143,80.0,920.0,13.0,987.0
144,0,144,45.0,955.0,13.0,987.0
145,0,145,34.0,966.0,13.0,987.0
146,0,146,86.0,914.0,13.0,987.0
147,0,147,227.0,773.0,13.0,987.0
148,0,148,268.0,732.0,13.0,987.0
149,0,149,232.0,768.0,13.0,987.0
0,1,0,999.0,1.0,500.0,500.0
1,1,1,998.0,2.0,551.0,449.0
2,1,2,994.0,6.0,75.0,925.0
3,1,3,977.0,23.0,28.0,972.0
4,1,4,317.0,683.0,8.0,992.0
5,1,5,91.0,909.0,8.0,992.0
6,1,6,17.0,983.0,8.0,992.0
7,1,7,2.0,998.0,8.0,992.0
8,1,8,1.0,999.0,8.0,992.0
9,1,9,4.0,996.0,8.0,992.0
10,1,10,17.0,983.0,8.0,992.0
11,1,11,660.0,340.0,8.0,992.0
12,1,12,296.0,704.0,8.0,992.0
13,1,13,114.0,886.0,8.0,992.0
14,1,14,39.0,961.0,8.0,992.0
15,1,15,7.0,993.0,8.0,992.0
16,1,16,1.0,999.0,8.0,992.0
17,1,17,4.0,996.0,8.0,992.0
18,1,18,17.0,983.0,8.0,992.0
19,1,19,592.0,408.0,8.0,992.0
20,1,20,401.0,599.0,8.0,992.0
21,1,21,148.0,852.0,8.0,992.0
22,1,22,54.0,946.0,8.0,992.0
23,1,23,12.0,988.0,8.0,992.0
